#{"t_start": 1734872143.5172646, "env_id": "Walker2d-v4"}
r,l,t
895.110768,291,2.238966
1865.490923,1000,17.569274
641.073498,231,18.064323
893.359612,285,25.494858
1213.817979,377,32.017998
320.839085,121,32.27435
1334.572809,430,39.997121
690.747845,225,40.486184
1209.240675,407,47.327692
1531.293941,508,55.184176
1005.041147,322,61.898785
889.483174,317,62.862188
412.024351,146,69.568759
642.369995,209,70.009318
1647.534309,514,77.355573
953.61711,291,84.481169
1046.668883,328,85.20667
536.514119,185,91.877129
2089.754301,910,103.406957
263.14455,140,110.483256
947.857172,302,111.145006
687.775689,235,117.330642
1323.106498,441,125.191688
1185.384482,378,126.011714
850.429753,267,132.340544
1595.700966,510,140.233913
1082.71727,399,146.834692
1090.444717,367,147.889044
1216.951146,396,155.464516
947.64112,316,161.994589
944.857089,315,162.965983
887.392423,301,170.110841
906.332598,292,170.748617
1596.938058,700,185.021762
942.239123,279,187.370432
632.569244,247,194.656999
1024.703054,321,195.339036
747.786325,246,201.578318
1232.180778,377,209.161047
2495.289151,1000,223.784688
976.677555,310,224.438728
837.761041,250,230.681549
1288.394422,527,238.562999
1019.07198,314,239.239539
820.573709,314,245.680036
1549.446695,471,253.33089
565.159981,195,253.750015
526.903797,184,259.872164
1320.617297,377,260.674078
723.419834,225,267.87691
824.149897,263,268.451967
1452.089844,685,284.478969
1105.679716,357,285.230127
1489.883349,469,293.106107
940.92131,291,299.532577
837.501626,285,300.167471
972.064877,284,307.607377
954.856002,278,313.924301
1330.654785,390,314.775985
1227.997111,359,322.355746
1176.01287,350,328.822362
882.659587,250,329.384142
956.535371,278,336.78997
1259.365384,345,337.542515
2192.717545,720,351.693007
1854.209602,672,358.846558
765.884481,229,366.201982
708.451401,230,366.684606
607.915077,199,369.934714
768.336485,224,376.637057
669.001701,214,377.27649
1746.892869,515,384.648839
1162.100564,368,391.863625
1148.22012,346,398.788705
966.035626,278,399.391604
866.563533,259,406.42152
1301.756829,399,407.697963
1647.651316,470,414.459565
1017.31349,319,421.998509
540.320993,201,422.464632
826.063849,263,428.709096
954.616555,310,436.019842
