#{"t_start": 1734868395.2532694, "env_id": "Walker2d-v4"}
r,l,t
-0.440405,18,3.68071
5.979163,35,6.547527
-1.893519,30,8.817722
-0.662907,15,10.00643
3.724402,30,11.674144
2.845839,18,12.67007
2.580243,14,13.452362
-0.713846,22,15.036703
1.530477,13,15.763121
0.444037,15,16.615128
-0.061657,12,17.306173
0.493685,20,18.86484
0.034756,11,20.417346
0.924161,13,21.484447
-1.8997,18,22.485682
-4.163912,20,23.590784
5.301093,22,24.798925
6.370587,24,26.471806
1.316117,20,27.5935
21.666654,36,29.622421
-9.207418,22,31.322345
2.84146,16,32.800149
0.794422,19,34.614311
-1.067295,13,35.380355
-2.60083,11,36.005218
-1.57666,8,36.442151
0.184432,14,37.57441
-4.906053,12,470.560429
-0.74396,14,471.342468
-2.789485,9,471.847034
2.727043,30,473.572835
-2.333263,9,474.809269
3.450827,19,475.882091
-1.913887,15,476.715333
-0.115333,18,477.695486
0.343297,14,478.693119
2.5097,14,479.979616
0.034357,9,481.739467
4.314582,33,483.603835
6.708149,18,484.622911
-5.71245,25,486.817506
-2.972018,12,487.520494
-0.222384,24,488.930454
2.419461,17,489.923424
-10.362245,14,490.794
-1.246614,14,491.656519
-2.861824,18,494.356866
0.829288,18,495.672016
-5.088963,23,497.082703
1.064953,20,498.247402
-5.699958,10,499.576426
12.281192,18,500.65174
4.504795,15,501.549454
8.059594,18,502.578408
-1.247749,10,503.143201
3.722545,24,505.422993
3.690948,20,507.31458
-4.517855,20,939.610589
1.515996,17,941.221495
14.605002,36,944.374502
3.031971,12,945.062429
3.763454,19,946.127245
0.755098,21,947.325554
4.863402,20,949.141987
-0.18516,11,949.746526
-2.335112,30,951.435928
7.001173,39,955.668636
12.294141,28,957.213625
26.212803,50,959.973679
6.334785,26,962.107924
0.846357,13,962.819856
62.313204,66,968.095959
2.435449,20,969.477051
10.240387,30,971.145605
-1.957454,14,972.621531
-3.448713,11,973.291729
6.002136,29,974.893085
5.59486,19,1406.131361
0.094829,12,1406.792053
-0.60998,12,1408.166357
12.925716,25,1409.534909
0.699064,32,1411.920371
11.196065,45,1416.014734
-0.766363,12,1416.71759
1.951104,12,1417.381307
7.017524,23,1418.625338
7.135132,30,1420.998016
12.689991,57,1424.222892
2.300423,36,1428.167295
18.975155,68,1432.684287
0.881913,34,1434.552063
14.498375,40,1436.772985
9.276085,37,1440.993566
4.925726,15,1441.811713
32.67564,51,1875.118039
9.898057,20,1876.213191
19.885584,37,1878.287813
19.929641,33,1880.825066
1.380877,11,1881.728908
6.830312,32,1884.493535
4.763543,16,1886.100504
1.856916,14,1886.88904
52.871,69,1891.411282
13.319551,43,1893.8116
12.51568,23,1895.637875
21.777807,36,1899.099521
10.255375,30,1900.726214
6.132701,18,1901.705483
2.592064,12,1902.344563
1.346671,11,1903.71107
