#{"t_start": 1734868395.3598611, "env_id": "Walker2d-v4"}
r,l,t
-2.405601,27,4.088562
-4.587709,17,5.581865
3.410982,15,7.045006
-2.545584,21,8.528611
5.57531,29,10.505563
0.765306,31,12.243232
-3.964707,10,12.796941
3.59227,13,13.517396
2.291922,20,14.988284
9.039819,33,16.857121
2.053838,39,20.507637
0.822935,14,21.546917
-0.619479,30,23.218599
-4.480893,13,23.92111
5.763377,20,25.016195
-1.676141,11,25.967422
2.948762,15,26.82112
16.017298,29,28.463287
-7.479621,23,29.744422
5.086216,27,32.061888
2.089092,18,33.778854
-3.839577,17,35.058939
2.517607,24,36.394874
-1.745347,13,37.472747
-2.333977,12,470.458839
-3.890146,11,471.068489
-0.62629,23,472.407065
-1.952235,29,474.764787
17.323313,39,476.950433
-0.69277,18,477.93876
-4.532774,18,479.494679
-3.884881,12,481.582079
-3.097174,20,482.694549
7.099501,18,483.729153
-0.714196,16,484.639274
4.433444,30,487.119655
-4.10957,13,487.887594
-3.300272,9,488.420969
4.925796,14,489.228239
5.178873,29,490.979759
1.2548,11,492.669821
1.882786,12,493.877208
7.528321,25,495.760103
0.195415,11,496.442017
-0.714426,10,497.037662
-1.870378,9,497.553639
-2.345624,10,498.145515
0.035156,14,499.733055
-0.000222,16,500.678165
5.312319,16,501.622532
5.874991,23,502.931602
-4.121043,10,503.479562
2.438092,13,505.046393
-1.404661,24,507.313291
9.170645,39,941.403584
25.679486,36,944.440071
8.913105,30,946.135326
4.060813,23,947.443453
-2.689947,18,949.152689
4.191998,14,949.924669
-3.268998,9,950.435518
4.864921,28,952.15648
-2.671483,20,954.009592
9.551541,25,956.563848
10.051149,34,958.445428
2.732118,21,959.596634
4.930347,31,962.006241
0.501831,15,962.82388
3.686168,19,963.865592
-5.925951,12,964.524103
14.936961,42,968.779011
7.736116,22,969.988795
-0.347873,12,970.648152
0.964071,30,973.076699
-1.456215,9,973.585915
14.038104,22,974.791108
3.445971,33,1406.804586
-0.221912,15,1408.336124
3.279681,24,1409.643909
7.149824,23,1411.393298
-2.547354,11,1412.394802
26.664751,48,1416.441649
11.475446,40,1418.628476
4.992321,40,1421.55444
2.768901,24,1422.862628
0.637255,14,1423.616314
8.860638,21,1426.469556
11.349509,30,1428.514547
15.484265,43,1430.88943
2.521421,25,1433.028245
1.757681,13,1433.742387
4.095377,20,1434.855469
16.70401,44,1438.434326
10.549627,26,1440.892143
3.855418,15,1441.71086
10.357485,23,1872.677154
18.979954,50,1876.218283
18.38214,27,1877.748085
38.378214,60,1882.353599
-0.608989,8,1883.113014
7.850793,32,1885.998919
6.230939,33,1887.822929
20.928611,48,1891.199973
-0.856234,18,1892.217072
17.813495,28,1893.764627
46.076046,58,1898.997802
30.655844,47,1901.551027
37.048466,57,1905.434045
-3.868824,18,1906.45586
