#{"t_start": 1734868395.686537, "env_id": "Walker2d-v4"}
r,l,t
0.803658,17,3.210465
-0.852254,18,4.502996
-9.992057,37,7.713824
-0.235338,15,8.97592
0.586286,25,10.357327
-4.002294,25,11.768832
3.064456,13,12.490532
-1.577684,14,13.262978
-1.335976,11,14.224138
-4.393504,13,14.955849
-1.084205,25,16.377728
-1.033823,16,17.272141
0.799027,22,19.814703
-2.518402,13,20.961387
-1.594697,18,21.963388
-3.772125,22,23.176175
-2.365026,13,23.893479
2.757232,21,25.384166
0.60649,12,26.05961
-0.405563,15,26.895504
-1.289133,10,27.462331
0.598089,23,28.755691
2.074441,29,30.821351
-2.402253,13,32.018764
-15.887316,31,34.692141
2.925577,22,35.920262
3.920398,15,37.105904
-3.184613,26,470.870608
18.210949,45,473.429242
3.489815,17,475.13962
-2.906733,29,476.744337
4.025424,19,477.827845
4.96733,17,479.3912
3.296794,33,482.5497
-8.770614,19,483.634807
1.452586,10,484.210665
7.088548,20,485.408781
7.113328,25,487.576765
5.744677,21,488.802991
-2.892102,19,489.911489
11.310904,29,492.947903
0.329357,14,494.365092
-1.927601,13,495.185706
7.246092,19,496.385611
7.720353,22,497.663028
-0.329239,12,499.100163
2.848874,15,500.003077
-2.568029,8,500.484983
4.174051,21,501.718498
-2.934829,10,502.278963
-4.057033,10,502.838111
19.387963,60,939.036337
6.83637,18,940.727662
-0.949489,10,941.640026
-2.874425,10,942.241737
-3.172459,26,944.470465
2.76269,20,945.592964
0.942486,28,947.189297
8.492106,31,949.613853
9.249237,31,951.377715
7.350508,30,954.105449
2.20439,27,956.587364
0.560227,16,957.475498
-0.500488,11,958.078287
-0.835766,8,958.518521
2.943036,17,959.448196
2.140393,11,960.760677
-0.994789,13,961.48049
9.133085,28,962.989183
6.65498,21,964.146768
0.780915,27,967.024105
1.418404,13,968.243728
8.690481,24,969.623211
5.838317,33,971.466619
4.610767,18,973.215043
-1.552006,25,1404.770385
7.712186,24,1406.098155
11.451246,32,1408.582187
12.470875,52,1412.473933
16.794996,39,1415.843399
0.76533,21,1417.02152
14.133888,41,1419.97158
3.556498,32,1421.723702
3.526695,16,1422.60206
19.009683,49,1427.372277
27.182982,61,1430.73816
15.224898,26,1432.931849
7.057552,25,1434.318047
13.444512,31,1436.020588
9.239069,27,1439.07028
-0.281784,11,1440.120453
9.829755,34,1871.84607
5.221074,15,1872.687441
28.676154,57,1876.675625
19.213554,52,1880.250331
1.392601,14,1881.327372
6.848348,49,1885.754386
311.114301,225,1900.903817
3.842609,15,1901.719717
5.442195,22,1903.675608
6.889151,23,1904.954217
8.287871,24,1906.317636
