#{"t_start": 1734868396.201668, "env_id": "Walker2d-v4"}
r,l,t
1.770928,11,2.371776
-3.419803,8,2.843732
-3.369865,17,4.112286
7.671685,20,5.979596
-1.328823,23,7.669807
-0.289051,18,9.046118
-2.240211,16,9.947095
-5.428218,9,10.443743
3.354117,20,11.547399
5.977279,20,12.658904
4.31035,20,14.130277
6.330018,18,15.150928
-0.116701,13,15.887104
3.553107,15,16.725223
-2.353188,11,17.721639
10.606542,34,20.966224
-0.71851,13,21.689793
1.27641,17,22.630947
3.092003,17,23.562613
-9.95041,19,24.947062
3.607308,23,26.231555
3.691424,16,27.1319
0.036967,14,27.937535
-3.25656,12,28.60823
-2.315049,13,29.680888
-5.759447,22,31.454764
14.334279,39,34.590067
6.86205,28,36.501702
1.570849,22,470.043127
8.459488,48,472.77447
-2.517975,25,474.922242
-2.007959,16,475.80947
9.7375,23,477.072742
1.608139,14,478.265738
-3.645165,12,480.388053
3.295114,31,482.236341
1.409623,12,482.925364
6.664975,32,484.801974
-2.782349,11,486.143453
-0.847892,17,487.144768
3.431057,14,487.969268
3.304931,25,489.419512
-0.307958,27,492.274873
1.459848,36,495.180619
15.393541,24,496.576898
3.159706,14,497.400594
-5.16806,22,499.455185
-3.81216,12,500.167822
1.131662,23,501.504291
-0.271717,24,502.84219
7.232673,50,938.468825
7.735894,23,940.631646
-0.586297,13,941.545224
-2.722821,16,943.248953
17.478817,32,945.046817
-3.17065,12,945.726794
0.700482,16,946.642178
-2.078887,13,948.058125
1.169975,17,949.013238
3.861345,23,950.311348
8.840027,33,952.944179
19.995714,35,956.147789
-3.432095,12,956.820436
-0.827593,14,957.586539
2.521017,27,959.067609
3.054445,14,960.540922
0.377924,11,961.147672
-2.394141,8,961.571034
-4.226939,9,962.072892
-3.238015,13,962.785781
10.460667,35,965.764735
4.132927,14,967.126396
2.653777,32,969.185312
0.484829,11,969.789894
4.007476,36,972.557475
17.929614,36,1404.724813
3.507205,16,1405.606321
24.075217,38,1408.414227
11.620179,70,1414.496126
8.795918,22,1415.756746
-1.99883,20,1416.850269
3.920185,17,1417.769815
50.74178,57,1421.617427
5.068199,17,1422.547545
9.385558,28,1425.903838
7.335387,22,1427.371764
3.083247,21,1428.51522
0.724902,23,1429.809502
1.729369,18,1431.546736
-4.346953,19,1432.602519
-0.325248,15,1433.428555
-3.357549,10,1433.997481
5.025755,14,1434.762588
0.067228,14,1435.527797
28.51579,49,1440.418319
-0.348427,24,1871.411456
28.995052,41,1874.478601
51.486413,81,1879.70265
61.707354,96,1887.022001
6.846385,24,1888.332552
9.81446,18,1889.331606
26.657696,58,1893.309363
0.632771,16,1894.760091
4.063083,16,1897.062505
22.913608,36,1899.061151
27.747329,62,1903.183679
