#{"t_start": 1734868395.7870202, "env_id": "Walker2d-v4"}
r,l,t
2.28867,29,3.852674
5.090217,31,6.748502
-9.516792,19,8.064945
1.329171,13,9.160282
0.724177,22,10.39845
-2.767236,11,11.000791
-2.94273,15,11.833979
-3.006824,21,12.999566
-3.160872,8,13.79247
-3.552522,13,14.525636
-4.238276,20,15.65664
-1.282976,13,16.393624
-3.322789,16,17.375193
1.706933,33,20.864828
4.94022,25,22.249423
-5.03495,18,23.24454
-2.839671,8,23.676635
-1.398714,9,24.179257
-6.900384,17,25.450459
-0.497281,11,26.075503
-3.807311,7,26.465912
-1.33363,12,27.140783
-0.785212,23,28.441679
0.929971,17,29.389775
7.938773,23,31.401443
1.330269,10,32.309975
-3.263635,11,33.382732
-0.211143,12,34.378124
-5.715077,13,35.094232
0.857227,11,35.711452
-0.174139,13,36.785944
18.564255,55,472.229278
-1.800141,14,473.007654
5.790969,30,475.433282
-0.86103,11,476.04245
-3.600171,27,477.530232
10.689508,37,481.556467
-5.896331,11,482.173197
-4.284243,26,483.644992
-1.696363,10,484.232738
0.831236,27,486.538058
2.606268,17,487.539647
-3.865064,18,488.595062
-1.301511,15,489.472413
-1.245036,11,490.166857
-2.963699,27,493.189227
-0.202373,19,494.788644
1.835254,14,495.68767
5.785995,25,497.146227
-2.419668,11,497.79556
-11.462475,15,499.439541
1.264636,13,500.202116
6.397924,33,502.124272
-3.477775,30,504.648855
-0.51025,33,938.205372
1.76477,22,940.24385
11.903348,30,943.199467
3.716157,19,944.315974
28.56341,72,949.067791
-0.394275,11,949.699311
-2.893369,10,950.244057
-1.600581,12,950.925878
10.507303,29,953.321008
6.330755,31,956.325304
6.035566,21,957.48695
3.656663,19,958.529407
5.32896,30,960.884336
-2.729615,16,961.754155
1.144439,17,962.681553
7.770302,34,964.54557
-1.612447,12,966.347083
0.216939,10,967.324269
13.854177,31,969.418455
22.580189,32,971.20657
6.511254,27,973.454585
9.436716,26,1405.066604
-1.22785,31,1406.774756
-0.803521,12,1408.147319
10.493419,42,1410.906544
6.784081,24,1413.134033
32.770307,68,1417.795211
-0.827949,11,1418.383008
-4.153874,19,1420.151958
42.42658,79,1426.284708
6.332075,36,1428.536289
24.326611,55,1432.345861
8.305493,27,1433.823842
5.767146,36,1435.813416
7.518524,40,1440.026661
22.545097,39,1872.037769
8.64939,28,1874.385872
0.485787,13,1875.09128
0.376553,11,1875.701699
42.534082,84,1881.509618
25.095229,40,1884.593454
15.293094,43,1887.70271
10.863128,37,1889.726433
1.118901,12,1891.129996
38.087548,47,1893.787138
-0.819872,10,1894.692869
9.127078,32,1898.097196
15.764616,26,1899.510531
-2.338604,9,1899.987172
2.103511,25,1901.355914
19.634739,51,1904.913908
