#{"t_start": 1734868396.1981368, "env_id": "Walker2d-v4"}
r,l,t
-6.375483,16,2.66601
-7.385343,15,3.667181
6.657291,22,5.677869
-1.58245,16,7.05635
14.049607,27,8.994547
16.026846,66,12.662177
2.638407,16,13.905843
-3.372157,8,14.354487
-1.473355,17,15.322668
0.791734,25,16.728444
4.316646,26,19.639847
24.096145,69,23.7318
13.871664,31,25.800654
-6.711744,15,26.636632
-5.925748,17,27.607252
2.759048,34,29.890751
-3.974766,11,30.754172
-1.315665,35,33.929996
-1.926277,10,34.478886
-2.336311,8,34.939233
1.379751,13,35.6507
3.202188,15,36.851967
-1.973565,9,469.657482
-2.553707,13,470.381424
1.529426,33,472.286395
9.054761,25,474.423007
-0.425587,9,474.925488
-0.88998,13,475.650841
-2.808078,18,476.634151
1.629387,17,477.816982
-2.96909,12,478.919194
-1.282094,17,481.165099
4.822377,19,482.239585
0.808302,12,482.928623
2.609305,14,483.723739
4.115978,35,486.501927
-1.148801,10,487.090481
-1.878709,8,487.564059
-3.632166,30,489.309529
16.996591,29,492.277922
-3.632055,8,493.102744
8.160417,22,494.772625
-1.003696,14,495.645149
6.869897,19,496.770324
-7.440957,27,499.104788
0.720655,26,500.647711
-1.295896,34,502.56835
1.232488,19,504.64102
6.498364,23,937.41127
0.005047,37,940.729352
-1.65689,23,942.924617
-8.273581,22,944.216315
-3.021259,16,945.107213
-5.726342,14,945.902772
-0.457776,19,946.975458
5.070541,14,948.456827
-2.997944,20,949.579654
-1.314146,16,950.479273
-5.022225,21,952.141368
25.040646,41,955.990079
-1.145988,15,956.82365
10.400243,28,958.351989
4.862635,14,959.124711
9.288264,24,961.150891
18.20199,31,962.844632
2.079915,19,963.886774
1.421933,27,966.945337
-2.791454,15,968.144309
11.554201,22,969.349666
5.791253,32,971.870058
5.468965,17,972.840228
0.51796,33,1404.847369
-0.245896,11,1405.452143
0.764605,24,1407.480535
2.147391,26,1408.913311
5.588301,27,1411.057011
2.90544,14,1412.382432
12.04436,25,1414.779397
52.445531,59,1418.045668
3.633529,28,1420.324857
-1.527908,20,1421.408874
91.20583,86,1428.195362
9.777593,25,1429.571341
2.188615,13,1430.301075
20.615529,38,1433.155367
0.387247,10,1433.720054
5.257365,28,1435.253482
27.929006,46,1439.970688
12.743965,35,1871.590269
14.518699,34,1874.26544
7.952426,54,1877.276339
34.034447,49,1881.128686
7.167814,18,1882.795962
3.0041,12,1883.644572
12.411536,27,1885.878326
-1.020221,9,1886.374713
14.416498,19,1887.415755
3.056682,30,1889.047295
15.764433,32,1891.580787
4.724067,19,1892.637565
10.907075,24,1894.395466
27.802425,56,1899.064362
24.174456,44,1901.440713
29.297749,57,1905.382778
