#{"t_start": 1734868395.412739, "env_id": "Walker2d-v4"}
r,l,t
5.391819,15,3.346295
5.196177,30,5.635969
-1.241339,15,7.092028
4.530333,22,8.595105
-1.230681,15,9.800149
-1.827324,10,10.344629
-1.787216,8,10.812743
0.695259,12,11.464985
-2.141006,10,12.030262
3.524164,19,13.081883
-2.616519,16,14.319438
6.3364,16,15.216137
4.453941,19,16.295165
9.483165,28,18.094831
14.605802,39,21.776209
-5.436975,18,22.770615
-1.617875,13,23.49114
0.597794,10,24.033154
4.074985,25,25.755796
-10.499854,16,26.662468
2.152952,18,27.667608
2.554224,15,28.523641
-2.476887,17,29.470385
3.574102,17,30.814423
-0.399935,11,31.750243
-8.154594,12,32.844701
2.124806,22,34.793118
1.469591,32,36.91411
-3.720714,13,469.962955
-0.753343,11,470.568082
0.254107,13,471.304149
-8.035936,25,472.764962
1.551869,26,474.956224
5.220113,18,475.964945
-0.297632,26,477.383751
-5.055463,21,478.916207
-2.721877,23,481.804363
9.387965,34,483.733421
-1.370663,18,484.764416
-5.979541,10,485.371491
-3.947316,9,485.898606
-1.331147,14,487.429003
0.309535,21,488.665983
-6.231042,17,489.658179
-4.405684,15,490.584432
-1.185029,14,491.409014
-1.592586,10,493.309265
2.89453,15,494.808033
9.988528,49,497.74895
2.24094,30,500.264543
-3.143286,12,500.977421
-4.209163,10,501.5725
10.965932,37,503.651493
6.554585,29,506.875583
-0.813448,12,938.448463
9.161871,25,940.796082
-3.015931,8,941.549245
4.873581,23,943.729849
-3.673704,23,945.077719
-5.192266,18,946.085285
-1.111972,14,946.881738
-1.652524,18,947.88565
1.63129,14,949.369541
0.729993,12,950.057703
1.827898,13,950.782767
2.513049,26,952.608789
-6.027838,16,954.059613
6.776922,35,957.119224
-3.277136,16,958.005275
2.673152,13,958.725738
2.474189,21,959.875531
10.310146,39,962.720928
2.915341,15,963.539173
16.761869,26,964.957911
-2.582486,11,966.692914
26.628243,48,970.154205
14.698181,28,971.728033
-6.240125,26,973.927392
2.241054,18,1405.08882
2.033879,12,1405.764145
1.276997,24,1407.078999
-2.3091,9,1408.285634
9.086637,18,1409.275848
1.39398,25,1410.986227
6.879004,18,1412.633794
2.6145,13,1413.831414
6.401169,20,1415.69631
-3.001383,22,1416.945005
12.464601,28,1418.473017
7.432698,32,1420.955668
1.404224,18,1421.930636
1.999669,13,1422.649909
24.58216,37,1426.323054
-1.965211,9,1427.20314
56.813405,77,1432.24079
10.49304,28,1433.79937
11.357772,31,1435.510974
-2.276279,8,1435.949589
16.83803,34,1439.41856
-1.578236,20,1441.114811
32.642226,60,1874.912182
2.223725,25,1876.278582
1.924238,16,1877.203972
3.58604,12,1877.866127
6.62249,21,1879.750546
-2.15254,12,1880.404063
24.470841,39,1883.704041
7.146546,21,1885.006508
11.247964,22,1886.95142
-1.401353,12,1887.607379
3.640022,25,1888.967965
49.65401,87,1894.871522
31.867123,36,1898.566844
3.445073,17,1899.494249
28.239882,47,1902.03453
9.372487,23,1904.046356
20.017384,33,1905.918056
