#{"t_start": 1734868395.5654962, "env_id": "Walker2d-v4"}
r,l,t
7.854622,24,3.726887
4.460734,19,5.298974
-1.692249,14,6.661832
7.644114,25,8.450318
-2.410097,12,9.480452
19.83624,42,11.82823
-2.84304,8,12.264238
0.047572,10,12.826686
-2.442443,8,13.266582
12.743506,26,15.070868
-3.230319,34,17.008566
-7.081358,17,18.31104
-1.440231,14,20.129801
-5.794999,14,21.24332
5.015563,19,22.297029
0.775662,13,23.022402
-5.816911,27,24.500842
-5.921724,21,25.997076
-1.256419,13,26.731711
-3.730809,23,28.018088
5.247475,17,28.983066
-1.706283,12,29.656783
-1.134891,15,30.931828
-3.864619,20,32.806145
2.009653,26,34.915557
-4.095796,24,36.253943
13.822363,42,471.268466
-2.905136,15,472.14432
3.567544,12,472.835897
-0.491546,12,473.49156
-0.158199,17,475.198033
2.312795,13,475.92679
1.888258,15,476.754058
2.26581,12,477.397161
-2.981584,11,478.13223
-0.780676,26,481.441599
-1.815237,27,482.96574
4.298672,14,483.750389
2.787849,13,484.502746
-1.03009,13,485.289191
-3.458771,15,486.866506
19.704012,34,488.862558
1.27607,12,489.56906
1.257563,16,490.555838
1.223141,19,492.86088
0.006607,15,494.375901
-3.872769,8,494.94511
7.455196,21,496.246954
-0.142456,16,497.179129
23.50514,38,500.177226
9.618439,26,501.722383
-1.183155,10,502.2809
0.945063,17,503.228745
0.560581,11,504.581055
-0.960559,30,938.013246
5.007525,15,939.236212
20.430298,35,942.208206
7.162658,57,946.221152
1.648986,27,947.739471
4.723143,20,949.565795
-1.947449,20,950.6908
1.644559,14,951.492934
10.525413,28,954.022731
1.135208,18,956.071998
2.708494,22,957.317497
11.352697,32,959.063367
0.588134,10,959.61972
14.362587,28,961.862458
14.596968,43,964.208272
7.423946,28,967.134709
3.701719,15,968.517496
-4.348667,11,969.124943
5.862008,20,970.23133
14.551305,28,972.528971
6.237175,18,973.552526
1.635994,15,974.377972
1.186638,14,1405.332213
9.324618,23,1406.608196
5.020503,28,1408.859779
11.649652,34,1411.202155
2.568637,16,1412.68047
12.138785,27,1415.322916
2.716152,14,1416.129124
5.159818,26,1417.566459
1.702023,21,1418.703199
2.698301,26,1420.863137
5.068612,41,1423.102033
11.470876,24,1424.980062
-0.897323,11,1427.064059
13.124075,39,1429.244957
4.954393,18,1430.238829
16.897689,38,1433.101681
6.433009,28,1434.659375
6.079034,33,1436.476423
1.665352,14,1438.511184
0.62037,13,1439.768335
-0.412448,15,1440.969037
6.615886,20,1871.751181
5.795285,19,1872.803499
12.301107,33,1875.410924
19.696216,26,1876.899911
16.19853,36,1879.608172
26.606876,54,1883.851048
18.353367,30,1886.266889
1.39084,10,1886.805204
9.427704,26,1888.2363
-0.001221,25,1889.592286
-2.425337,22,1891.560436
13.534997,50,1894.640358
14.964908,28,1897.90727
33.809237,60,1901.180576
8.825566,27,1903.413392
5.131207,24,1904.731345
0.292801,14,1905.531672
-0.0324,10,1906.095365
