#{"t_start": 1734868395.2639213, "env_id": "Walker2d-v4"}
r,l,t
-4.100407,24,4.014451
-2.069819,22,5.86822
-1.955149,22,7.8943
-3.10249,13,8.682656
3.505863,15,9.887016
7.941883,21,11.063948
-3.697728,24,12.38896
-5.419733,20,13.497931
1.986045,17,14.797942
-5.962964,21,15.991705
-5.582589,18,17.017185
-2.87589,11,17.6196
-0.348377,19,19.322995
-2.900052,23,21.696516
0.500025,17,22.640269
-2.404476,11,23.241391
9.32242,25,24.622298
5.51522,32,26.746784
-3.066795,13,27.474214
-1.917315,11,28.081832
2.000379,16,28.998428
-2.237641,27,30.898452
2.820439,15,32.150803
6.779033,28,34.763558
-0.917987,20,35.885779
-2.269655,18,37.223929
12.738671,29,471.159906
4.716812,20,472.318144
-3.58002,14,473.123799
8.235203,24,475.207695
2.851667,25,476.597865
-5.564589,21,477.73946
-9.501253,39,481.892312
-2.317976,19,482.953378
10.070068,30,484.671836
5.511968,20,485.869006
0.990449,13,487.334463
4.716891,39,489.622552
-1.518685,14,490.443009
-1.329328,25,493.138153
-0.447069,11,494.250917
3.208729,18,495.584234
-7.303837,21,496.902993
-3.59789,22,498.179489
-3.221593,13,499.693501
2.89719,32,501.59649
-4.424483,10,502.17731
-5.867487,24,503.516514
-2.251898,12,504.937849
-2.62841,9,505.778401
10.045126,29,938.978945
-1.922792,11,939.958457
13.751389,30,942.495937
13.501472,33,945.163386
0.841685,10,945.717871
-2.320113,14,946.507215
11.394877,29,948.840911
13.067473,32,950.634952
-5.171115,15,951.481349
-8.999081,23,953.352119
-1.886802,19,955.877201
24.777083,31,957.60449
7.797765,29,959.190632
3.108111,15,960.016954
-1.625266,14,961.490629
2.109759,19,962.520991
-2.694485,19,963.557304
2.610003,14,964.331984
-4.675302,13,965.046339
2.486107,20,967.606576
4.81004,17,969.035877
-2.315526,21,970.189667
14.565469,35,972.876437
1.167372,25,974.286383
-1.428973,12,974.935091
36.767716,53,1408.755797
4.315167,20,1409.859799
6.697417,32,1412.483351
10.98595,36,1415.83824
-0.008182,10,1416.417463
2.237366,18,1417.424948
42.665618,47,1420.705196
0.897029,25,1422.072521
11.76733,37,1424.213212
13.812925,33,1427.99752
10.005366,27,1429.465254
-0.559851,16,1430.354602
-0.523325,24,1432.440636
21.372375,40,1434.66668
5.042018,19,1435.712035
9.088062,27,1438.25823
0.863444,11,1439.265372
8.099966,20,1441.09266
25.642619,63,1875.054144
1.596229,15,1875.873349
25.438976,50,1879.392566
-3.39748,21,1880.546094
-2.969956,13,1881.456741
3.375126,23,1883.568247
44.975151,117,1891.737929
19.427537,89,1898.708547
1.404456,13,1899.409446
-2.160564,11,1900.010525
3.462273,17,1900.930653
41.577504,53,1904.571039
2.641466,16,1905.469431
10.328116,26,1906.986408
