#{"t_start": 1734868395.654437, "env_id": "Walker2d-v4"}
r,l,t
7.817969,23,3.587796
-1.880414,9,4.260064
7.790681,36,7.521521
3.419964,12,8.249444
7.662571,30,10.280267
1.662934,20,11.400087
7.570325,38,13.858157
6.529967,29,15.497882
-1.750992,10,16.065219
-1.407625,13,16.811783
-5.4584,7,17.193966
2.531706,23,19.731363
-2.205391,9,20.622619
-10.760878,21,21.885535
4.427271,14,22.648102
2.235266,15,23.47896
4.435035,21,24.628697
-2.836886,12,25.632346
1.009148,13,26.374978
-0.028506,14,27.156331
8.160802,16,28.068423
0.807621,14,28.841352
-0.776786,14,29.626738
0.573843,27,32.048943
-0.709369,36,34.997421
-2.570236,11,35.621244
-2.555959,42,470.621147
-1.165832,24,472.002596
1.263741,13,472.751341
-6.987456,17,474.427243
-2.005884,15,475.280557
17.659941,34,477.15444
-2.516312,26,479.126031
2.853503,17,481.519532
6.114724,27,483.04875
1.722095,16,483.948976
-0.787731,12,484.667338
0.300797,25,486.838974
3.340174,20,488.020744
18.243434,49,490.9296
0.905872,32,494.749518
1.507288,30,496.587736
-1.86896,20,497.751349
14.169629,40,500.861974
-2.060702,11,501.524034
3.807497,36,503.555157
16.671142,31,507.041861
4.115746,21,939.413907
0.449191,17,941.038068
-0.983241,27,943.559241
-4.400725,16,944.501087
5.317726,26,945.966493
6.590042,31,947.720595
-3.244559,22,949.644765
2.255545,26,951.108542
-6.243866,18,952.564094
0.984768,25,955.559359
5.560878,18,956.564078
7.193324,43,958.925722
8.042985,17,960.574742
3.713218,29,962.150456
-4.91421,8,962.596322
-3.741038,13,963.30873
1.63633,11,963.906285
0.412694,10,964.45988
7.578463,19,966.756591
0.049656,10,967.724857
4.340897,16,968.879185
3.906414,23,970.146846
6.046747,22,971.390198
5.616956,24,973.467932
-0.412296,22,1404.859371
1.127828,13,1405.585149
-3.611959,25,1406.955443
7.18561,23,1408.937217
1.174221,12,1409.592504
0.527719,12,1410.447488
3.947884,16,1411.929458
1.60444,13,1413.167475
9.111659,40,1416.335142
11.958498,36,1418.292991
27.139545,50,1421.754444
40.467505,54,1426.597304
56.158306,63,1430.27489
18.525785,38,1433.125319
-2.418903,10,1433.675444
22.30273,36,1435.666724
8.237917,22,1437.989359
34.158327,62,1872.16534
-1.594085,11,1872.772853
-1.315672,11,1874.155966
19.520576,50,1876.972842
9.856818,26,1879.128887
31.420495,54,1883.117132
18.707334,37,1886.181939
10.756903,29,1887.764957
6.864586,17,1888.681077
18.984067,31,1891.142343
16.431036,27,1892.653041
5.412197,42,1895.742576
-0.973783,27,1898.499235
-0.49713,16,1899.369618
-0.447884,9,1899.848359
37.907531,77,1904.809322
7.122912,19,1905.903209
