#{"t_start": 1734868395.8405864, "env_id": "Walker2d-v4"}
r,l,t
9.984781,23,3.409574
-3.705486,9,4.086258
0.387185,26,6.504631
1.054887,12,7.452791
1.603759,16,8.771556
-2.376664,12,9.446636
0.415814,13,10.155147
5.85482,20,11.27462
3.271219,27,12.779482
-3.68618,12,13.796275
-7.729481,18,14.808665
-2.494463,15,15.662328
-5.358774,21,16.853853
0.214383,16,18.14406
6.501274,23,20.758059
7.818994,21,21.924126
-4.195788,8,22.361304
-1.161563,21,23.515833
-3.095872,10,24.072362
3.988633,32,26.196418
24.987521,44,28.662641
-0.107705,13,29.393605
0.835138,19,31.075368
-0.929321,11,32.053836
-3.585294,8,32.844331
4.082912,17,34.327549
-2.240038,12,34.989427
6.873036,17,35.935188
0.980227,18,469.611759
-9.811602,17,470.553589
-1.881182,26,472.063231
4.324232,36,474.819754
-4.959163,14,475.610507
4.482212,25,476.975732
7.272731,29,479.249559
1.650693,29,482.179029
-1.853206,10,482.758184
-3.883204,13,483.487384
-1.961076,22,484.785516
4.376576,21,486.716656
-3.994149,29,488.428128
11.939449,33,490.407843
3.169843,14,492.309666
0.96351,39,495.524073
17.988703,36,497.629406
-6.502407,13,499.143354
6.169,22,500.45203
2.709242,14,501.288227
-3.00066,10,501.847769
-6.611296,17,502.798129
0.091963,22,505.060483
-1.337942,15,506.481353
-1.538564,16,938.444185
-4.441693,16,939.900892
13.160283,28,942.859379
7.660337,30,944.613049
19.148699,41,946.926684
0.632095,11,947.543273
5.933881,23,949.523178
3.754964,17,950.480036
6.094565,29,952.641255
-5.677256,24,955.486732
3.6233,15,956.329379
7.36269,23,957.594916
12.524054,19,958.639185
25.314299,38,961.439965
1.445118,11,962.036901
4.59035,15,962.841737
-1.269091,32,964.601185
3.264846,34,968.42995
4.299853,29,970.023058
4.20296,20,971.155924
-4.549473,12,972.562979
-0.243774,13,973.288977
1.102871,20,974.384257
2.762014,16,1405.459286
7.575502,25,1406.829603
5.521017,25,1408.919528
15.122133,25,1410.676543
3.960445,20,1412.524613
-0.162553,9,1413.368185
5.12983,22,1415.343203
5.781764,17,1416.324124
-3.794662,18,1417.303273
20.175447,34,1419.878984
11.404596,26,1421.311934
15.390478,34,1423.156386
4.762858,22,1426.12128
12.62973,31,1428.161907
7.574761,38,1430.264808
4.552453,20,1432.12296
-3.277916,19,1433.171237
0.393963,13,1433.882794
11.537194,31,1435.59477
10.00146,37,1439.423554
30.186873,56,1872.594202
20.016301,47,1875.985868
21.634896,54,1879.724817
51.793824,81,1886.219898
20.782029,60,1889.498823
7.775363,27,1891.757313
6.119966,22,1892.979133
5.705443,27,1894.997989
18.773211,55,1899.512159
5.123207,16,1900.379361
12.540022,35,1903.028657
3.251363,23,1904.301928
4.846575,16,1905.210469
