#{"t_start": 1734868396.1877413, "env_id": "Walker2d-v4"}
r,l,t
-4.734,24,3.132038
0.494671,29,5.68714
-8.53458,20,7.293495
-1.836876,19,8.77795
5.971427,22,10.016594
-1.512472,14,10.781647
1.97107,16,11.668944
1.582928,11,12.286979
1.551778,18,13.634627
7.548747,20,14.758921
-0.88317,14,15.55767
5.158539,24,17.004943
10.031955,27,20.035064
-3.74603,8,20.592233
-3.655256,22,21.812079
-2.467511,8,22.247351
-4.115007,19,23.294507
4.667931,17,24.224868
-0.173629,15,25.410446
-5.330719,21,26.591319
-1.4994,15,27.426334
6.602197,27,28.954073
2.475408,20,30.654462
2.382361,23,32.82509
-3.271504,16,34.105536
9.649024,22,35.329541
-4.370437,15,36.514822
11.459039,23,470.111174
26.739281,48,472.84243
-3.042239,11,474.216043
-3.503005,18,475.224661
4.761502,32,476.967925
1.742325,25,479.12163
-2.490415,18,481.348416
14.59367,45,483.909483
-7.65039,18,484.987889
0.34738,14,486.511627
0.913259,18,487.573774
7.239535,18,488.624835
2.148235,36,490.892653
-6.285954,16,493.399601
1.630556,15,494.521958
1.822131,17,495.594641
-3.689181,17,496.589931
-7.541529,19,498.445792
4.899876,17,499.46827
3.961842,20,500.657477
-1.76346,15,501.517263
-4.173338,9,502.030503
7.507112,33,505.014593
23.909898,63,941.274261
8.428143,26,943.53702
4.747623,19,944.615653
0.04849,16,945.512253
-1.200222,13,946.263829
-4.690557,22,948.186452
-5.097039,23,949.481022
9.967447,21,950.657724
3.750599,23,952.583718
3.291919,27,955.488799
3.943437,24,956.83326
20.864446,57,960.676775
2.68622,34,962.511224
11.789114,36,965.421598
3.1472,37,968.476408
3.493711,12,969.143989
-5.418775,27,970.660564
6.46875,38,973.512543
4.851103,19,1404.738004
-0.807114,24,1406.066454
14.579708,20,1407.883976
59.57142,86,1414.845698
3.775305,17,1415.826252
-6.988243,19,1416.863401
9.869068,24,1418.161529
8.010195,38,1420.980588
-3.01187,17,1421.908891
7.736199,25,1423.453117
3.753677,28,1426.895121
5.589673,18,1427.886024
48.357408,61,1432.022063
27.827132,47,1434.60133
27.876991,46,1438.793812
8.388936,27,1440.808437
10.922271,28,1872.046626
-5.059439,19,1873.888586
4.228202,14,1874.65292
166.984271,140,1885.152835
25.968483,42,1887.478457
1.562097,10,1888.013939
33.608118,55,1891.810477
2.971199,14,1892.593391
16.126856,32,1895.055608
18.210266,30,1898.043046
48.28131,67,1902.416461
7.840602,26,1903.860585
