#{"t_start": 1734868395.3773599, "env_id": "Walker2d-v4"}
r,l,t
5.4724,17,3.505673
-5.001988,15,4.516017
-3.228217,13,5.668237
2.801051,13,6.932832
-3.3258,51,10.489101
0.25817,11,11.121327
-1.331366,16,12.005705
-7.074796,19,13.060871
-1.276137,17,14.353046
-0.409093,10,14.918278
-3.327247,14,15.704726
-6.174545,9,16.21847
1.830108,20,17.352276
14.617606,25,19.981119
3.131748,14,21.256712
2.492644,17,22.203634
-5.479405,20,23.31133
1.427239,29,24.893351
2.145388,20,26.354051
-2.771173,14,27.131897
1.77785,18,28.138331
0.464241,13,28.890627
2.192462,18,29.891404
1.247001,14,31.103653
2.612958,14,32.393636
17.660337,34,35.205957
6.122337,24,36.889858
-2.399131,8,37.34357
7.076794,23,470.940908
-3.434018,16,471.860933
4.501114,31,473.616055
-8.854755,18,475.37709
-0.190364,15,476.214675
-2.723338,27,477.689995
-8.591426,19,479.202947
0.208422,10,481.149438
-3.674607,20,482.398328
-7.229199,19,483.485491
-0.960838,14,484.268949
9.341391,25,485.760752
-3.465329,16,487.402204
0.384979,16,488.342573
-2.535252,16,489.282365
-4.185829,12,489.978206
16.772152,34,493.341539
-0.634395,11,494.437203
7.671507,33,496.615012
-1.849451,10,497.188835
7.870854,17,498.18657
-1.014443,12,499.65613
1.547318,20,500.836673
5.188031,24,502.235389
-2.07957,11,502.860379
-2.930376,20,503.989953
-3.407502,13,505.855759
5.632323,23,938.480242
2.082864,20,940.329545
-2.579897,21,942.160244
-1.381695,13,943.648806
3.61466,33,945.556302
0.234362,14,946.341695
-0.046553,22,947.596058
9.469553,26,949.745599
13.037508,32,951.547178
-4.557949,15,952.820207
28.357585,37,956.489571
30.857718,60,959.800035
6.018662,25,961.884393
-3.348661,26,963.284195
-7.284792,14,964.061797
-4.717249,15,964.884889
-3.74049,14,966.823815
7.674713,31,969.30447
-4.327805,12,969.972275
12.462293,41,973.006197
1.139433,46,1405.743113
0.726732,22,1406.948641
5.223337,22,1408.877401
-3.490713,8,1409.309404
4.155283,35,1411.909791
74.590564,66,1417.154536
3.188325,16,1418.01757
13.617977,32,1420.489933
-1.26445,10,1421.042861
14.927289,30,1422.683463
-2.857272,18,1423.655222
3.900517,15,1424.948911
1.65446,16,1427.441611
-2.375778,10,1427.995967
3.274293,28,1429.532449
6.168274,33,1432.096983
12.414423,32,1433.887159
-4.313936,27,1435.374886
16.41878,31,1438.155971
3.471785,15,1439.542864
-0.296501,9,1440.405615
-8.273035,19,1441.637093
13.122894,30,1872.982924
9.182444,19,1874.834802
22.381514,61,1878.221787
5.598783,21,1880.112955
32.787257,52,1884.267518
-0.074734,18,1885.982366
8.941051,30,1887.640888
33.537113,53,1891.292999
0.643206,15,1892.134944
5.261945,20,1893.257576
13.861833,21,1894.638615
-0.807155,33,1898.253301
10.039966,27,1899.742409
0.622093,21,1900.87763
15.906729,31,1903.301595
4.281956,22,1904.516068
11.398812,24,1905.899225
