#{"t_start": 1734868395.8227818, "env_id": "Walker2d-v4"}
r,l,t
-2.856606,11,2.733476
0.925836,18,3.821829
-0.980885,19,5.536438
2.428069,13,6.818399
-1.396231,14,7.76974
-0.986815,9,8.676232
-2.322522,26,10.11857
0.461626,32,11.909044
-1.449519,16,12.79632
-5.228557,10,13.697462
-0.594106,14,14.491739
-4.650706,11,15.105998
-3.402365,11,15.73743
-4.405481,12,16.414736
4.287534,15,17.342561
-1.809255,14,18.60836
2.54318,35,21.724315
-2.86503,10,22.270221
-1.814325,11,22.885019
-1.953407,10,23.425138
7.944758,24,25.083906
-3.766676,7,25.470757
-2.939668,12,26.158207
8.342025,25,27.547646
4.059609,19,28.624616
0.996673,17,29.57469
-2.418981,12,30.696318
2.340737,21,32.6601
-4.141267,27,34.78017
-1.660969,11,35.405783
1.402555,17,36.689371
0.324603,20,470.122544
3.09059,13,470.853984
-2.189006,15,471.727779
1.215659,13,472.481952
1.712373,15,473.29894
14.366667,31,475.788382
27.754823,38,478.075328
-3.64149,29,481.467879
-1.476826,24,482.82987
-4.161124,15,483.664099
1.775765,11,484.313434
3.170516,13,485.104177
16.555407,37,487.980515
5.420149,15,488.857512
0.772776,15,489.72447
-6.944265,21,491.030539
-4.22187,22,494.138084
-8.88398,13,494.988828
-2.295419,25,496.539713
-2.19913,11,497.186291
-1.973938,11,497.820347
-0.525637,22,499.872683
-1.56824,9,500.410922
-2.033987,13,501.179975
10.462358,22,502.435014
1.826479,18,503.449895
6.974549,19,505.79059
-4.412295,16,937.878927
1.561968,13,938.995214
24.902526,53,943.774422
-5.960264,19,944.850157
-1.950143,19,945.91636
-4.557545,11,946.556549
-9.23067,15,947.386685
-2.123428,21,949.264608
3.915797,36,951.30444
-1.847141,12,952.40653
12.99657,32,955.772553
13.83355,27,957.290571
-2.478299,23,958.549566
0.241365,16,959.428913
-3.576072,10,960.683757
4.393699,26,962.108444
3.491176,23,963.367414
5.185152,18,964.350944
8.484173,22,966.995113
2.008679,17,968.44679
-1.319274,11,969.045693
31.763575,85,1404.697814
11.659029,38,1406.793446
8.862867,21,1408.666272
-3.207995,30,1410.692894
1.940027,14,1411.96818
-1.530318,14,1413.29301
2.720553,12,1414.745437
11.648627,36,1416.782755
-1.646585,10,1417.320053
23.146377,33,1419.841114
2.155989,18,1420.845572
2.098535,14,1421.592987
12.043153,44,1424.435291
12.247779,21,1427.242562
31.148601,64,1430.779986
9.966124,28,1433.082639
21.373097,41,1435.342885
10.908664,22,1437.563068
70.853434,78,1873.482929
30.214913,102,1879.904493
5.535183,20,1881.374547
24.62484,45,1885.498154
7.458732,34,1887.382664
7.647485,33,1889.17896
-0.496647,20,1891.039461
2.52202,12,1891.708727
4.010373,13,1892.435012
17.732973,45,1895.771768
41.878014,65,1900.506319
1.968304,17,1901.427445
-1.491623,11,1902.763007
27.570851,61,1906.191142
