#{"t_start": 1734868395.7757914, "env_id": "Walker2d-v4"}
r,l,t
-0.762588,15,3.003016
-0.194668,15,3.955344
5.952937,32,6.955378
-7.107663,24,8.832985
-0.651928,12,9.508188
-6.260448,22,10.740709
-6.317811,17,11.682672
-3.459638,10,12.224923
0.134477,22,13.802877
-10.465462,15,14.645764
0.873574,12,15.32436
9.7247,24,16.694978
-1.212393,29,19.042742
-5.807158,18,21.041584
2.193866,13,21.769177
7.348485,42,24.078034
1.56333,18,25.407279
0.295168,12,26.086069
4.105874,43,28.509813
-3.072484,9,29.013654
3.584913,14,30.144739
0.777564,15,31.324673
-1.530268,13,32.512242
-1.507407,13,33.758128
8.066193,20,35.050962
5.159029,22,36.624726
2.625635,13,469.673097
41.045691,64,473.289999
0.51753,11,474.664072
21.681524,40,476.872479
12.930529,28,478.92002
0.410722,11,480.98272
6.893082,17,481.961206
-3.189547,25,483.385354
6.491728,20,484.551001
-3.165664,26,486.778187
-3.165744,8,487.257774
5.427413,21,488.48945
-6.548831,15,489.368148
0.498219,16,490.35569
0.004021,11,491.004628
-3.895761,22,494.075137
12.605459,24,495.698177
-1.746403,24,497.099783
2.982399,18,498.895297
7.494398,21,500.153009
0.319072,13,500.93336
-0.797507,14,501.744384
15.977597,30,503.438436
-3.088478,15,505.393152
1.023404,15,506.832575
-2.243464,18,938.953553
-2.618911,23,941.118841
5.025396,17,942.977383
-0.909349,13,943.765451
40.485761,47,946.42095
-1.600164,25,948.519893
-0.811392,12,949.1921
5.772687,20,950.316845
1.528505,16,951.229644
-2.572367,8,951.901192
2.60644,30,955.387036
2.860944,18,956.391026
-0.702414,27,957.871508
-4.286721,16,958.75516
17.945929,35,961.394872
9.981049,32,963.134888
29.330641,52,967.7019
11.787421,40,970.138534
-0.17294,16,971.049916
8.01047,33,973.63441
3.034393,24,1405.131065
8.956067,32,1406.891136
8.366851,24,1408.927521
1.891556,12,1409.580664
18.295333,33,1412.489534
34.384638,58,1416.882041
6.759348,21,1418.019162
-3.501304,23,1419.998125
9.240542,24,1421.319588
15.616528,28,1422.846507
8.852532,24,1424.69648
-0.430167,28,1427.777131
9.983553,43,1430.158525
3.078401,28,1432.46925
22.426326,47,1435.049346
6.037519,16,1435.934861
0.157888,17,1438.049169
12.695612,25,1440.437423
-2.103819,16,1441.312474
18.59055,38,1873.870533
0.886665,12,1874.56459
12.325816,21,1875.712315
27.723313,44,1878.904448
29.592275,43,1881.77616
9.302738,17,1883.367417
14.180051,25,1885.601239
24.622006,43,1887.981097
6.968967,29,1889.560343
49.76641,73,1894.788236
26.598735,37,1898.436615
8.902743,26,1899.837049
3.142554,25,1901.205762
15.498663,33,1903.751051
11.615526,20,1904.86866
4.464807,18,1905.894419
