#{"t_start": 1734868396.0903387, "env_id": "Walker2d-v4"}
r,l,t
3.00316,15,2.712723
0.079203,15,3.669612
7.702621,24,5.886173
-5.229176,7,6.57438
-1.382098,12,7.385691
-7.053283,16,8.705963
9.546674,23,9.972063
-1.253107,15,10.817351
3.665384,16,11.708498
-3.406313,28,13.616527
-1.978969,8,14.062682
3.112606,21,15.257144
-4.491453,11,15.874901
-5.14692,20,17.094992
-6.017051,25,19.935308
13.641396,26,21.578125
-2.569982,23,22.844167
-0.088644,13,23.560642
-1.628521,15,24.717332
-7.434,20,25.846149
-4.126921,29,27.459718
0.258097,20,28.601912
20.328051,28,30.744665
-0.697309,12,31.829642
8.564047,40,34.931714
-1.959078,35,469.538977
3.599132,14,470.315309
-0.893457,13,471.060441
1.011403,13,471.828557
7.178,21,472.990208
-2.634427,22,474.976063
2.566124,15,475.807423
14.727059,41,478.539564
5.885524,14,480.830365
4.96529,21,481.997489
3.742929,15,482.86182
4.668117,14,483.648892
-1.492077,18,484.725141
7.636162,25,486.899327
6.764085,22,488.191118
4.514951,30,489.997956
7.145594,23,492.697944
5.049917,19,494.388266
3.461556,25,495.940215
5.832052,18,496.989858
-1.807295,12,497.701329
2.383209,15,499.332083
-10.711444,18,500.388475
2.190688,18,501.445243
-5.918997,15,502.288752
-7.803059,15,503.13977
1.883525,23,505.841536
0.389927,13,937.624243
-2.685243,16,939.016482
2.953479,22,941.1376
5.333962,21,943.084514
-2.084322,9,943.629992
-0.38827,10,944.206772
-0.317168,10,944.763137
0.561341,13,945.494175
1.762926,25,946.914591
-1.11221,14,948.400457
2.856232,15,949.228123
13.406157,37,951.501436
-3.429806,23,953.639012
5.55839,34,956.528631
3.99437,20,957.638365
7.659615,20,958.73364
7.117613,18,960.428318
13.116675,30,962.072323
4.333493,13,962.780241
26.760953,71,968.622826
-2.216496,24,969.952122
5.982995,29,972.325106
8.385085,28,973.876444
6.961602,20,1405.168137
5.831727,34,1407.749953
7.317549,24,1409.07028
8.400257,30,1411.531653
12.975792,25,1414.316231
12.965794,30,1416.032859
-2.933689,13,1416.74264
7.40257,25,1418.094121
-6.219414,23,1420.087699
-3.31119,22,1421.282416
-1.196835,13,1422.001714
2.829273,15,1422.812734
11.645507,26,1426.1013
7.001877,26,1427.761812
7.231718,41,1430.026802
7.916796,18,1431.774563
-0.803155,14,1432.54618
4.466982,38,1434.638168
18.647993,39,1438.128886
4.414953,14,1439.466606
1.076698,25,1441.132836
0.912336,18,1871.804877
13.172626,43,1874.974639
13.426436,36,1876.990032
14.481474,26,1879.165984
4.514663,16,1880.025179
79.525183,80,1886.477846
4.836829,14,1887.236562
18.441768,37,1889.263209
49.114918,87,1895.823423
18.000402,32,1898.618953
0.793931,16,1899.484205
24.017842,36,1901.439298
3.533112,17,1903.129836
16.015641,47,1905.757545
