#{"t_start": 1734868395.2677732, "env_id": "Walker2d-v4"}
r,l,t
4.669966,14,3.427064
2.27408,25,5.241976
-2.120449,23,7.425854
-1.823198,21,8.803954
-1.484605,14,9.937873
14.69213,23,11.225945
-0.143352,17,12.168178
0.351114,27,13.662277
-3.55088,15,14.849044
-5.473764,17,15.809077
8.176382,26,17.292485
9.362327,24,19.216697
-4.429742,17,21.298831
-2.420551,9,21.805693
7.674569,30,23.470137
-3.691241,26,24.891804
3.521117,12,25.893629
-1.887348,16,26.800407
1.646828,32,28.606313
-0.99771,16,29.497794
-6.05891,14,30.628067
-6.780684,21,32.322319
1.166236,23,34.505925
-4.650031,24,35.935971
-4.0319,19,37.336694
-2.692267,7,37.738436
2.638817,14,470.815785
-5.511806,15,471.663098
5.110409,27,473.229459
-1.205036,30,475.649601
-0.076297,12,476.319276
3.886479,22,477.521537
2.584615,21,479.048585
-1.688448,12,481.142965
11.563225,31,483.073053
5.037515,24,484.430304
-2.818638,14,485.272758
6.424727,21,487.207292
2.236693,12,487.917721
-3.138293,11,488.568087
1.163861,30,490.310042
-3.561697,12,491.067656
4.441313,15,493.134883
0.941766,23,495.228828
-6.41365,19,496.41304
3.779478,19,497.526407
4.332783,23,499.624209
1.873832,25,501.11544
0.133376,9,501.64939
1.656324,24,503.01949
5.190336,13,503.732081
-5.742432,19,505.956998
-0.812905,16,938.186576
-5.188271,10,938.886233
5.68672,23,941.021991
-1.003779,27,943.695099
1.958866,18,944.755932
7.860908,30,946.446252
1.828166,47,949.792739
-0.116489,9,950.303654
1.136789,14,951.080818
4.679466,22,952.652001
-1.449868,10,953.526725
18.880604,35,956.876035
26.324779,37,958.917418
-4.155474,18,959.903876
-4.285609,21,961.774219
1.441299,12,962.409834
11.629679,22,963.620684
3.044965,26,965.042786
-3.230484,9,966.534665
-2.370578,9,967.407677
-4.220129,40,970.186107
0.194823,19,971.241008
0.374675,10,971.813502
4.221218,24,973.890817
4.866358,28,1405.616469
1.210808,16,1406.498447
2.060598,14,1407.272318
9.015758,24,1409.30553
21.771548,35,1411.817863
-0.133306,19,1413.615841
0.544231,9,1414.97925
4.784486,18,1416.001066
13.122036,29,1417.634002
9.179628,27,1419.094489
1.77127,16,1420.701655
28.2263,39,1422.842503
2.714669,16,1423.704367
13.428047,28,1427.236185
8.302985,23,1428.602176
3.137222,13,1429.298738
7.024626,33,1431.137301
-5.062505,12,1432.548636
-3.770026,23,1433.829875
6.874193,17,1434.774817
3.152887,19,1435.820717
4.756621,22,1437.990637
1.327767,16,1439.455029
30.392472,59,1873.033517
-1.857367,12,1874.468622
12.476731,29,1876.094052
12.891629,29,1877.719687
198.318342,104,1886.209241
-0.76156,10,1886.766357
9.218344,24,1888.079759
2.959159,15,1888.893638
12.387827,34,1891.508934
5.368992,15,1892.359629
19.508758,54,1896.098339
11.126817,48,1900.006941
1.557553,15,1900.817845
16.594063,35,1903.464105
13.919115,38,1905.579682
3.137095,14,1906.379786
