#{"t_start": 1734868395.278664, "env_id": "Walker2d-v4"}
r,l,t
-0.765016,10,3.198313
-3.853932,13,3.946755
-1.325752,17,5.315449
-7.011349,26,7.770826
-2.745979,25,9.590209
-8.9472,17,10.528124
-3.565913,7,10.940109
3.771022,24,12.268024
12.602326,35,14.558058
4.095521,29,16.197631
1.000051,13,16.934347
-1.25424,19,18.218415
0.649173,17,20.290778
-0.949872,11,21.288552
-1.273371,24,22.626292
-7.202749,22,23.837736
-8.677703,15,24.664679
-3.327438,10,25.547627
-1.425916,12,26.214867
-2.865385,10,26.790124
5.441663,19,27.85087
-4.320957,16,28.764861
4.438543,16,29.651819
0.672355,16,30.941813
-2.197093,10,31.785532
-1.379282,37,35.027966
-2.447576,24,36.363899
-5.671219,10,37.27095
-2.705275,8,37.728152
-9.090133,48,472.771722
3.877723,22,474.72349
5.005058,29,476.362352
-3.04988,12,477.027689
-3.413559,16,477.890639
3.259968,26,481.133242
8.537283,32,483.116243
13.360468,27,484.657953
-2.999955,19,485.798573
0.059507,22,487.78957
5.389951,33,489.724668
0.813249,20,490.944513
2.07717,14,492.832364
-1.893448,12,494.046304
14.758494,45,497.115258
-4.124409,17,498.108175
12.669213,44,501.466166
-3.265992,26,502.954392
-0.75578,14,503.72187
2.780543,23,506.294666
6.265988,36,940.134406
3.859188,27,942.424143
3.757708,15,944.057418
-4.50386,10,944.634446
7.269781,22,945.873263
-0.594071,9,946.380639
4.696386,32,948.885319
1.731665,14,949.6657
22.345396,36,951.703011
-3.712012,21,953.516822
3.068584,14,955.698538
17.310097,28,957.246907
10.330347,34,959.122835
1.172969,33,961.654689
-0.207683,19,962.683736
7.356707,21,963.834011
-0.396241,11,964.429688
16.58296,31,967.593218
3.227846,19,969.129746
24.05928,36,971.12149
5.795763,37,973.933733
9.030951,25,1405.498855
11.522769,29,1407.098071
4.788172,37,1409.845764
8.514472,32,1412.47008
17.037467,29,1415.432353
14.411998,29,1417.072627
16.363885,51,1420.583831
5.741705,31,1422.287766
6.408751,16,1423.148208
-1.868207,18,1424.295305
2.636144,14,1426.636835
38.383739,74,1431.07458
35.608385,51,1434.652702
35.937318,52,1438.774707
4.816363,19,1440.591149
13.690243,32,1872.183793
-1.424102,14,1872.96884
20.453441,38,1875.859401
56.087905,71,1880.532162
40.256078,67,1886.255391
0.049744,33,1888.069599
24.381254,37,1890.09309
3.953206,17,1891.778599
21.213502,30,1893.462205
14.272714,25,1895.250792
-3.355628,10,1896.184579
0.916363,12,1898.059871
3.444375,29,1899.675386
26.194604,45,1902.108459
1.318691,14,1903.62071
-3.273778,16,1904.499611
4.735655,21,1905.677878
3.695734,14,1906.477498
