#{"t_start": 1734868395.9535651, "env_id": "Walker2d-v4"}
r,l,t
-1.036896,13,2.717264
3.173435,15,3.601861
1.547511,25,5.901772
-3.698775,14,7.181271
-5.192038,17,8.551545
-4.811675,11,9.173509
5.140394,22,10.404503
0.496849,12,11.05828
11.907726,24,12.401193
7.624659,19,13.803313
-1.927228,19,14.871366
10.368806,23,16.178863
-10.809955,13,16.906838
0.322891,15,18.213272
2.552761,16,20.249423
1.134362,25,21.762167
-2.577055,24,23.085301
2.737413,16,23.96484
-3.830474,12,24.959131
10.523519,26,26.4141
3.771316,24,27.782416
5.713422,20,28.898074
-0.597065,17,30.241235
-3.901948,10,31.071552
-6.163468,11,32.059284
-0.792743,21,34.047199
-1.102736,19,35.117968
-2.852412,19,36.510955
0.681634,12,469.504314
-2.568366,9,469.998032
8.891771,27,471.543066
1.234427,21,472.737295
1.335347,12,474.141263
-7.224646,27,475.66363
0.578339,15,476.488726
-2.358046,9,476.972291
2.041102,15,478.042926
-2.699109,19,480.820213
-6.015608,12,481.519085
-1.353702,21,482.705264
-2.721684,11,483.324404
1.230386,10,483.897683
5.925503,32,486.496308
-6.829364,21,487.735878
-0.8001,9,488.262075
-2.865296,8,488.733147
-6.091804,10,489.313844
5.85661,30,492.205217
-5.117621,15,493.712176
1.404904,20,495.128956
3.727996,15,496.069313
9.96974,29,497.758871
-4.148544,13,499.280381
9.961683,30,501.055387
3.497253,17,502.024214
-1.297666,10,502.582951
7.23346,22,504.774973
1.720916,20,506.668911
-0.717322,10,938.052352
12.231672,30,940.861137
5.204694,19,942.867274
5.351067,30,944.615676
15.026599,25,946.018653
-5.704259,26,948.182754
6.915855,26,949.648047
11.456249,50,953.270082
-1.748093,14,955.272996
2.838819,21,956.438709
12.232806,33,958.26337
15.516216,44,961.384544
-5.252133,19,962.417076
9.211811,21,963.56479
18.299231,48,968.146808
4.950345,16,969.034065
11.197278,26,970.476551
-2.093849,32,973.017812
2.009101,13,973.73475
19.504799,32,1405.686315
12.722534,49,1409.078376
28.694709,43,1412.699927
13.137,30,1415.34661
-3.208285,11,1415.993125
21.417525,53,1419.606291
-2.447777,9,1420.107015
-2.756658,25,1421.468109
26.496226,51,1426.01716
5.56581,16,1427.229554
-1.134447,26,1428.642819
12.971317,30,1430.321395
2.20993,26,1432.512737
0.84365,21,1433.665187
14.453083,51,1437.530329
3.447535,13,1438.726508
4.999568,19,1440.433531
217.174133,123,1877.727585
35.093319,48,1881.61339
6.036758,28,1883.932505
-0.979747,13,1885.373437
13.327162,32,1887.146058
0.568511,14,1887.918464
10.882379,28,1889.449569
-2.414951,14,1890.971407
3.735655,25,1892.366524
43.960455,59,1897.647232
27.22398,42,1899.950377
11.525757,27,1901.407707
14.883184,30,1903.801411
0.621822,13,1904.523828
