#{"t_start": 1734868395.8298974, "env_id": "Walker2d-v4"}
r,l,t
1.112092,10,2.672457
-4.403114,13,3.419616
-0.126385,21,5.152453
2.274315,28,7.576683
-3.663749,11,8.267087
2.393817,16,9.512919
-6.252839,30,11.176241
-3.3112,14,11.956906
2.566002,12,12.62696
-7.644967,18,13.975902
-10.196253,22,15.213945
3.477753,18,16.240482
-2.116825,12,16.919494
-3.397222,8,17.529278
-6.079844,26,20.460623
-4.969365,11,21.156342
-3.954964,10,21.717627
-7.925543,21,22.878363
0.465907,19,23.915928
0.184032,12,24.567036
-3.917803,13,25.630541
5.064779,16,26.532059
-0.501196,12,27.213228
-3.208634,8,27.649561
-3.513143,18,28.672705
9.017846,24,30.417038
-0.497253,13,31.537892
-2.614666,12,32.653856
10.683391,23,34.555022
1.972056,24,35.891234
-2.794498,19,469.621739
1.968932,28,471.180262
15.528604,43,474.38577
8.377348,32,476.16438
-1.170271,12,476.821254
1.066715,21,478.249171
1.587511,20,481.077044
2.290063,16,481.96611
-1.769916,8,482.412839
0.766181,17,483.387268
-5.974193,23,484.737709
-1.302049,11,485.385934
-3.365089,24,487.499323
0.905007,13,488.266932
10.496438,38,490.531439
2.218318,11,492.232648
18.150532,32,494.982114
0.820934,12,495.763403
10.206768,23,497.1074
-2.793116,19,498.963144
3.031354,24,500.404315
-3.126793,16,501.355815
14.053369,26,502.808163
-9.821387,17,504.609822
-1.169971,11,505.607962
-1.414453,11,506.688159
8.771559,43,941.16285
-1.906194,8,941.728626
2.967138,36,944.567589
-3.527773,8,945.011294
1.446762,33,946.882796
18.921882,36,949.604322
3.567685,26,951.055804
1.137734,26,953.282497
1.028753,14,955.335938
11.945836,46,957.881041
3.898454,17,958.809899
-0.057969,32,961.290112
-2.593497,17,962.212579
6.595966,15,963.027903
9.130822,24,964.344352
15.136006,46,968.817559
10.729388,24,970.14372
7.317419,31,972.62639
-1.142605,19,973.691126
-0.917836,13,974.394377
0.458145,17,1405.524785
-2.66762,8,1405.961092
-1.917798,9,1406.461921
4.516125,46,1409.692749
1.819152,25,1411.961918
0.574416,28,1414.850531
62.944454,71,1418.785454
29.892972,57,1422.622542
8.321748,26,1424.536495
-0.82506,17,1427.064903
21.985472,46,1429.592431
6.351236,34,1432.245944
0.906713,33,1434.062991
30.120007,59,1438.839459
0.466612,11,1439.894448
16.17156,55,1873.589965
1.465272,19,1874.671458
6.108352,36,1876.699518
13.585543,28,1878.960548
38.071963,59,1883.405364
10.709783,24,1885.549943
6.955195,22,1886.778877
4.27974,17,1887.715861
1.212222,11,1888.30143
9.48282,25,1889.685702
26.286513,54,1893.423166
61.687981,63,1898.92143
2.486893,19,1899.946683
5.815175,16,1900.818547
3.070094,18,1901.792529
-2.620858,22,1903.75474
-0.308718,39,1905.950564
