#{"t_start": 1734868395.9968903, "env_id": "Walker2d-v4"}
r,l,t
0.505403,10,2.51282
-0.191598,30,4.648179
-5.077164,22,6.752638
7.28436,22,8.510619
-0.474958,12,9.186802
1.11224,16,10.06101
-4.657943,15,10.90636
-4.601348,24,12.249612
-0.264985,12,12.909391
-1.523794,19,14.325605
-3.420704,22,15.571805
4.755084,20,16.705249
3.728357,14,17.821484
-8.359254,19,20.116575
-1.234699,12,20.94236
-0.8726,15,21.775215
-2.102166,14,22.554309
15.746181,32,24.301046
-3.033014,13,25.358773
-1.609755,20,26.484113
-4.463214,11,27.109964
4.21177,26,28.57083
-0.828533,13,29.299452
1.982734,11,30.313615
-4.375477,13,31.468436
-4.964866,13,32.700921
5.961064,17,34.178951
-1.052388,21,35.347911
-5.987878,13,36.414252
-1.362148,10,36.975997
-0.556525,11,469.902372
5.213709,17,470.857782
-0.534633,13,471.61948
7.785169,31,474.100451
0.192125,16,475.006788
2.624747,12,475.676476
5.211153,30,477.330479
-1.769719,11,478.2743
0.618101,14,480.576824
6.227612,23,481.973321
-6.069204,15,482.835408
7.239585,21,484.032943
7.452588,22,485.34199
8.22514,19,487.164815
0.322595,12,487.875446
14.756014,49,490.795042
-2.411573,20,493.672551
-2.81164,27,495.545839
-4.065082,9,496.089253
10.343528,20,497.249338
7.821233,39,500.30361
-9.004416,15,501.195985
12.12564,27,502.702916
-1.272649,21,504.916257
6.244013,36,938.748539
-2.57341,18,940.441182
-1.37048,10,941.344247
6.28348,29,943.773883
9.462655,32,945.583225
14.169662,26,947.059048
10.260213,21,948.923982
-0.974994,17,949.880748
-1.874818,15,950.72589
2.847981,21,952.412645
-2.561419,11,953.424961
1.847544,13,955.284043
-0.93856,13,956.010114
8.155991,35,957.94811
3.436263,20,959.043062
-1.217352,9,960.247095
-0.868479,11,960.859104
6.321551,43,963.201493
-0.699653,13,963.915625
11.340245,22,966.346743
4.257946,27,968.551079
2.371604,23,969.818856
3.048886,18,970.841118
-8.439727,20,972.697098
2.954458,13,973.423975
5.316088,16,1404.474424
15.393482,24,1405.801658
18.871448,32,1408.285664
0.851786,24,1409.58807
11.047222,23,1411.71064
12.007677,32,1414.856269
5.806684,19,1415.95203
-2.927137,23,1417.207321
-1.392231,17,1418.128738
15.208004,38,1420.944513
13.737122,22,1422.146868
31.497981,45,1426.670803
27.331299,58,1429.889043
-0.286698,12,1430.550878
5.508231,35,1433.240607
2.114598,13,1433.96696
4.085871,19,1435.012913
4.255644,17,1435.942293
-0.402411,12,1437.754155
46.862426,66,1872.122555
-0.863605,19,1873.94486
-0.258169,12,1874.617415
3.389712,36,1876.644425
4.681521,20,1877.739904
43.035732,81,1884.219977
3.213774,15,1885.800571
18.338833,43,1888.142755
2.072112,12,1888.793902
-0.22583,15,1889.633795
58.761795,81,1895.818204
27.400037,63,1900.340664
24.224928,80,1905.521589
