#{"t_start": 1734868396.1435516, "env_id": "Walker2d-v4"}
r,l,t
2.413745,16,2.718229
-0.575239,15,3.717174
2.647397,23,5.842968
3.76464,36,8.710038
-9.660003,15,9.539472
-7.595651,16,10.446191
-3.158947,9,10.932697
1.478699,13,11.65777
1.968131,12,12.32917
1.067807,12,13.332544
-4.374662,14,14.131814
-1.937518,11,14.744764
0.052465,30,16.457989
-5.250673,20,18.037063
0.520122,16,20.075723
7.368924,29,21.800575
5.522979,28,23.336741
10.936675,38,25.795994
2.873871,19,26.857356
3.930291,19,27.93857
-0.325108,14,28.717283
10.857616,34,31.508961
-2.364875,24,33.80913
11.059983,21,34.991288
-3.18469,8,35.429763
1.757475,28,469.655478
-0.247897,12,470.321942
5.977953,15,471.190062
-2.961407,23,472.499432
-7.977174,21,474.421874
-2.796202,27,475.92262
1.1966,10,476.468559
-8.023468,16,477.409629
-3.868488,13,478.583861
-0.379927,11,480.649276
7.236354,18,481.666643
8.150799,22,482.926066
-3.739317,19,484.009233
-6.745659,16,484.973006
0.6902,12,486.372471
-0.078905,10,486.965132
9.135103,32,488.842667
-5.459332,51,493.634934
-2.882814,36,496.00701
0.509371,10,496.569995
-2.090417,9,497.109447
6.575692,19,498.986254
17.424385,51,501.96491
0.471978,15,502.783366
5.412054,17,504.78165
1.76536,13,505.998618
-4.797842,22,938.522824
4.424413,17,940.120036
4.985729,23,942.571637
10.480212,21,943.809307
-2.183711,28,945.387501
-2.384543,9,945.897265
2.397409,13,946.639234
-0.879063,16,948.22835
2.073659,24,949.57691
-0.697946,13,950.3109
1.492871,12,950.999263
2.95944,22,952.997373
6.430113,26,955.702929
3.70878,18,956.710035
5.184711,29,958.295853
-8.381088,15,959.122831
1.132303,18,960.828995
10.820426,30,962.44627
2.980302,13,963.167763
-6.80031,28,965.720778
-4.438093,18,967.453851
-2.134785,18,968.628396
3.556082,14,969.401868
2.186186,14,970.186907
7.919808,31,972.667148
2.566065,27,1404.334885
4.344057,24,1405.662089
-1.752214,9,1406.162895
5.561527,21,1408.038016
4.667725,15,1408.840393
0.556144,15,1409.778764
-0.914741,23,1411.958481
2.745364,44,1415.636166
5.506526,29,1417.226395
-0.494544,24,1418.540683
22.951042,31,1420.968185
4.240496,30,1422.60283
1.764737,11,1423.307192
26.959391,55,1428.299872
-1.006539,19,1429.351027
24.227298,36,1432.119146
0.209723,18,1433.100921
11.664146,36,1435.0919
9.492099,25,1437.620435
1.772343,12,1438.743233
-5.226421,13,1440.020648
3.854751,15,1440.850377
6.685279,32,1872.305289
9.063073,26,1874.534005
4.012942,21,1875.697933
12.236266,33,1877.546885
6.614264,28,1879.813044
22.754032,48,1883.751303
6.440902,34,1886.37392
2.130851,12,1887.01991
1.408891,14,1887.791051
12.25674,26,1889.212737
2.402402,17,1890.898016
-0.700113,16,1891.798396
8.612792,22,1893.017297
1.901843,14,1894.104208
3.353736,20,1895.961095
25.245574,37,1898.95698
6.148846,30,1900.573693
10.296561,40,1903.511542
15.878627,37,1905.597119
-2.330496,9,1906.147557
