#{"t_start": 1734868395.6404483, "env_id": "Walker2d-v4"}
r,l,t
-4.143109,25,3.711179
1.07539,10,4.546244
-5.218407,10,5.427566
-2.032725,19,7.278802
-3.490283,16,8.262544
-3.078579,13,9.354314
1.19459,16,10.238193
-1.808633,12,10.925674
-5.413755,18,11.922968
-1.644966,9,12.412882
13.243084,30,14.438094
1.408636,11,15.058007
-3.506878,10,15.632289
2.276348,27,17.154714
0.747783,19,18.774581
-2.920394,11,20.348683
-5.614771,18,21.558935
3.743481,20,22.661309
-3.544297,19,23.707407
0.208645,10,24.263661
0.099533,16,25.483274
0.375609,18,26.49995
1.623068,18,27.506345
-1.050623,10,28.08154
3.770483,22,29.307914
11.993815,34,32.150852
-1.212447,11,33.22798
2.2771,16,34.576734
13.111384,31,36.638721
-0.590405,46,471.554883
3.237116,18,472.602091
2.961256,22,474.5628
8.441313,35,476.510639
14.758077,32,478.604328
3.102923,27,481.754053
-1.810247,15,482.593856
-5.587974,21,483.785611
-7.312195,19,484.918889
3.296103,14,486.449034
0.258825,38,488.677929
8.641453,29,490.42661
0.019046,10,491.000251
-3.340343,9,492.689594
-1.44371,25,494.929273
-5.120096,24,496.429627
2.932561,17,497.420026
1.859625,14,498.967328
-8.595405,14,499.820164
-3.954276,18,500.875134
4.55791,21,502.096047
2.063206,31,504.594882
-1.087628,10,505.520091
-9.257197,17,937.831404
-5.966081,14,938.899072
-3.462185,15,940.280759
-2.115748,23,942.137225
-0.685265,14,943.719174
0.555177,13,944.45697
1.334287,30,946.150096
3.836854,21,947.345234
-3.855428,21,949.20833
-2.417613,8,949.657969
-0.859643,10,950.221762
1.453033,18,951.237058
10.234281,37,955.352768
-0.572695,60,958.670234
2.352886,16,959.548696
14.950094,35,962.163148
-1.613213,11,962.770016
3.794565,29,964.36527
-2.25684,13,966.015996
-3.758109,10,966.9649
-10.572691,19,968.621493
-0.690024,10,969.163915
6.923263,39,971.3477
10.737974,30,973.764133
26.76481,53,1406.861447
-5.843894,18,1408.572264
10.87297,42,1411.473967
1.590939,23,1413.613956
4.936921,16,1415.251361
3.376566,25,1416.673803
-5.478963,9,1417.173703
8.46188,32,1418.913189
1.983919,19,1420.683003
-2.420234,10,1421.234045
2.758219,16,1422.099884
1.543676,15,1422.92232
29.820898,41,1427.245762
-2.586862,9,1427.744115
3.91702,25,1429.107033
-1.715677,8,1429.563791
-0.245247,11,1430.169996
8.686248,22,1432.1371
4.641291,26,1433.582042
37.722567,50,1436.347512
1.836128,11,1438.086844
4.295793,16,1439.609042
20.385455,58,1873.656437
19.919878,32,1875.45917
7.337239,25,1876.880622
2.981574,16,1877.75737
9.495837,31,1880.186228
32.646351,51,1884.288571
-3.180211,7,1884.667645
1.279817,13,1886.141156
-5.844702,16,1887.013871
19.5993,65,1891.325093
2.186581,14,1892.113361
11.152972,41,1894.746393
21.389654,41,1898.673919
58.518647,78,1903.666991
11.977543,36,1905.700804
