#{"t_start": 1734868395.561931, "env_id": "Walker2d-v4"}
r,l,t
2.729935,29,4.059826
-2.469876,10,4.969058
-6.788335,22,7.060666
6.186808,36,9.657846
2.071708,15,10.476371
0.103486,16,11.379885
-4.181968,12,12.049989
27.764515,61,15.816958
-2.213848,15,16.664504
3.667653,30,18.949359
-4.742553,16,20.962904
4.784697,25,22.356364
1.414866,14,23.135356
-3.546399,21,24.282783
8.1347,25,26.000356
2.941458,34,27.904865
0.421306,16,28.821944
-2.332235,23,30.495288
4.808318,34,33.498567
6.802586,33,35.709713
-4.918388,17,37.000866
11.627972,42,471.684761
-3.029281,34,473.605808
8.608641,33,476.201864
-1.315267,12,476.863594
4.628496,30,478.945119
3.864389,28,482.053576
7.878782,29,483.697659
-5.404533,17,484.69624
4.088951,12,485.411281
-3.852877,22,487.402872
0.62946,18,488.46438
5.460861,26,489.974121
-2.690635,8,490.500929
-6.307259,10,491.074555
0.47257,11,492.957756
2.533838,29,495.379391
-1.495193,9,495.959756
1.606335,11,496.619715
3.395693,15,497.494607
1.680642,18,499.283664
7.712675,30,501.07902
0.987565,18,502.114452
3.930575,17,503.064765
-8.796241,22,505.318964
5.678083,28,938.415023
2.045622,15,939.779429
15.469819,35,943.297975
0.559881,16,944.24824
4.222188,36,946.280496
5.220418,38,949.117907
-0.755239,21,950.296675
41.090183,73,956.426308
0.402964,16,957.320801
21.444851,38,959.403981
5.148653,24,961.438128
35.62753,55,964.440214
7.573046,20,966.749655
-2.372342,10,967.717909
-2.932291,12,968.696234
29.766885,47,971.31395
-1.364107,10,972.593314
-0.802687,26,974.05617
7.185754,15,1405.062562
4.18056,28,1406.61149
-0.627261,37,1409.344437
-4.157618,14,1410.112671
3.305573,17,1411.741486
10.173621,35,1415.217705
6.555342,19,1416.306215
30.63855,42,1418.598477
-0.882888,21,1420.479436
2.321387,14,1421.256484
20.959994,63,1426.488978
-2.796663,12,1427.433585
16.536314,30,1429.071739
1.769264,12,1429.743435
34.138919,69,1434.315405
24.3337,38,1436.421974
29.266248,43,1440.972288
4.887365,35,1872.591369
44.38452,51,1876.195303
9.634286,36,1878.209436
9.198701,22,1880.153715
22.586067,51,1884.251753
27.631058,33,1886.808467
28.609917,46,1889.319415
10.709203,32,1891.84478
7.083543,19,1892.906682
17.131404,33,1895.257614
-1.496988,25,1898.134988
3.163699,24,1899.457726
-3.078335,17,1900.377931
3.006511,17,1901.291187
-2.618059,21,1903.18427
22.697016,46,1905.775395
-0.373763,10,1906.317193
