#{"t_start": 1734868396.2581353, "env_id": "Walker2d-v4"}
r,l,t
-2.987378,9,2.208766
2.160182,17,3.175182
-3.306171,21,5.035126
-1.136525,10,6.026602
-1.044382,13,7.056214
-0.536214,11,7.732659
4.9603,26,9.53807
-5.223468,17,10.496863
2.182586,18,11.493394
0.293331,12,12.165737
-5.408519,12,12.828542
-0.327353,17,14.129398
-3.161868,25,15.547119
1.068066,10,16.123645
1.993702,15,17.132607
-0.14353,9,17.930428
3.397769,18,20.161931
6.966621,21,21.363692
5.609166,34,23.227613
-0.741959,14,23.998587
3.654131,19,25.40247
-2.503641,21,26.579663
10.540934,26,28.049546
0.196065,12,28.718438
14.541531,28,31.051698
-0.644047,18,32.761338
3.247816,18,34.14661
0.339291,18,35.153565
-2.281479,12,36.165293
3.434058,26,469.934439
4.63807,24,471.313902
11.450462,66,475.755821
-2.767115,10,476.30585
-4.480085,13,477.021342
-2.668847,17,478.477714
14.701927,44,482.415588
0.325299,18,483.428697
0.543034,12,484.14872
1.408832,18,485.917492
0.221235,12,486.624608
-1.137253,19,487.742471
3.362561,33,489.719352
4.769996,17,490.828582
32.758388,42,495.182521
7.993923,24,496.584246
-0.564865,12,497.289717
-0.262621,12,498.754564
2.967209,13,499.520514
-4.351976,25,501.002239
0.921375,12,501.675318
-1.655773,9,502.184869
-5.66024,19,504.025784
-6.653102,9,504.859098
-0.780282,10,505.797079
5.637524,16,937.775306
8.094471,18,939.422112
4.215739,33,942.694388
3.578113,22,943.980919
0.419213,14,944.771214
2.048846,13,945.502215
17.864027,28,947.077915
1.199133,21,948.959625
-4.094486,14,949.738722
20.23085,46,953.28363
-6.029827,13,955.088108
27.19013,44,957.532957
1.620187,12,958.18657
0.847003,13,958.90235
-2.928353,18,960.610059
18.802259,40,962.787793
8.748466,27,964.256848
-1.125957,15,966.499465
-4.860839,15,967.866618
-7.716147,16,968.743451
3.247018,15,969.570066
2.30988,24,970.923226
2.012997,11,972.27747
3.159757,17,973.227881
11.351491,39,1405.552516
3.377162,32,1408.037287
20.222544,46,1411.380548
32.762326,52,1415.703449
3.042449,16,1416.58228
65.830037,83,1421.842311
-3.150096,10,1422.386127
-5.188977,52,1427.318965
-1.346126,22,1428.529499
7.029927,34,1430.417464
0.891809,17,1432.116269
5.078951,26,1433.5382
22.61112,42,1436.704681
-0.464558,9,1437.513929
16.259582,40,1440.741405
10.067765,34,1873.06848
62.224694,91,1878.881006
32.558352,66,1883.808265
18.773348,29,1886.1421
-2.143197,9,1886.63651
-1.098499,16,1887.520612
11.681888,28,1889.046185
10.282959,24,1891.124561
6.110654,21,1892.297961
37.768064,60,1897.648641
14.44733,36,1899.60622
-3.254679,12,1900.251189
10.916662,25,1902.350026
