#{"t_start": 1734868395.797758, "env_id": "Walker2d-v4"}
r,l,t
-3.981991,22,3.394894
1.473104,15,4.575366
2.939464,16,6.044814
-4.019427,16,7.438241
-2.640318,16,8.756654
0.97389,24,10.087343
13.609994,33,11.93285
1.242596,11,12.550188
0.610318,18,13.895217
-5.629175,18,14.90705
-1.489818,31,16.674077
2.408579,19,18.095563
-5.480884,19,20.392925
-3.149913,24,21.857535
-1.58455,23,23.122514
-7.547488,14,23.893387
-8.577621,20,25.332176
-1.908348,24,26.672074
1.209141,11,27.299448
-0.899117,27,28.815907
7.110986,23,30.503115
-10.654581,17,32.003855
-7.158414,12,33.181963
5.128286,19,34.639523
-3.969062,15,35.483858
-7.414685,21,36.999117
0.38417,12,469.985075
-5.604993,28,471.574492
5.252211,20,472.722586
18.620005,28,475.032816
0.413943,11,475.651093
-2.150023,20,476.744159
1.073764,19,477.916215
-7.943245,15,479.287276
2.446875,17,481.546342
-0.620211,16,482.443361
1.465481,19,483.528092
7.240598,27,485.127905
3.019711,14,486.64499
1.099187,11,487.293441
-2.581294,13,488.062725
-7.914369,14,488.881145
2.245062,23,490.275898
2.231375,17,492.349329
-7.045022,29,494.891741
4.994899,20,496.157218
-6.369257,10,496.731735
-1.665928,30,499.255662
-2.194192,14,500.074505
-2.646947,9,500.609663
7.497983,25,502.058613
1.93087,30,504.544236
-0.712889,9,505.372967
-1.723385,22,937.958987
-1.202548,33,941.001785
0.875836,30,943.688784
9.921447,24,945.041759
-3.151672,7,945.432518
3.188482,24,946.804953
3.316024,19,948.557668
-1.330111,26,950.016174
1.870565,17,950.971069
-2.06111,9,951.553479
-5.707199,19,953.311783
0.886846,14,955.36647
5.55592,22,956.586773
7.167786,27,958.081562
-1.967543,15,958.893575
40.412461,59,962.829107
2.217452,20,963.932178
5.946515,14,964.695703
2.181481,17,967.113725
1.346658,18,968.579983
-1.915612,40,970.78822
1.246724,16,972.436306
2.075144,11,973.051126
4.16637,16,973.938615
12.075659,28,1405.66612
10.549745,23,1407.647128
2.30013,16,1408.529475
-1.535166,13,1409.226871
11.145804,31,1411.701883
8.145187,19,1413.462601
14.944989,33,1416.080306
2.849789,13,1416.806559
-0.592755,17,1417.732133
0.542075,14,1418.481416
4.50195,24,1420.531884
16.461958,34,1422.389935
86.232071,92,1429.516965
-0.618682,22,1430.739357
6.777445,19,1432.556163
17.879782,62,1435.967129
4.030422,16,1438.029257
-1.691244,16,1439.552876
0.04563,12,1440.582272
35.114226,44,1872.688928
20.244959,42,1875.798701
-1.100348,10,1876.404217
13.466497,57,1880.250088
5.105463,28,1882.707489
6.573955,27,1884.58363
23.071229,46,1887.850696
-1.381803,17,1888.772162
11.254971,29,1891.119957
4.326979,21,1892.292371
4.639416,17,1893.23385
30.068673,58,1898.468879
-1.21649,9,1898.951994
14.192279,33,1900.744031
22.121515,46,1904.003784
28.181006,44,1906.53198
