#{"t_start": 1734868395.626533, "env_id": "Walker2d-v4"}
r,l,t
1.985982,13,3.029178
1.82223,10,3.614168
-5.194513,21,5.339188
-6.153818,23,7.494472
6.50709,26,9.367455
0.570089,23,10.663255
-0.24127,18,11.658393
-0.625831,13,12.36828
-0.935987,10,12.930875
-1.813786,24,14.625638
8.560709,21,15.811013
-2.812191,9,16.315737
-1.118588,24,17.897306
-2.136865,23,20.552233
-0.918465,16,21.57206
-2.284248,14,22.348594
2.578509,14,23.127268
-3.156791,11,23.7203
-3.719584,10,24.276762
-1.356356,24,25.939353
-1.92032,26,27.407797
-4.191426,8,27.843215
-0.645719,10,28.433024
-1.210362,13,29.15617
-4.628534,22,30.778437
-2.60737,12,31.901582
-6.571146,16,33.439375
-0.290911,13,34.531973
1.218888,16,35.431273
-3.252615,24,37.10693
-1.886609,10,469.982056
-0.228068,12,470.647592
-6.696892,17,471.623505
7.474597,30,473.324828
-1.120151,23,475.361426
-6.764134,20,476.47063
11.323329,24,477.792733
-6.689102,17,479.350206
1.018951,11,481.328257
-1.059648,18,482.327225
-0.977318,13,483.074887
1.246326,24,484.444743
-1.318197,14,485.291438
-3.55305,21,487.225166
-1.895864,26,488.748929
0.501188,13,489.511101
-5.056213,10,490.097142
2.959436,19,491.315695
-5.579285,14,493.631142
-5.320128,9,494.52349
-1.664325,12,495.242623
2.904949,17,496.320258
-4.677987,7,496.727543
0.429252,16,497.661115
-1.614669,11,499.038224
-10.719183,12,499.772386
0.956921,13,500.542256
-0.443107,12,501.251363
-1.790804,12,501.942344
0.380459,12,502.622934
-3.055132,21,504.523143
-3.287942,10,505.442487
-7.946958,14,506.779937
0.914191,18,938.911778
-1.895852,18,940.598727
3.506548,23,943.064444
-0.415957,20,944.243451
-8.031118,14,945.038321
-4.313727,10,945.59676
-2.183108,23,946.913222
17.382107,33,949.452381
-0.115841,12,950.12557
3.255485,18,951.135006
8.577159,18,952.589367
-1.26785,19,955.258247
-4.142826,30,956.915669
2.486894,23,958.19096
-1.132558,14,958.951988
1.746814,15,960.487711
4.447488,15,961.32355
22.613724,39,963.447977
4.334867,60,968.689776
11.641938,27,970.173236
-3.509598,19,971.252486
60.205364,72,1406.155628
6.057784,26,1408.301422
10.972932,34,1410.248888
-0.319292,12,1411.39757
3.323516,28,1414.581099
0.953799,34,1416.529678
-3.86928,11,1417.132682
4.730255,22,1418.319463
11.141929,28,1420.586492
3.72889,32,1422.32969
-2.196554,19,1423.361821
25.767515,37,1427.48646
0.694302,16,1428.367261
5.278598,22,1429.576863
12.193424,34,1432.206701
0.331442,11,1432.825374
8.245007,22,1434.034658
5.173358,21,1435.192301
11.559069,32,1438.099398
0.346165,11,1439.1258
4.110014,16,1440.637582
6.338105,24,1871.6372
51.699477,66,1876.075557
2.816503,40,1879.04736
-0.160528,30,1880.757894
7.960567,21,1882.684948
7.885901,41,1886.154254
6.068626,16,1887.027085
2.604178,18,1888.015165
14.570652,42,1891.055363
8.271984,23,1892.346847
8.387554,20,1893.455027
12.125074,31,1896.046656
25.298132,46,1899.717235
9.542492,27,1901.176739
-1.821025,28,1903.461946
36.144659,47,1906.091848
