#{"t_start": 1734868396.2793622, "env_id": "Walker2d-v4"}
r,l,t
-0.205416,11,2.298057
-0.813854,9,2.826397
0.640188,11,3.591859
-0.565645,10,4.466946
8.855031,40,7.712591
0.008629,17,9.029362
4.205702,15,9.873436
-2.15479,25,11.258016
0.101118,10,11.802921
-4.158337,21,13.322581
-2.765423,14,14.109416
10.773398,41,16.436579
-4.469122,19,17.995054
10.777601,32,21.004523
3.81205,43,23.380306
-3.084184,21,24.873273
-8.653061,21,26.049214
1.160769,24,27.413325
-1.136425,13,28.136153
1.916093,14,28.920841
-1.843932,13,30.045252
5.421811,29,32.742132
8.680661,33,34.970865
1.169688,20,36.427925
-2.479345,22,469.969557
-6.050654,23,471.293927
-0.765837,38,474.183615
1.146547,19,475.245281
-2.194058,11,475.846599
10.774596,25,477.285518
0.490212,11,478.279053
-1.421891,22,481.032729
-8.329924,10,481.592662
9.007081,19,482.681934
-0.743341,18,483.705598
2.30054,23,485.073298
-3.053731,13,486.543949
0.230046,13,487.299785
3.624092,25,488.774599
0.8508,19,489.933316
1.628211,20,492.41451
-1.537386,22,494.319534
-0.379599,11,495.045465
4.331234,21,496.272862
19.680546,44,499.616092
10.125828,28,501.265046
11.398442,25,502.653558
-4.994203,7,503.072864
8.551771,36,937.556831
2.044307,18,939.213179
8.75453,19,941.019298
7.294263,20,942.90429
0.96057,12,943.62234
9.930308,30,945.314134
24.300923,44,948.487927
1.067836,22,949.718719
-3.784666,23,951.114592
-2.46598,22,953.164836
11.738975,36,956.294128
-2.132082,21,957.457798
-1.534874,10,958.00612
5.171836,15,958.829324
10.610402,31,961.231013
0.829408,30,962.87827
-3.044135,19,963.915092
7.387936,23,966.670433
13.909561,57,970.275284
0.651901,16,971.909883
1.15629,12,972.592571
1.90399,22,973.806315
15.976078,37,1406.033463
1.059868,15,1407.569925
3.69434,16,1408.446664
30.270812,47,1412.217078
43.334923,84,1417.91344
9.252553,38,1420.72925
7.207306,36,1422.684124
9.286081,30,1426.404221
26.745383,47,1429.004838
-5.80601,15,1429.846262
-3.694676,12,1431.240551
0.696539,27,1432.754766
7.071563,17,1433.697365
0.900937,11,1434.300163
1.397565,22,1435.508414
-5.485151,29,1438.812789
40.913262,52,1871.852499
16.605142,58,1875.890485
-2.332833,22,1877.092133
23.730619,46,1880.601504
14.543784,30,1883.298425
12.333432,29,1885.640931
10.440291,28,1887.179395
7.85074,34,1889.02611
20.763561,34,1891.668487
-1.581329,13,1892.396249
16.434347,28,1894.412125
0.336862,11,1895.461151
-2.158185,13,1897.281167
4.274429,18,1898.280138
26.708927,34,1900.125832
42.630019,68,1904.613317
8.153454,25,1906.073141
