#{"t_start": 1734868395.5760322, "env_id": "Walker2d-v4"}
r,l,t
0.814853,12,3.023926
-2.996272,7,3.437451
4.917931,22,5.122672
0.556138,22,7.236206
-6.174253,17,8.323663
-2.812459,20,9.812001
11.696391,23,11.094655
-0.552991,12,11.761616
10.087181,26,13.200374
1.022498,19,14.608106
-7.647699,28,16.196649
0.721916,20,17.321445
1.273766,13,18.4794
3.809915,14,20.309239
-5.695294,13,21.286445
-0.492127,8,21.729892
6.450251,16,22.614766
-1.820919,15,23.447123
-3.096277,10,23.999068
-2.467159,9,24.490877
-1.729788,8,25.264358
-0.240298,16,26.164614
-2.659597,11,26.77553
-2.459619,13,27.511421
-4.142644,9,28.008275
4.311855,15,28.861725
-1.790212,10,29.425348
-2.837706,24,31.42027
-1.354152,10,32.298219
4.046247,29,34.797772
15.333577,48,470.140557
-1.260889,17,471.090451
-8.145674,16,472.021228
11.096753,32,474.558824
2.835733,20,475.699217
0.108893,15,476.518792
8.094543,19,477.553433
4.424278,17,478.932327
10.636693,23,481.758584
2.297215,16,482.655241
-4.244993,11,483.296065
-6.213262,18,484.316337
6.946512,26,486.567295
-1.910827,10,487.155768
-3.391168,13,487.914214
2.044396,19,489.022855
0.226426,22,490.367841
-0.876048,13,491.132151
-1.850946,15,493.487122
13.480396,33,495.946715
0.21876,17,496.944091
-2.227183,19,498.056479
18.116222,38,501.065875
6.670778,18,502.10117
0.82119,20,503.218955
-0.544268,28,506.119991
-1.230998,12,937.948404
-2.518458,24,939.953323
12.336495,39,943.633005
12.638055,47,946.322383
0.749355,18,947.35242
-2.913372,14,948.837049
3.418979,20,949.956063
-0.018888,14,950.73384
5.377487,33,953.246713
7.08395,54,957.636838
-0.824923,31,959.334634
1.613736,13,960.756871
10.272365,44,963.15112
-0.378235,15,963.980477
20.61633,46,968.445913
45.765275,78,973.542635
12.630258,61,1407.082383
3.449051,16,1408.687692
15.378151,43,1411.728769
5.466423,22,1413.739332
17.340463,39,1416.683558
24.904492,82,1421.885409
18.743781,36,1424.020314
3.360174,21,1427.056312
8.810996,22,1428.308106
0.558546,24,1429.624767
13.344931,48,1433.037645
6.35428,29,1434.649465
7.620279,34,1437.334032
-3.430067,10,1438.235628
30.57543,51,1871.741287
29.520066,47,1875.131517
12.898403,40,1877.371994
21.091301,43,1880.461822
28.413742,42,1884.077484
25.214255,42,1887.127519
6.549216,38,1889.195894
6.703321,18,1890.200674
3.812046,15,1891.77331
16.368048,42,1894.275198
53.120905,99,1901.558234
25.148122,59,1905.583876
