#{"t_start": 1734868395.7651005, "env_id": "Walker2d-v4"}
r,l,t
20.684372,56,6.381484
-2.428654,39,9.353708
-0.517836,16,10.2271
-4.341802,23,11.525536
-2.665335,23,12.797426
-3.896211,13,13.867984
9.744989,19,14.938129
-0.498654,16,15.848031
2.455422,26,17.395209
-3.727722,15,18.760481
3.896753,27,21.382259
-3.843062,12,22.051597
5.995444,18,23.048058
-7.619825,17,23.977466
-5.162235,16,25.193085
-2.208215,12,25.873304
-10.069712,13,26.593655
20.134757,35,28.574053
-4.402926,14,29.355926
-2.70944,8,30.154684
-4.660038,8,30.6487
3.479703,25,33.006497
6.956713,24,34.83519
-2.962385,10,35.406055
-0.032243,10,35.953084
-0.831963,16,37.196892
-1.537556,9,470.016123
1.368184,26,471.490862
21.77596,38,474.37739
-1.564406,10,474.949924
4.786615,33,476.775224
1.205847,12,477.425601
7.485065,23,479.407508
15.444846,32,482.474303
-3.287785,21,483.66581
-0.6747,13,484.430524
1.627854,14,485.275455
3.208021,15,486.856374
2.111729,13,487.618133
1.088163,15,488.499248
-4.105701,13,489.26222
-8.350583,27,490.880612
-2.923884,12,492.875126
-0.255538,32,495.453482
-0.553557,44,498.069109
7.539881,18,499.870672
8.205457,39,502.145112
4.516736,39,505.494146
9.260542,22,938.0474
17.092131,45,941.960899
-2.942506,18,943.775517
-0.258609,14,944.573124
-1.043755,10,945.12902
0.637234,13,945.860594
-5.126563,29,947.494695
12.8555,22,949.430582
-4.127477,13,950.157057
20.12853,35,952.627655
0.491866,15,954.032418
5.569371,30,956.671412
-5.062896,19,957.719728
9.349728,22,958.924458
-0.982197,9,959.428879
0.668688,15,960.957877
-4.010871,17,961.878831
2.873265,19,962.913512
-0.443206,17,963.854591
2.68345,16,964.726731
1.924018,13,966.754979
0.752444,31,969.100409
-1.638834,12,969.763042
2.395382,16,970.656114
0.360211,26,972.861992
-0.506091,17,973.807243
-1.441691,14,1404.752808
-1.199733,11,1405.371541
7.491403,26,1406.795541
-1.49941,11,1408.114477
17.095331,47,1411.267599
27.147563,45,1415.415112
-3.168351,21,1416.618732
-4.715164,15,1417.428509
-4.982845,15,1418.240911
5.339917,22,1420.17275
2.012623,29,1421.768916
6.2015,32,1423.559609
22.007964,34,1427.463766
0.886091,11,1428.071995
4.598959,17,1428.986952
4.115678,18,1429.984973
-0.628635,11,1430.608621
14.014168,50,1434.122335
6.290021,27,1435.612246
8.537447,23,1438.058932
-0.404042,22,1440.152109
4.844274,16,1441.158311
10.84938,35,1873.53667
5.397928,15,1874.4065
24.331545,39,1876.600095
6.038759,25,1877.961205
5.026005,17,1879.636797
-0.662553,17,1880.627895
19.201945,29,1883.286689
83.917557,111,1891.036069
8.163363,21,1892.213334
2.914772,12,1892.88668
2.274153,14,1893.650266
26.959879,53,1898.612566
4.827135,23,1899.847153
19.846122,40,1902.762287
18.619781,31,1904.48368
