#{"t_start": 1734868395.4367712, "env_id": "Walker2d-v4"}
r,l,t
7.519228,30,4.269912
-1.552184,13,5.414242
1.825572,11,6.476634
0.897185,15,7.783216
5.385235,21,9.384808
12.001463,25,10.789712
2.021191,17,11.726424
1.211059,35,14.006186
-2.993982,20,15.135895
-1.559464,14,15.9362
2.6119,18,16.962426
-0.038111,16,18.071963
5.353874,17,20.149871
3.18599,23,21.806769
-2.096494,9,22.310605
7.566629,31,24.009962
-5.935022,20,25.452542
-2.057065,20,26.582328
0.160467,15,27.418137
0.426016,11,28.023881
2.610689,20,29.159461
-2.273066,23,30.847953
2.745725,15,32.165264
2.324534,14,33.513728
1.712477,25,35.319043
1.940762,17,36.266838
2.97203,23,470.218025
-4.177418,12,470.884413
2.564514,12,471.555425
-1.520542,12,472.266721
1.698647,28,474.573035
-0.307847,23,475.885969
2.233591,14,476.65133
4.028734,24,477.973372
12.419233,29,481.563807
2.994635,26,483.021084
1.370867,20,484.155469
-1.810329,19,485.288896
-2.374001,11,486.642916
3.043108,13,487.405919
-0.209118,17,488.407394
0.284938,18,489.457948
3.818723,24,490.906592
-1.498653,19,493.407972
2.58316,15,494.842683
22.144371,31,496.738968
-5.977881,9,497.241712
11.005083,25,499.46377
3.219408,19,500.607408
-0.183573,14,501.431521
14.577105,30,503.130902
7.134712,24,505.525118
-0.868918,11,506.542889
3.90317,29,939.711984
13.072544,33,942.479042
-4.957006,17,944.198863
14.168393,30,945.898117
0.208643,15,946.744629
0.689613,21,947.919472
26.224468,69,953.018892
-2.287492,13,954.24084
7.05617,21,956.432767
22.742127,38,958.539945
-1.601279,19,959.576093
8.982469,23,961.557507
5.786248,19,962.588443
2.415069,16,963.459163
26.000979,57,968.472168
7.504227,19,969.582708
18.617226,50,973.116715
12.724391,24,974.446794
-0.187811,10,1405.181341
8.024262,33,1407.000601
5.910426,16,1408.591317
12.939194,20,1409.694506
10.178201,27,1411.855113
-3.774544,11,1412.898617
0.54989,25,1415.391507
14.003116,24,1416.763554
115.130884,90,1422.402258
6.056761,36,1424.790207
-0.635293,14,1427.180606
23.861861,38,1429.300581
10.026818,36,1432.040473
-0.660131,12,1432.73857
26.596219,41,1434.993292
15.469013,36,1438.010451
3.550597,15,1439.395932
2.930247,16,1440.87324
-1.406936,23,1871.818246
54.755006,60,1875.932622
14.143794,37,1878.004018
3.234926,14,1879.505516
62.282011,67,1884.482
-0.301812,20,1886.334976
29.242986,56,1889.3828
4.004836,20,1891.235969
7.381467,30,1892.915736
11.84375,30,1894.934993
-4.066263,8,1895.650005
5.007117,18,1898.02952
3.383071,25,1899.418278
15.518307,50,1902.116565
6.917239,50,1905.65283
