#{"t_start": 1734868395.971908, "env_id": "Walker2d-v4"}
r,l,t
-2.396337,16,2.881424
-6.739329,30,5.210075
1.579111,25,7.383614
-2.158349,13,8.534167
4.060504,20,9.64769
-1.992061,9,10.164518
-2.627464,11,10.769952
7.187818,38,12.878064
1.150966,38,15.369927
-0.439892,10,15.92754
0.32411,10,16.507865
-1.937367,14,17.486469
-0.698847,11,18.470835
-2.792372,13,20.232593
-1.998496,10,20.907851
-0.982707,14,21.691243
-1.857187,11,22.290114
-5.410117,9,22.796176
-3.059491,12,23.443573
4.32323,14,24.218514
-5.027157,16,25.441795
13.938445,26,26.906591
-3.771845,19,27.989609
-0.354336,12,28.649548
-2.686739,19,30.105602
0.044615,41,33.761343
-7.029104,20,34.987108
6.715539,25,36.720788
2.047717,35,470.990064
0.85916,29,472.663184
4.622886,19,474.477025
-1.881924,11,475.08905
5.496847,27,476.577928
3.203628,18,477.661729
3.678205,17,479.220279
4.627585,16,481.380779
4.940802,23,482.687939
0.704694,25,484.114851
-3.788397,10,484.719611
2.971618,18,486.479084
9.481802,28,488.131564
4.348991,18,489.181031
1.090521,15,490.110374
12.293781,32,493.695367
0.032706,17,494.913857
0.6316,12,495.683771
-0.358121,16,496.620423
0.411767,10,497.214937
-4.417275,24,499.380829
4.320716,21,500.62857
3.733653,27,502.182511
-1.849884,10,502.72668
1.766241,13,504.204736
-8.056616,25,506.558001
-5.93443,21,938.944715
1.546264,15,940.370586
33.972755,51,944.432061
-3.298814,24,945.774505
-0.763545,9,946.290561
6.783061,26,948.458148
-0.600254,10,949.005541
6.648066,22,950.247883
10.71334,36,952.970624
7.432828,19,955.361748
10.077544,24,956.694589
21.435576,36,958.674228
16.729841,44,961.790394
3.494096,15,962.609864
0.008267,12,963.279452
3.222424,13,963.994685
0.816245,32,967.430583
12.687487,30,969.349791
2.927667,36,972.083701
-2.801519,18,973.109774
2.074974,15,973.935409
11.183689,23,1405.389354
11.105481,23,1406.651254
0.818565,16,1408.254617
43.952379,65,1413.29662
8.438076,37,1416.14398
9.391725,42,1418.42082
10.357695,24,1420.477046
-8.570598,61,1424.20368
6.200091,27,1427.373493
6.752209,24,1428.679724
-0.660034,16,1429.56986
12.606587,28,1431.887251
10.68491,28,1433.427622
19.410816,38,1435.523624
-0.722114,10,1436.090633
2.525426,16,1438.331112
4.127092,18,1440.092325
23.964235,45,1872.305662
3.322062,21,1874.26863
4.765396,18,1875.256247
0.758427,12,1875.918512
35.81222,57,1879.815336
4.918396,15,1880.886067
20.674085,38,1884.025676
0.280633,15,1885.5955
15.023493,46,1888.113406
7.752764,20,1889.204942
46.899401,61,1893.339837
28.579193,48,1898.031502
6.359143,23,1899.280586
-1.061078,12,1899.932938
0.110227,21,1901.070765
30.663732,61,1905.211982
