#{"t_start": 1734868395.6051483, "env_id": "Walker2d-v4"}
r,l,t
-0.962564,17,3.288316
2.933109,30,5.637697
-7.893593,15,7.114072
1.174022,16,8.181505
1.825415,14,9.334996
0.426579,31,11.066955
-4.579439,12,11.734127
4.776843,29,13.340789
-3.91591,10,14.246314
0.874236,12,14.920327
-7.775393,13,15.665807
-3.574025,7,16.056773
-1.394624,12,16.74773
-0.101598,21,18.274763
9.504937,42,21.987852
0.911178,13,22.694647
4.465421,21,23.84943
1.642064,14,24.622965
-6.930833,20,26.081099
3.544089,31,27.810181
-0.70339,10,28.396517
-11.563848,18,29.397974
-4.563541,17,30.744706
-1.678295,10,31.657981
-7.092809,34,34.662867
-0.779448,23,35.943713
5.644513,34,470.504345
2.403296,22,471.759409
10.445279,24,473.125653
-1.029533,9,473.627687
-9.066024,26,475.835869
0.766761,25,477.201233
-9.163584,27,479.271207
-3.452105,19,481.730959
0.897726,12,482.4032
5.726245,32,484.228161
-2.261248,19,485.370218
-4.440141,16,487.009334
6.36493,26,488.538391
8.350245,32,490.459998
-6.926368,23,493.132664
8.781028,20,494.907419
-0.545451,21,496.209574
6.717933,16,497.141967
6.582451,31,499.72961
4.66665,23,501.096854
-3.445904,10,501.684713
2.959498,23,502.97042
-2.501982,16,504.626646
7.643007,21,506.59251
4.086805,26,939.457091
7.915358,55,944.263618
-1.772373,18,945.282203
6.878788,34,947.209813
2.188563,19,948.970058
-3.416271,20,950.092022
7.257437,19,951.15518
-0.585375,11,951.933604
-2.261945,9,952.777735
-1.314051,27,955.819729
-4.027952,20,956.935843
-0.649412,15,957.767469
-3.376293,41,960.729119
-1.428147,13,961.452847
2.831791,12,962.088187
6.412278,25,963.468214
-3.378973,13,964.170869
-0.803198,11,964.774156
-1.621786,10,966.417548
1.444196,20,968.318556
2.98173,18,969.368518
-1.498056,9,969.863753
-2.329255,23,971.148652
64.771123,61,1405.469735
-0.16514,18,1406.458358
0.094409,19,1408.213876
17.112121,34,1410.07149
28.026483,51,1415.120574
11.692801,34,1417.045542
6.447756,22,1418.236638
3.606701,15,1419.055214
7.380724,21,1420.945471
9.238699,41,1423.171457
6.857588,26,1426.335524
7.642658,25,1428.051832
3.273589,24,1429.372404
3.651849,26,1430.815951
8.9649,39,1433.722591
-1.357389,18,1434.728379
2.560639,24,1436.043303
10.764823,23,1438.671966
3.087487,29,1441.095626
14.434619,29,1872.389402
4.905961,28,1874.72804
34.90684,56,1877.843731
5.000103,17,1879.505692
13.544139,34,1881.850639
1.902844,22,1883.888784
18.810758,28,1886.174587
1.59623,13,1886.888312
8.222918,22,1888.089278
30.021552,42,1891.13182
17.917647,35,1893.094506
41.908702,51,1897.925076
-5.400668,14,1898.707468
17.489773,34,1900.548817
3.709104,21,1901.689024
3.593839,13,1903.143159
8.051409,25,1904.527779
26.644928,36,1906.60422
