#{"t_start": 1734868396.2546043, "env_id": "Walker2d-v4"}
r,l,t
2.610431,18,2.729132
0.737381,15,3.798984
2.893788,24,6.029649
-5.645389,20,7.505494
-1.517207,9,8.377326
0.385844,14,9.163975
-1.009982,14,9.953131
0.401341,18,10.945536
-0.481542,15,11.770672
-2.357334,12,12.441838
-2.115288,12,13.460388
3.917051,17,14.41531
2.960861,31,16.184307
0.933784,20,17.67319
4.728241,23,20.301786
-2.016419,28,21.858199
-2.198711,11,22.47331
0.923201,25,23.842613
-1.407405,11,24.78579
-3.782471,8,25.228204
4.181322,16,26.126789
-1.277119,16,27.028311
3.080597,25,28.445654
-5.101878,28,30.592983
3.066985,21,32.555644
-2.776121,14,33.819947
9.709785,23,35.102413
-5.029976,28,469.327123
-2.644213,28,470.904253
-2.065792,11,471.559414
9.563541,30,473.984957
-3.267987,12,474.650772
6.265302,29,476.255373
-1.548889,8,476.68541
8.840386,28,478.958924
-1.341117,34,482.130175
-1.225596,26,483.611482
10.468754,25,485.096773
4.37076,30,487.570099
-6.04462,22,488.85546
-1.893759,13,489.649134
0.177503,24,492.324229
-8.831296,18,494.064412
4.567011,16,495.068346
2.636944,17,496.071161
8.930748,30,498.560966
-10.281603,19,499.699484
-4.99314,11,500.360299
-7.002115,11,501.00549
-6.98341,19,502.077817
9.705591,28,504.679194
-5.747487,15,506.104083
1.211869,21,938.509576
12.001342,36,941.551788
21.377283,50,945.171601
3.58553,14,945.965041
11.594991,26,948.124249
-6.303689,20,949.253853
-5.163888,10,949.799375
12.467755,33,952.173959
-2.433991,12,953.286586
12.694339,24,955.710479
-3.543533,15,956.545378
26.110355,56,960.324473
33.584207,60,963.607867
26.902136,43,967.924232
7.6392,27,969.405524
2.138144,13,970.134751
9.943421,19,971.933512
6.705153,18,972.947951
-0.004692,12,973.611989
9.737148,37,1405.839835
3.419259,17,1407.484355
-0.882685,11,1408.092952
8.588252,40,1410.903256
2.275397,31,1414.220021
21.587963,36,1416.262106
13.677513,26,1417.666801
3.919952,13,1418.380933
26.333459,52,1421.954528
13.410344,24,1423.482944
0.838261,56,1428.410603
-1.349959,17,1429.35406
6.953361,31,1431.843789
10.314028,70,1435.705205
3.020618,23,1438.547859
-3.332049,19,1440.201862
7.024928,31,1871.592117
-3.344556,11,1872.199257
11.588569,22,1874.211736
7.629711,54,1877.222875
6.970363,18,1878.952316
0.948932,17,1879.868702
3.290323,29,1882.470797
9.845644,32,1885.266845
8.033255,34,1887.137364
-4.852308,25,1888.494078
31.440246,39,1891.417052
15.411075,30,1893.070219
-0.272253,13,1894.174734
1.609543,11,1895.189613
5.502689,27,1897.925941
7.243153,28,1899.434854
7.789217,22,1900.642732
7.539151,49,1904.073958
3.925607,13,1904.816378
