#{"t_start": 1734868395.8799732, "env_id": "Walker2d-v4"}
r,l,t
1.049986,13,2.787451
-12.938067,17,3.860351
-2.01474,25,6.183741
-5.010264,15,7.415742
18.137903,33,9.6816
-9.490624,20,10.804352
-0.127154,28,12.360326
-1.472094,16,13.582673
7.815882,36,15.625098
-4.828837,18,16.652086
2.608688,13,17.571634
-3.992539,10,18.451779
-2.672347,10,19.931934
-6.753255,14,20.995669
-3.917739,9,21.493315
-4.217368,20,22.597347
-4.052876,13,23.316187
-2.482073,10,23.868539
1.056089,12,24.519243
-5.939654,22,26.103852
-0.901271,30,27.791376
-10.269458,20,28.914967
-7.865083,31,31.402023
10.763244,38,34.613882
-7.840506,18,35.622659
-5.092134,18,36.97451
5.750965,28,470.857191
0.271763,26,472.373072
-0.966807,23,474.397485
11.06633,19,475.462793
-1.431048,9,475.953717
2.314063,13,476.665758
-5.631439,20,477.933091
0.438558,13,479.11501
-9.704554,17,481.413694
1.126182,21,482.60771
-3.011945,12,483.285875
-5.713344,20,484.451954
1.171942,11,485.108824
-1.33503,11,486.449778
2.481534,27,488.044079
-6.055497,18,489.092874
1.708789,17,490.139162
9.962579,27,493.206606
-4.861622,13,494.41978
-0.879533,10,495.000938
-3.707572,22,496.372101
19.394043,43,499.648883
0.860517,17,500.646837
-3.531044,12,501.362517
4.019262,22,502.598635
6.352535,15,503.4531
6.83559,23,506.241027
-4.327855,18,938.408665
15.877709,36,941.623641
-7.735325,35,944.398911
4.585345,18,945.407953
-1.832651,16,946.322205
-9.783564,12,947.004901
0.074474,12,948.364815
12.692739,26,949.828383
5.933109,21,951.008512
1.694163,16,952.354291
25.072854,40,956.180165
2.282604,16,957.071039
-0.687678,11,957.663991
0.404052,16,958.54745
15.563996,36,961.242719
-3.761153,10,961.769569
18.037187,32,963.526841
6.32384,19,964.563918
2.046881,29,968.065105
17.523164,45,970.600807
11.054538,24,972.694642
-2.073595,7,973.087542
6.816332,36,1405.26187
4.934764,19,1406.307125
10.407847,31,1408.720966
2.184531,21,1409.906571
2.226586,15,1411.349988
18.732019,30,1414.574956
23.260182,50,1417.373245
2.988588,32,1419.841493
32.28717,86,1426.480033
-3.202327,16,1427.514442
19.531813,49,1430.227631
19.034096,31,1432.69321
5.709937,17,1433.622938
1.577366,17,1434.570686
-0.29243,29,1436.177839
22.668774,53,1441.267154
48.402668,78,1876.059587
30.938912,36,1878.805322
-0.149,25,1880.172611
2.284843,14,1881.324158
21.385974,32,1884.002328
17.121639,34,1886.625328
9.838461,57,1889.745263
4.831823,21,1891.656214
25.42918,46,1894.606547
8.896275,36,1898.229175
0.398903,60,1901.478028
1.938229,25,1903.599255
4.806287,23,1904.882669
8.14908,28,1906.508098
