#{"t_start": 1734868396.1045122, "env_id": "Walker2d-v4"}
r,l,t
-1.953635,18,2.870236
2.368232,15,3.937011
-1.95588,19,5.667358
1.819738,12,6.853857
9.128447,38,9.414591
0.124371,32,11.20156
4.433402,19,12.25772
-0.053905,10,12.807363
-1.830898,11,13.768989
5.036852,17,14.728055
1.53203,11,15.354177
2.979174,22,16.603118
-3.701293,13,17.63052
3.22781,15,19.53774
1.911353,21,21.058889
-1.312568,11,21.672684
-1.254488,21,22.830813
-3.369778,29,24.759965
4.011328,15,25.604236
-4.236375,15,26.441767
-9.455635,12,27.117674
-1.407615,10,27.696012
3.591898,15,28.522969
-0.126781,16,29.773638
-5.431753,21,31.458422
-4.301747,15,32.901711
-6.665388,13,34.019166
0.767242,27,35.520867
-0.236868,11,36.483664
-3.615687,16,469.692577
11.093566,32,471.516817
2.279939,13,472.266814
-3.371364,30,474.683159
-1.543048,23,475.959916
-3.373529,25,477.348241
3.852218,20,479.198843
3.279631,14,481.199728
4.141191,35,483.181297
5.251331,24,484.593226
-1.501418,12,486.005655
-3.142755,10,486.59109
-1.654507,11,487.237386
-6.230656,14,488.062102
0.711289,15,488.939843
7.372983,31,490.874673
1.240899,15,493.284163
-2.790081,10,494.207557
3.116482,17,495.272986
26.787091,71,500.20202
13.598629,37,502.331216
-0.177622,11,502.934945
0.636072,24,505.637009
8.243232,34,939.278361
1.608711,19,941.124923
-1.912463,8,941.580748
2.520302,33,944.249666
6.884214,23,945.537408
18.826428,28,947.117912
8.360421,38,949.941352
-2.394415,9,950.45772
-1.26775,12,951.173792
-3.413449,28,954.744436
3.859582,42,957.076276
-4.287117,22,958.280287
-2.380632,23,960.251258
5.189744,24,961.555084
5.107942,40,963.747207
-1.794599,10,964.296495
14.860063,30,967.859286
2.22968,24,969.223167
1.189143,24,970.547404
17.809683,38,973.42893
-8.556214,17,1404.544439
2.992764,13,1405.263092
35.576323,58,1409.161173
11.831541,20,1410.783751
22.937325,36,1414.476953
25.41134,50,1417.263621
2.895192,17,1418.188901
-0.312116,31,1420.63043
3.5304,16,1421.498395
-1.302258,11,1422.097469
8.287037,28,1423.981472
2.310134,18,1426.692571
1.391764,22,1427.910146
4.516211,25,1429.277204
-5.825183,16,1430.177747
24.955271,41,1433.192006
14.860768,34,1435.075749
6.411635,15,1435.903969
4.899251,28,1439.27064
4.697787,23,1440.887455
26.394701,62,1874.789297
17.335383,44,1877.258958
2.165983,12,1878.645191
70.731653,69,1883.733675
4.516479,13,1885.17407
8.257704,24,1886.517036
13.555058,23,1887.775198
20.010818,54,1891.506052
0.770623,17,1892.444861
28.196687,41,1895.615723
-3.319762,12,1897.392427
9.483895,36,1899.365468
29.505179,54,1903.057909
0.871782,10,1903.603383
0.5996,21,1904.779751
