#{"t_start": 1734868395.4906473, "env_id": "Walker2d-v4"}
r,l,t
-2.994294,27,3.963754
-0.465034,18,5.564242
-3.95669,21,7.569451
4.632382,20,9.105557
-3.095487,20,10.216979
0.938209,14,11.013014
-3.822946,12,11.675305
3.98752,17,12.610428
0.756082,23,14.244952
-7.718611,13,14.973011
-1.465804,11,15.59689
2.535658,25,17.023353
-1.630741,10,17.648657
-2.136229,15,19.012962
-3.694711,12,20.676816
-2.243397,12,21.481118
0.818663,19,22.533477
-1.210429,18,23.52845
2.176717,17,24.462111
-5.82427,14,25.570709
3.653583,14,26.359071
-6.880781,19,27.422738
-1.008166,15,28.281579
5.515374,19,29.340698
4.52695,22,30.999377
-3.04024,9,31.851146
-6.790659,10,32.772695
-4.650937,8,33.563607
0.213041,13,34.66077
-8.341067,19,35.723588
-1.990871,15,36.897111
9.402702,25,470.608954
0.312876,16,471.504822
5.0238,18,472.570302
-0.996671,21,473.736737
0.524217,12,475.154701
3.730384,22,476.381064
3.950353,20,477.468274
4.479061,29,479.862272
-1.74301,9,481.568979
1.243124,32,483.377242
-2.870561,26,484.879659
-7.011175,15,485.767166
17.457293,31,488.296254
2.061915,25,489.754685
-3.754159,10,490.343045
-0.587571,18,491.535896
2.28105,24,494.791523
17.565636,26,496.378911
-0.297484,25,497.8491
-1.287784,23,499.962217
10.779853,39,502.238569
-1.180406,19,503.300031
5.458875,15,505.020575
18.7665,36,938.860013
-4.999154,21,940.815963
3.712386,31,943.71336
0.006653,17,944.713185
-1.965995,8,945.167855
12.363025,47,947.811031
4.907901,18,949.519658
-0.165729,18,950.526746
5.848492,24,952.037712
1.522594,22,954.087161
19.184557,40,957.388609
32.148333,47,960.675489
-1.276628,14,961.452552
2.85361,16,962.304791
-2.027077,18,963.287394
6.23543,24,964.616066
16.625684,52,969.420278
5.572105,24,970.755957
-0.40014,14,971.546353
13.553253,26,973.731438
14.534982,36,1405.90462
0.57198,23,1407.163433
19.563801,33,1409.695984
20.159373,49,1413.874896
8.513757,22,1415.844357
0.202513,15,1416.712183
5.657251,19,1417.745778
17.009222,33,1420.271193
4.058533,23,1421.538222
5.687519,28,1423.064929
27.01252,57,1428.279291
-1.813872,19,1429.31616
3.496545,18,1430.307098
4.624813,28,1432.62947
6.147962,36,1434.622451
-0.804014,12,1435.266432
6.075866,21,1436.425025
-0.502612,14,1438.400054
18.258368,37,1441.421156
5.49752,16,1871.9809
23.693293,45,1875.267009
0.088703,11,1875.881553
57.039782,111,1884.052502
4.468629,24,1886.110717
59.404154,101,1892.421818
10.16764,29,1894.06032
4.049607,18,1895.699588
6.801478,33,1898.873032
8.972893,30,1900.499187
49.729321,75,1905.366794
