#{"t_start": 1734868396.0399663, "env_id": "Walker2d-v4"}
r,l,t
11.110822,20,3.054297
2.215101,16,4.261654
-5.413822,23,6.419563
-1.823397,9,7.152882
18.799533,54,10.59851
-3.271932,16,11.486085
-6.312718,13,12.208876
-5.813775,18,13.551106
-1.099188,26,15.015451
7.709346,34,16.940704
-4.378602,15,18.307459
-12.843306,15,20.268336
0.172113,11,20.956329
-6.913195,16,21.844044
-1.470946,26,23.27022
0.764214,15,24.09972
-5.089628,10,24.990058
-0.213579,29,26.623353
-2.193558,21,27.813976
1.525238,19,28.87053
-1.628558,26,30.991906
2.640202,31,33.904493
-0.533508,20,35.035786
-6.893365,19,36.428669
13.452062,31,470.476172
-2.450916,16,471.400558
-4.591629,12,472.099227
9.015712,39,475.024194
9.610675,17,475.96401
-1.559944,9,476.460249
0.004561,16,477.342774
5.329713,27,480.821912
2.194506,13,481.543739
-2.786369,39,483.755409
-4.094863,8,484.242523
3.107285,14,485.070852
2.503771,22,487.063331
2.425558,49,489.986571
2.526013,17,492.03805
-1.560969,15,493.535617
-3.962492,21,495.047738
13.329868,44,497.678038
-0.714569,10,499.026268
4.080213,33,500.973149
0.009796,12,501.658117
-2.51854,14,502.445887
0.569302,21,504.513894
-5.310725,7,505.151773
-5.487468,18,937.505626
8.686192,23,939.431983
7.416416,22,941.415003
-5.23823,12,942.840731
15.670318,33,944.756178
3.045388,32,946.574041
-3.435551,10,947.126582
12.544568,31,949.565978
12.250984,25,950.980443
4.841275,23,952.993965
-0.641337,10,954.862811
0.151952,12,955.512592
13.554991,31,957.245662
4.126641,20,958.341868
-2.829672,15,959.168667
5.257792,20,960.982612
1.324548,15,961.792239
3.712426,25,963.1605
4.226673,14,963.929929
0.341697,22,966.402672
11.62326,33,968.897531
1.098175,28,970.448577
13.105309,29,972.819885
-4.139607,15,973.653352
10.617634,22,1405.055668
0.00038,13,1405.760841
16.461078,31,1408.189984
18.944069,48,1411.671526
-3.46359,25,1414.424136
11.653887,23,1415.734534
2.912316,18,1416.737034
10.951676,34,1418.585619
-1.240378,13,1420.024741
6.963988,26,1421.441992
-4.898675,64,1427.035678
-4.848001,12,1427.689631
4.267503,31,1429.391753
5.347344,24,1431.467965
0.497244,27,1432.982844
-2.002521,11,1433.582902
-0.338238,24,1434.916892
1.277909,12,1435.572189
2.932171,13,1437.274527
1.720865,13,1438.452447
4.331118,19,1440.242713
14.505773,54,1873.675862
7.454847,28,1875.244956
7.375435,28,1876.820025
25.490297,49,1880.276352
9.860896,36,1883.52687
4.097262,25,1885.645596
4.964168,24,1886.953053
13.634345,28,1888.486413
16.797945,33,1891.052507
48.879293,66,1895.572574
5.687843,22,1897.966907
1.153544,12,1898.6142
10.386044,24,1899.920474
5.073907,14,1900.672315
7.184943,30,1903.066507
-1.149112,11,1903.66479
1.092379,46,1906.301252
