#{"t_start": 1734868396.132953, "env_id": "Walker2d-v4"}
r,l,t
-8.094135,20,2.965668
7.917716,24,4.872696
4.558043,24,7.064048
-4.79285,8,7.565494
5.533935,30,9.602774
1.936091,19,10.669694
-3.2475,17,11.613222
1.196193,11,12.230999
-0.290385,18,13.575985
-2.926684,15,14.415872
-1.320752,17,15.385055
7.798005,32,17.429467
-0.037579,24,20.183822
1.374278,12,20.924603
3.643056,27,22.425414
-1.003775,14,23.18201
-3.892986,18,24.17148
-3.980324,17,25.461209
-0.693989,20,26.589813
10.390896,19,27.669181
5.671896,22,28.895707
-0.173383,21,30.612727
0.620301,14,31.894716
-0.268906,14,33.24397
-6.952933,20,34.597792
-2.529791,22,36.169034
-2.102496,13,36.914119
-5.784581,24,470.559866
3.69745,15,471.432533
9.297182,26,472.894663
2.558983,12,474.323643
-2.023936,13,475.041343
-7.170824,21,476.21192
0.688986,21,477.419068
-2.763465,23,480.548914
-8.336679,16,481.507616
9.500952,37,483.608608
3.486244,18,484.684773
-1.766602,22,486.683268
1.362237,11,487.325801
8.232006,20,488.497
6.649395,28,490.185786
2.4808,14,492.141738
7.683487,25,494.403687
-5.746636,19,495.58674
-0.450604,24,497.005473
-3.939789,10,497.590572
0.040139,36,500.475942
20.549217,47,503.156343
13.953752,33,937.473407
-5.189925,23,939.435489
6.007656,48,943.645579
3.637333,21,944.833708
1.619864,15,945.679358
8.553696,29,948.01406
3.702283,23,949.315676
7.627118,25,950.709689
13.737153,58,955.995118
6.678104,22,957.210171
2.926815,22,958.414222
-6.705195,18,960.117535
0.653595,21,961.266586
4.654187,14,962.03187
4.093115,13,962.739648
10.287725,27,964.215498
1.538964,17,966.514264
1.114291,23,968.36671
0.113224,14,969.142719
4.991184,23,970.414886
26.649795,46,973.727355
6.690864,18,1404.909634
-2.502472,15,1405.725297
7.911946,36,1408.425226
30.520798,49,1412.258224
11.078268,27,1414.841906
6.855373,30,1416.540905
9.958884,21,1417.678699
2.491669,21,1419.545697
1.211332,11,1420.158245
1.993425,12,1420.815449
0.857144,21,1421.961265
26.206862,44,1426.342729
-1.073407,18,1427.43718
-0.064543,19,1428.471959
-4.216911,7,1428.868794
19.887593,49,1432.341259
10.448835,25,1433.715004
-0.359316,14,1434.492337
18.182801,31,1437.188661
3.559879,15,1438.562676
10.887959,29,1440.806741
79.10607,83,1875.883482
47.061778,65,1880.290654
6.096344,23,1882.398552
-2.886983,12,1883.438471
5.413046,16,1884.317846
6.926595,37,1887.087354
6.288609,17,1888.013296
20.084774,40,1890.964458
38.184426,58,1894.729053
6.647673,24,1897.533731
5.213069,21,1898.699516
-2.329223,11,1899.286651
4.82592,25,1900.636937
11.253092,43,1903.74018
