#{"t_start": 1734868395.398532, "env_id": "Walker2d-v4"}
r,l,t
8.259514,19,3.604481
3.789414,15,4.682646
3.794786,21,6.628941
0.657343,27,8.608473
5.838226,33,10.826108
-0.057597,10,11.371797
-4.816457,6,11.698139
-0.449132,28,13.2581
4.551272,17,14.55739
11.627641,41,16.889115
0.169765,23,18.555629
11.427208,36,21.900131
-7.291382,22,23.118026
-4.38155,19,24.168466
6.251389,25,25.876215
-2.480714,15,26.731405
1.940868,23,28.006948
15.005156,33,29.87132
-0.420377,9,30.770953
-1.053117,14,31.936655
5.765197,19,33.743652
4.801463,21,35.24153
-5.002968,9,35.757584
7.629646,31,470.143888
24.496945,41,472.48642
1.347568,15,473.322622
2.431644,18,475.079276
6.234473,21,476.248004
-3.79751,13,476.967309
5.546942,29,478.929228
2.053234,16,481.431073
5.48597,15,482.264683
26.29211,42,484.661914
-3.359704,18,485.740659
-2.584542,10,487.025797
0.951041,13,487.792969
19.881336,32,489.671601
-7.394202,23,491.057716
19.729988,30,494.731812
1.388535,23,496.174219
5.706461,24,497.590633
0.874391,14,498.418958
3.260661,32,501.048881
1.727708,15,501.938175
1.127556,19,503.004797
9.874076,53,938.461193
-2.191908,14,939.747949
0.110918,38,943.510658
0.983504,28,945.145686
10.994231,19,946.209494
-0.304846,17,947.186941
16.732188,35,949.835257
2.760391,13,950.561574
-1.863367,9,951.077948
-7.361205,14,951.920596
4.114122,50,956.695995
1.130474,13,957.42159
0.380992,17,958.353569
-0.253992,23,959.612856
-1.820997,11,960.926259
-2.44504,25,962.285319
-4.442342,12,962.947107
1.58489,22,964.149959
2.65147,13,964.865021
3.627179,17,967.093987
-3.419673,12,968.233326
-7.026914,17,969.33956
-5.008344,12,970.008575
0.909138,30,971.689247
-2.64388,10,972.986162
-1.305454,25,974.374406
0.194873,15,1405.384759
2.673925,23,1406.654927
10.148821,30,1409.018806
-3.396517,12,1409.664525
7.677171,43,1413.30689
-0.266697,10,1414.798327
-4.895791,12,1415.482868
10.214138,29,1417.134536
12.517069,33,1418.917443
-2.344118,17,1420.576674
1.919886,48,1423.208088
-4.067178,15,1424.184372
19.938566,40,1428.303143
-8.730146,38,1430.392334
8.893719,33,1432.991243
26.419429,34,1434.873101
5.035454,18,1435.857754
-0.352136,12,1436.513173
-1.487489,18,1438.862896
3.990672,15,1440.293235
3.75245,24,1441.847839
103.39363,112,1879.265074
50.1359,60,1883.717012
24.227156,53,1887.511885
4.214856,15,1888.342559
13.760237,22,1889.531315
8.783156,25,1891.664374
14.670889,47,1894.439705
9.710249,26,1896.833181
20.481469,55,1900.746039
7.596571,20,1901.834309
12.238628,22,1903.787663
