#{"t_start": 1734868395.4198332, "env_id": "Walker2d-v4"}
r,l,t
-2.23508,17,3.465115
1.043609,19,4.837218
-1.277003,11,5.810266
3.326009,14,7.189461
-0.069976,11,7.968816
-1.990306,20,9.512109
-4.591085,11,10.122024
8.813014,25,11.516274
6.495108,19,12.565731
7.489271,19,13.628812
8.048979,21,15.152389
9.327182,20,16.288565
-1.217181,10,16.869165
-1.291678,9,17.365669
4.02526,13,18.446547
2.693688,28,21.382115
4.073556,23,22.656349
22.895953,40,24.853003
-3.217813,11,25.802305
-1.062983,16,26.71131
-1.688442,10,27.27033
0.28297,17,28.216951
-2.307341,10,28.792913
3.294068,14,29.574152
2.868408,16,30.864358
1.643772,23,32.939687
-3.523018,26,35.054905
-4.522664,10,35.627693
-2.088549,14,36.393323
-6.530134,19,470.123743
4.082601,17,471.06776
-12.627295,20,472.226055
5.557128,23,473.522676
5.296083,18,475.280164
-8.350142,12,475.958377
3.557069,16,476.834679
3.407639,18,477.812502
2.576136,18,479.342867
4.234381,18,481.797753
-4.586512,15,482.637672
-0.272131,48,485.425969
12.247201,31,487.947842
2.559835,14,488.771896
-1.680667,9,489.300091
2.076427,15,490.16591
-5.333065,19,491.34364
1.094767,15,493.727283
-2.013095,24,495.571925
5.210327,25,497.0934
-8.918149,21,498.329545
-3.271134,19,500.200144
10.341458,26,501.745476
5.169524,24,503.092754
-3.099405,8,503.529978
1.896725,13,505.177388
4.939762,19,506.969979
13.515553,26,939.813837
6.62953,28,942.233651
32.606078,65,946.70155
0.143865,12,947.38645
-2.68626,11,948.692463
8.824666,28,950.268933
-2.688103,20,951.389702
16.108509,31,954.053262
-0.71296,11,955.783849
-1.31625,16,956.675861
1.228642,12,957.341684
3.363182,15,958.158634
-2.217883,9,958.664486
-7.841237,24,960.683998
4.014709,20,961.790019
8.430215,19,962.820727
0.897724,18,963.808473
1.4788,12,964.466966
3.243864,16,966.306194
18.088219,36,969.264034
16.920705,35,971.203322
8.228805,59,1405.418191
2.192555,12,1406.08193
6.49125,30,1408.444983
0.071681,12,1409.107053
-0.201368,9,1409.586908
2.314137,27,1411.677162
-1.16333,10,1412.627421
-3.987333,17,1414.778503
3.936425,28,1416.385853
4.537194,18,1417.385087
6.963293,18,1418.360818
6.87011,27,1420.556483
10.608737,29,1422.152867
43.244935,52,1426.905441
-4.376166,19,1428.117738
8.646163,28,1429.664622
33.306087,61,1433.792744
7.201385,17,1434.743055
4.246741,20,1435.837604
21.807099,39,1439.706958
-0.689341,33,1871.6716
17.774707,41,1874.735645
8.312282,25,1876.107681
10.842514,23,1877.41364
4.68375,17,1878.345121
15.075514,53,1882.774022
21.48408,58,1887.224897
19.449911,31,1888.905227
47.282802,73,1893.707722
7.959545,36,1896.813964
1.810659,14,1898.506593
25.106402,49,1901.159465
3.658023,20,1902.238587
37.081738,53,1905.965636
