#{"t_start": 1734868396.2933867, "env_id": "Walker2d-v4"}
r,l,t
6.510621,32,3.669472
-4.284694,11,4.627985
-0.60406,11,5.707275
-2.026514,20,7.252093
-0.723094,38,9.77842
-2.981395,9,10.303404
3.998184,16,11.191235
12.881105,28,12.740179
2.761365,14,13.86907
6.366971,23,15.174155
2.047875,15,16.03587
5.381357,19,17.369399
-1.183958,11,18.374778
-2.524726,16,20.326636
-3.916833,9,20.825423
0.248263,13,21.547956
-0.718206,19,22.595916
-1.38903,12,23.256196
7.062097,17,24.52399
-1.065908,10,25.076153
0.646119,15,25.92864
0.026906,22,27.15231
2.198481,18,28.175012
1.381073,12,28.853462
-0.580809,12,29.918059
0.184266,11,30.845338
5.280296,34,33.896592
-0.120832,10,34.446043
-1.4193,8,34.902265
5.892224,23,36.526502
28.056782,61,472.303608
-4.839155,16,473.948127
-2.712522,10,474.505053
-4.605427,10,475.068987
5.474092,18,476.058552
-5.508878,29,478.006006
3.046343,23,480.908787
5.316609,22,482.148883
-1.711478,9,482.668714
2.280645,24,484.058002
-4.050848,27,486.353552
6.397095,19,487.47354
5.533265,34,489.462993
-3.408293,19,490.700685
0.099238,13,492.921196
5.280988,18,494.363892
-1.775715,13,495.205589
7.904003,22,496.490238
1.526066,11,497.141082
0.076098,11,498.524553
1.527594,27,500.13842
-6.025755,24,501.53088
14.477402,39,504.826466
0.759566,11,505.861583
-1.486999,16,937.846982
1.881573,13,939.00895
3.775854,17,940.642319
-0.040138,9,941.287016
17.527932,35,944.069892
-2.049883,16,944.959517
6.417586,26,946.440228
-3.90797,17,948.088849
5.553913,23,949.380436
1.667997,15,950.2246
10.11658,32,952.761442
25.481668,41,956.334583
-2.121097,13,957.056805
0.641064,11,957.666981
6.256401,18,958.650765
-6.195974,16,960.235116
5.092825,21,961.374684
4.446119,22,962.586834
15.007459,33,965.324318
0.197673,14,966.657718
21.83457,54,970.097923
-3.2408,16,971.705248
5.550657,16,972.640165
0.293366,17,973.575159
11.937975,29,1405.361835
-7.622999,24,1407.389803
10.602128,28,1408.929033
4.458842,14,1409.989465
-2.814168,23,1412.111185
7.551622,31,1414.911692
14.38714,37,1416.978481
1.028626,14,1417.739244
10.042396,33,1420.287449
40.85721,55,1423.535201
1.636015,23,1426.625605
-0.222766,33,1428.428221
6.771336,32,1430.212323
8.719051,19,1432.030209
-0.574378,20,1433.121217
-5.570347,21,1434.286878
2.896877,26,1435.725132
1.281214,11,1437.481365
-3.903612,12,1438.605098
-4.511453,28,1440.707934
2.364175,13,1871.1085
15.685371,32,1873.663306
9.747486,35,1875.612084
15.840807,40,1878.570138
7.496844,24,1879.891189
46.249096,84,1886.551239
7.334896,58,1890.474975
3.867348,15,1891.325984
-1.52802,24,1892.654768
6.530703,27,1894.764491
-1.291864,24,1897.496177
38.852575,47,1900.058089
2.14186,27,1902.258716
-0.162098,11,1902.878441
21.61454,35,1904.84085
