#{"t_start": 1734868395.275084, "env_id": "Walker2d-v4"}
r,l,t
1.666751,13,3.364908
-0.075715,11,4.003926
0.959463,18,5.48479
-1.746779,21,7.513577
6.564736,20,8.79727
-2.151047,11,9.758254
-4.522079,7,10.153423
0.921318,14,10.943393
2.620479,24,12.27134
6.728947,22,13.487567
3.386818,18,14.842242
11.457239,52,17.847759
-7.001945,18,19.502148
-4.503509,9,20.876446
4.389411,17,21.961366
4.857518,16,22.84807
-4.08336,21,24.001806
4.831789,27,25.831531
2.106212,14,26.620102
-2.522612,11,27.228128
6.714827,34,29.149817
-4.731366,15,29.989056
1.213184,15,31.302435
-5.533396,12,32.401141
-5.085518,13,33.662536
4.487241,15,34.923627
0.223791,20,36.037448
3.21862,25,470.093659
3.843143,29,471.710343
2.389186,25,473.168348
2.559294,27,475.418096
0.101433,36,477.406831
-3.027321,30,479.673255
3.901133,18,482.046043
2.602536,20,483.175534
3.712272,22,484.423531
-0.91031,12,485.142681
-3.491898,20,487.026503
-2.101513,10,487.618509
6.944806,23,488.967113
6.250671,17,489.959619
-3.240697,15,490.891306
2.482974,18,493.128379
0.402313,16,494.744131
1.213364,20,496.061511
4.167416,14,496.892569
17.603662,40,499.984658
-2.484685,14,500.821754
-9.079555,12,501.528957
-4.957647,23,502.848356
8.127192,21,504.030849
-0.658186,16,506.122948
-7.727491,22,938.677051
-5.775963,35,941.977541
5.356274,17,943.688297
4.496704,16,944.637689
3.230034,13,945.374147
-4.801901,21,946.553554
15.466927,24,947.910628
-0.650077,28,950.189117
-1.6348,16,951.073933
-3.309272,22,952.645661
-1.220604,33,956.187936
-3.013403,41,958.471216
2.854142,13,959.180109
5.414782,15,960.006403
-0.468583,24,962.034568
0.608536,11,962.631618
1.198729,13,963.329793
-4.059414,15,964.159551
1.52918,30,967.01483
0.171619,16,968.527465
5.788587,23,969.909174
2.504468,14,970.672621
-0.610133,23,972.656365
-0.434147,16,973.60622
15.826852,32,1405.556132
10.318242,44,1408.689928
8.252567,27,1410.169143
68.886075,91,1417.467885
11.403133,27,1418.926668
12.159672,28,1421.202135
0.981011,11,1421.798571
-0.092357,14,1422.557053
10.822317,25,1423.915269
21.054826,31,1427.707407
8.102223,27,1429.182923
-1.941558,11,1429.802098
-3.318552,16,1430.692231
-5.694412,9,1431.183849
4.027634,36,1433.930611
10.730364,19,1434.990659
0.156753,13,1435.701532
3.627191,39,1439.349078
5.639107,18,1441.027966
-2.606305,19,1871.751097
6.620965,23,1873.027202
-1.604708,11,1874.404784
20.666389,36,1876.409026
7.833553,24,1877.766762
0.634759,28,1880.05345
8.023739,23,1881.533648
171.055672,97,1888.674536
4.079268,30,1890.323718
15.063842,32,1892.846837
4.181196,13,1893.57426
10.142515,23,1895.25391
65.423221,90,1901.791745
15.400856,32,1904.284558
18.56565,34,1906.21134
