#{"t_start": 1734870733.6395493, "env_id": "Walker2d-v4"}
r,l,t
-0.615572,22,1.597521
0.887584,10,1.61795
-3.368731,17,1.653571
-4.5594,21,1.697558
-0.622947,14,1.726759
-2.513256,11,1.750998
-8.331708,19,1.790549
-3.351814,8,1.806998
14.632891,33,1.883034
1.989774,14,1.916464
-5.339476,12,1.942299
3.875705,18,1.981187
-2.452311,23,2.029452
7.712177,19,2.071531
0.384213,27,2.127447
-2.29326,17,2.16347
-1.384386,12,2.190973
-1.170485,20,2.232137
1.805011,22,2.28055
-1.891193,18,2.31774
-0.463378,15,2.348651
16.109672,41,2.43576
-3.571981,8,2.452577
-5.662899,10,2.472877
-3.591433,21,2.516698
-2.340762,23,2.565212
0.032495,15,2.596546
-1.502597,21,2.639923
1.631399,23,9.574632
4.16463,20,9.615375
2.118949,19,9.653967
6.979997,19,9.693368
-3.81815,20,9.735017
2.955795,17,9.770369
-2.834269,10,9.791329
-0.010483,15,9.822325
-3.743122,13,9.848877
-8.912189,23,9.898399
0.946047,10,9.919697
2.65079,19,9.96077
-8.683782,19,10.002942
7.453232,19,10.042813
6.130515,30,10.107366
-10.271162,21,10.152639
1.488675,13,10.187377
-1.03095,9,10.20584
2.220282,21,10.249007
-6.885403,17,10.285331
8.340235,21,10.330581
-2.906819,24,10.381186
4.396943,17,10.417125
1.375771,15,10.4489
-4.834945,11,10.471653
-2.447867,20,10.513249
1.315208,26,10.56798
-0.333169,24,15.94276
-0.435556,9,15.960879
1.166596,13,15.988042
2.059424,17,16.023666
2.155635,18,16.061343
2.104585,15,16.093051
-0.176126,16,16.127646
-2.132216,13,16.155864
-6.242619,11,16.178969
7.159382,27,16.234878
6.429671,26,16.30614
-3.199652,11,16.356458
1.835025,12,16.399922
0.062183,21,16.466127
-3.28637,10,16.494219
-3.351728,7,16.516183
1.109603,18,16.571038
7.216261,33,16.664901
10.766609,43,16.78917
-4.881334,18,16.840458
-1.109187,12,16.875916
-1.238915,22,16.941546
10.587548,29,17.026606
8.731921,21,17.086632
17.458655,54,17.238387
2.820019,20,17.295239
-8.182359,16,23.31526
6.937673,19,23.359745
3.374145,28,23.427668
10.662401,26,23.485731
-1.363011,10,23.506424
0.245783,11,23.530428
-1.51481,12,23.557826
-2.380547,7,23.572268
13.231127,36,23.661838
6.845831,20,23.704359
-3.752139,18,23.742279
40.107807,47,23.84043
9.104472,20,23.882532
-1.319768,23,23.932836
18.116558,58,24.054184
8.784408,25,24.107022
2.606845,13,24.134545
8.012231,34,24.206657
7.184374,24,24.255776
10.03313,23,24.303748
3.697033,17,24.339062
14.548774,26,24.395347
10.918726,26,29.939292
68.063227,127,30.303262
16.292143,35,30.398031
-5.539901,13,30.435503
13.89337,24,30.501752
-5.114707,21,30.558491
-1.788855,16,30.601881
-1.824332,17,30.647162
1.617004,15,30.688061
13.580874,27,30.764184
9.9875,30,30.869229
2.550368,12,30.909911
18.400826,28,31.000808
2.512616,22,31.068259
48.156799,67,31.291087
7.994017,21,31.355973
6.207233,18,31.416953
19.19252,33,37.269316
7.509242,41,37.354615
-3.447124,22,37.401831
5.762073,19,37.444274
3.945826,21,37.487783
-1.375297,13,37.514083
4.592018,17,37.549602
7.473562,22,37.593842
1.883156,17,37.628082
1.534107,29,37.68745
-4.068341,10,37.707685
4.368892,14,37.736943
22.301577,49,37.839314
-1.338371,10,37.860014
8.957131,31,37.926214
11.083045,46,38.034118
-2.447332,13,38.064791
17.293201,40,38.148047
4.777878,15,38.179597
13.227958,28,38.238
3.237628,20,38.27853
-1.467266,15,43.945403
36.658966,145,44.413937
12.977614,70,44.642871
39.755255,68,44.854231
16.848792,33,44.960999
2.449189,17,45.015138
0.574504,13,45.05521
20.025452,31,45.15222
11.414794,33,45.259063
25.22742,40,45.397071
26.900664,46,45.538707
5.495481,27,51.090253
60.274526,87,51.276324
25.877706,50,51.382311
72.701373,102,51.606827
11.290486,26,51.660733
1.734829,33,51.728634
3.745611,14,51.758261
4.864862,17,51.793325
48.088743,49,51.906137
40.853673,77,52.074222
36.64816,48,58.150907
1.712519,34,58.255109
134.342929,162,58.771923
-3.728541,13,58.811643
53.845843,87,59.090093
23.164311,41,59.212205
41.877091,54,59.325287
38.984614,83,59.499545
2.234909,16,59.53213
50.783258,69,65.028436
29.150069,103,65.249385
4.273353,18,65.287573
163.884697,146,65.597202
17.575663,77,65.759979
31.892365,71,65.916337
64.434961,94,72.226667
69.236737,124,72.538629
5.030524,22,72.585102
77.041306,87,72.767487
24.864515,129,73.044957
202.817415,144,78.680867
116.73972,107,78.902326
112.758253,178,79.276886
215.477871,171,79.642828
21.803363,34,85.8826
308.911133,178,87.104333
300.945365,208,87.550263
348.354246,249,93.407953
152.190812,171,93.794381
30.732417,65,93.929258
60.093991,158,100.415964
349.377971,233,100.907517
195.228416,126,101.182253
243.612035,275,107.097812
208.19049,142,107.409008
293.653985,196,107.820027
100.708962,111,114.257761
262.88188,146,114.573992
202.985381,268,115.146813
223.543812,127,120.8007
220.472063,149,121.120905
106.796041,212,121.577539
228.961049,127,128.018116
220.156013,132,128.295988
222.538801,119,128.544061
116.468711,69,128.687809
18.393237,140,134.313545
68.922866,164,134.659294
459.185641,351,141.633907
261.399966,141,141.934214
224.967998,134,142.229918
338.298156,214,148.031188
212.601168,292,148.849851
258.591672,147,149.284799
334.945079,202,155.718856
240.164765,189,156.118058
485.278085,325,162.399343
135.249351,214,163.025144
330.656243,188,169.307919
321.113515,180,170.91776
414.127326,251,171.476068
299.697706,165,178.041771
344.901147,186,178.454381
579.267948,436,184.729716
473.738571,348,191.665982
218.014394,140,191.969341
336.739301,180,192.348107
147.943346,97,192.549902
314.690017,155,198.206881
332.015066,193,198.61767
318.317085,190,205.204101
343.716576,202,205.648187
402.736459,222,206.116863
311.731651,173,211.836513
334.102002,173,212.200862
433.297047,264,218.931189
367.656573,195,219.346136
399.756076,240,219.867321
358.870568,194,225.639079
335.566204,193,226.056925
527.892331,337,232.976933
287.725522,162,233.328991
523.753033,382,239.498808
391.995518,241,240.011913
311.993363,175,246.576015
351.507644,186,246.96993
361.595528,207,247.413931
338.845177,170,253.123023
501.212235,253,255.318162
322.85233,150,261.486315
518.921263,347,262.300263
394.914334,223,268.442762
481.895678,236,269.211851
345.162091,188,269.794223
321.606629,156,275.617005
389.822144,213,276.058387
272.251503,142,276.364489
530.518904,314,283.134451
1208.820085,996,296.973517
333.28523,168,297.33613
410.915384,208,303.105796
429.582679,247,303.646082
410.791151,240,310.216638
486.782487,308,310.874188
343.599387,170,316.570191
391.338827,210,317.024052
341.567145,169,317.395919
314.329292,154,323.931064
378.424413,212,324.386004
458.201215,267,330.283632
293.461539,145,330.591427
352.510505,168,330.945804
452.176722,223,337.658239
352.910998,165,338.013814
375.903709,211,339.800747
454.883819,263,345.819381
326.216287,153,346.27878
316.300772,165,352.804647
393.087516,193,353.228875
363.382283,169,353.5941
323.236691,165,359.356107
336.207631,186,359.919613
383.628226,178,360.432252
418.618796,204,366.794254
471.693687,210,367.256228
92.771656,177,367.631994
417.415879,237,373.853276
381.197466,180,374.442635
480.371654,288,380.745658
373.415614,162,381.095344
393.68961,171,381.460802
371.877202,177,387.750472
390.950014,191,388.370927
391.308507,167,394.309922
386.930558,189,394.714262
416.283245,191,395.130494
373.75149,173,401.507164
401.123423,189,402.107115
393.890711,157,402.488598
444.135286,193,408.213689
357.449918,165,408.577066
332.21287,157,408.906914
385.88811,168,415.525661
467.333387,256,416.077564
403.225203,220,421.887573
390.679418,198,422.311106
372.126819,167,422.672619
421.29289,221,430.261425
425.289112,204,430.693991
440.438042,264,436.563935
406.046555,231,437.048655
453.362697,213,437.509345
376.921922,165,444.042115
409.775232,183,444.441742
470.6316,211,450.238614
366.71661,172,450.604716
439.353827,209,451.053631
375.790071,174,457.6159
421.402765,191,458.02498
453.394245,207,458.461957
421.864401,186,464.203016
459.139177,245,464.712775
486.539347,264,471.441938
397.328814,188,471.836797
352.603678,156,472.172174
359.435868,164,477.91688
510.324899,220,478.456454
289.698598,133,478.855312
430.811766,214,485.379856
467.913058,192,485.795898
407.923186,183,491.498885
