#{"t_start": 1734870733.6468213, "env_id": "Walker2d-v4"}
r,l,t
4.50316,20,1.58637
-0.462781,13,1.613332
1.82556,13,1.64041
-12.136221,19,1.680309
-8.771434,27,1.737822
0.709155,9,1.756784
-4.751333,21,1.800194
-1.713961,17,1.835651
-1.404537,10,1.856505
1.522736,20,1.909642
-3.116029,17,1.94637
-1.162883,10,1.967417
3.108052,27,2.024922
0.901108,14,2.055992
-6.316629,20,2.098037
5.362603,18,2.135522
1.033969,13,2.163333
-2.04827,22,2.210653
-2.55249,10,2.231683
-6.904686,12,2.256101
0.494547,28,2.316964
-8.836585,19,2.356095
-1.967988,17,2.392707
5.329139,19,2.433208
0.757141,14,2.461707
-7.771366,20,2.503253
-1.082567,13,2.531053
-1.866141,11,2.55392
-9.122013,11,2.577137
4.520315,33,9.533579
-5.361756,13,9.559619
13.303822,39,9.638664
13.961598,37,9.715681
0.815854,17,9.751011
-1.26599,11,9.773864
3.758868,29,9.833738
-2.404941,24,9.884909
-5.283612,22,9.931829
0.678311,22,9.980186
3.71645,19,10.021356
4.269764,15,10.05363
1.127641,21,10.098285
4.400907,18,10.135649
-5.261353,13,10.171978
-0.127231,22,10.217619
-4.555929,12,10.242195
-4.869087,17,10.27851
1.12833,17,10.315162
10.075402,24,10.364597
2.36735,15,10.397248
3.748475,28,10.456447
0.347817,10,10.477051
12.64265,27,10.533994
7.525443,23,10.582154
-2.501945,12,10.607277
8.136818,20,15.972941
9.758309,23,16.02091
3.879085,22,16.067635
-1.170383,11,16.090439
1.26264,17,16.126908
-2.082132,9,16.146738
1.175746,22,16.192606
4.006631,27,16.248602
0.793405,22,16.325728
14.138756,31,16.437808
-4.023417,20,16.496507
-3.795185,14,16.541434
-7.559883,13,16.578196
-0.775847,16,16.625592
5.409278,19,16.678433
13.643561,25,16.750854
-1.323125,14,16.791124
-6.170507,10,16.819731
1.514968,19,16.874963
3.356001,35,16.979132
-7.568581,25,17.051242
1.732611,12,17.085901
9.071352,22,17.150507
4.561399,27,17.22356
-1.437724,25,17.294025
12.378486,40,23.371691
25.703806,51,23.486886
3.850761,14,23.516509
-1.1276,23,23.567582
3.119288,15,23.598576
-1.588978,8,23.62517
2.820737,27,23.686771
6.799697,20,23.72876
1.925003,13,23.756814
-0.457544,15,23.787928
6.07869,22,23.83359
17.099571,35,23.906936
4.084065,15,23.941052
-1.670538,19,23.980553
4.262738,26,24.034794
0.221975,17,24.070535
10.041722,27,24.127725
9.798305,28,24.187042
0.700687,16,24.220425
-0.207637,15,24.251067
-2.699656,21,24.294531
-0.291501,15,24.325874
13.909528,42,24.415892
-6.315791,13,29.93275
26.506715,52,30.081153
19.910625,53,30.23183
18.736276,41,30.348461
3.505656,19,30.400854
0.978939,14,30.439751
1.061725,30,30.522141
9.038408,21,30.578509
15.010739,44,30.697742
5.634499,17,30.744992
9.53982,22,30.824091
-1.541842,33,30.930603
17.000896,36,31.047633
19.293265,35,31.16087
1.092837,14,31.207856
1.19642,11,31.245253
-0.277118,11,31.281621
2.815574,15,31.32656
4.977449,21,31.396415
10.132111,73,37.337513
11.913921,32,37.405816
13.131588,94,37.601158
2.315539,14,37.629418
18.090648,58,37.748891
0.663538,15,37.780359
12.503267,37,37.857446
12.708658,31,37.923799
69.066189,80,38.105555
7.946137,17,38.141264
-3.569826,17,38.176834
6.258196,42,38.263542
28.560932,59,44.068338
58.432239,71,44.3013
3.204788,23,44.370964
43.270514,58,44.560075
19.249099,49,44.717149
24.72154,50,44.873606
12.303112,23,44.94782
-1.904167,10,44.98121
9.956084,29,45.070433
5.044068,15,45.11712
0.738218,12,45.154877
35.001799,48,45.32367
4.633163,17,45.375023
17.822796,59,45.556533
10.270594,27,51.102715
24.692104,61,51.229499
5.398995,20,51.273779
8.772207,35,51.347795
55.098027,99,51.566249
63.471858,79,51.73002
34.253603,40,51.813327
1.046597,12,51.83795
2.959344,14,51.873533
137.534422,172,58.257727
164.683843,149,58.735369
22.520146,42,58.865401
65.111895,76,59.11195
30.071385,78,59.299344
-24.052968,84,59.475959
25.15715,42,64.907152
161.648033,138,65.208695
-3.628127,96,65.412864
23.996572,62,65.542073
155.479799,128,65.81234
118.385381,171,72.334467
20.080232,89,72.531829
3.810754,14,72.561712
33.832489,55,72.677822
43.544935,68,72.818688
97.161267,144,73.136078
72.262522,111,78.694187
3.186373,14,78.723099
53.198392,82,78.892843
26.413098,46,78.992132
12.077689,50,79.097293
64.450748,143,79.405653
36.340093,124,85.831385
23.858811,57,85.951446
50.221874,58,86.91502
67.203841,167,87.275916
245.63155,134,87.572685
64.36316,120,93.15106
-6.856337,89,93.334391
84.769301,149,93.665509
275.964225,145,93.980506
97.069174,109,100.360928
312.631811,206,100.798497
51.61311,141,101.102573
155.599183,95,101.302456
78.748097,158,106.968983
304.808452,160,107.322133
330.208761,210,107.761029
372.828243,279,114.562801
238.776088,171,114.919287
241.725209,151,120.639824
290.852662,177,121.010327
289.959571,204,121.445045
347.88879,191,128.030118
42.712386,87,128.212666
325.774484,173,128.5744
475.060925,293,134.520363
278.57678,194,134.932644
345.846157,236,141.66304
217.027293,141,141.963422
290.359276,170,142.33677
63.026829,104,142.556911
193.176192,104,148.127464
386.423508,244,148.839904
313.935884,164,149.322072
115.542398,194,155.72875
443.140044,253,156.261882
389.514477,258,162.407697
248.423906,148,162.819574
79.408101,147,163.289968
307.708415,161,169.429613
358.994901,205,171.094345
364.154837,233,177.751189
279.160397,143,178.129184
251.651257,132,178.419463
384.675085,278,184.361073
262.669846,134,184.653311
273.305074,129,184.920611
309.156669,146,185.246209
471.221454,287,192.050439
324.606913,161,192.385954
360.433597,199,198.129808
407.500329,250,198.663485
291.903768,442,205.79854
48.372841,134,206.082059
313.526933,181,211.819297
401.792761,219,212.280265
375.709895,215,218.907845
394.833719,215,219.363636
432.63451,327,225.43171
408.929886,233,225.932721
314.909587,147,226.242956
423.459736,215,232.905067
421.4304,227,233.398878
368.721556,222,239.227176
360.017784,188,239.625875
526.325172,338,246.537454
345.870198,176,246.905847
353.68219,195,247.324504
291.097752,153,253.002486
510.778738,313,255.333163
379.11722,196,261.594243
324.017694,149,261.924593
632.24608,467,268.748777
434.552318,198,269.388332
437.596867,261,275.561539
442.278067,283,276.149645
407.581232,211,282.476963
411.557231,244,283.274285
505.17456,315,289.362955
375.599079,200,289.799209
259.747254,135,290.08013
140.739566,264,296.88871
416.067014,253,297.434367
476.740267,272,303.345322
494.431189,331,310.118169
380.398453,203,310.555366
313.167222,148,310.867458
363.752211,213,316.662767
245.681105,126,316.930826
286.938558,133,317.223724
369.616455,178,323.799614
377.963974,176,324.18697
364.653736,218,324.657654
570.21096,355,330.736157
292.985399,151,331.065083
403.125805,204,337.728842
132.956734,238,338.240355
380.383746,213,345.483881
411.758345,220,346.004984
311.104703,147,346.45941
375.126081,192,352.997764
343.611445,179,353.382268
477.739047,296,359.463574
438.455312,231,360.158657
409.987526,215,366.609307
421.03056,226,367.09282
570.920313,340,373.427963
462.29107,239,374.153651
323.514635,144,374.621482
342.05001,188,380.65343
368.121907,164,381.004497
594.335391,397,387.779509
459.632525,274,388.65745
382.470591,202,394.581713
495.205869,288,395.202096
554.345937,341,402.153694
426.647377,222,402.653758
376.492991,201,408.399939
440.557198,238,408.910298
395.012593,187,415.56904
488.420464,253,416.113832
363.186028,171,416.477656
305.554963,143,422.12595
302.226685,139,422.423664
392.990082,197,422.870478
406.137904,190,430.371987
418.069019,172,430.735164
302.155587,157,431.071212
433.082933,209,436.818234
334.793206,151,437.137177
394.68671,184,443.719446
491.314658,262,444.281738
419.149569,191,444.69715
394.140695,165,450.390096
374.975759,173,450.765527
439.04041,251,457.493401
344.77889,168,457.841355
478.65796,217,458.309182
376.970005,160,463.981939
529.817638,320,464.664993
438.920761,204,471.25831
454.129542,230,471.750473
348.648645,165,472.102878
323.512148,155,477.829781
439.583041,232,478.365564
391.905501,162,478.857418
365.190686,190,485.3282
416.581684,200,485.75273
348.23836,159,491.41558
450.975,212,492.033961
376.382401,189,492.584222
538.102226,253,499.073762
174.75667,268,499.653522
434.148468,201,505.700023
379.933008,170,506.192751
269.195804,151,506.694885
493.084583,225,514.04335
415.0421,195,514.476511
494.501032,228,521.149713
523.006685,224,521.628201
393.22437,183,522.024583
284.912749,124,527.600289
432.526321,210,528.053292
412.214838,166,528.415285
497.283309,212,535.094141
418.617417,199,535.528438
292.608491,139,535.826455
543.070001,212,541.612134
542.242597,240,542.123096
414.840297,182,548.678784
469.987407,220,549.151345
417.397003,182,549.538089
433.121251,208,555.289334
489.161311,197,555.713501
402.832932,164,562.277756
265.002182,115,562.524741
354.55319,153,562.845499
574.672304,235,568.703892
303.060507,138,569.015893
571.291264,269,569.598011
509.943411,214,576.191838
509.243125,209,576.640929
511.916234,209,582.477033
360.42662,152,582.806456
406.78365,183,583.195656
352.219293,154,589.669827
359.967808,145,589.991716
392.44942,164,590.346147
499.980599,199,596.095047
291.060446,132,596.387737
502.481111,201,598.044561
345.747116,150,604.366111
462.42401,176,604.75423
427.119359,162,605.104801
490.968891,213,611.084353
470.831581,178,611.597387
460.153157,219,612.307607
487.801842,205,618.427069
563.483601,251,618.966655
586.407662,209,625.194329
412.303515,202,625.842074
449.868323,213,626.521408
543.029858,202,632.361552
450.970241,167,632.717438
446.434482,173,638.984562
448.72246,157,639.477436
458.931731,165,640.008542
433.737375,225,645.865945
367.8984,135,646.151355
464.616616,167,646.506085
506.898697,184,653.151697
457.763953,183,653.571717
402.571038,168,653.96733
423.999241,161,659.736151
436.837,161,660.070336
466.831523,206,660.515257
450.708503,167,667.057361
472.70217,164,667.399609
534.755543,198,667.827073
609.745919,231,673.652101
427.407304,214,674.111897
559.556953,208,680.721338
606.394042,203,681.154821
675.618976,267,682.720734
493.100124,186,688.472978
585.693649,201,688.894395
460.125612,171,695.411068
516.261409,190,695.814911
738.619714,295,701.760613
523.950834,206,702.19745
484.038057,175,702.577792
616.04926,217,709.193778
648.324164,231,709.681648
584.649448,189,715.539259
592.402256,207,716.005528
510.952622,190,716.577399
456.146177,176,722.970736
453.835776,179,723.353128
-0.922477,11,723.377019
640.048758,212,723.821842
460.302703,158,729.615345
573.751951,195,730.186801
622.124792,209,736.601604
574.161196,210,737.050855
508.812852,193,737.457209
936.893555,336,743.939949
522.613177,202,744.601777
705.105372,232,750.736788
770.147881,246,751.257367
855.835295,294,757.719778
1245.435044,446,764.386051
621.061712,204,764.826941
411.533306,166,766.307346
958.901103,305,773.116925
751.015027,306,779.185524
603.53782,209,779.621054
749.866817,249,786.282923
349.78938,150,786.593112
589.864214,214,787.039412
462.700752,166,792.709983
861.90885,305,793.371706
929.890856,296,800.139078
408.342832,151,800.455884
663.747272,226,800.945037
967.400205,324,807.034986
647.107196,227,813.593853
939.537438,328,814.291487
722.289403,249,820.137189
658.878021,217,820.616668
608.600684,227,827.246754
662.200045,243,827.763508
954.946621,298,833.744942
806.496467,266,834.316692
