#{"t_start": 1734868395.6901193, "env_id": "Walker2d-v4"}
r,l,t
33.789425,48,5.658466
-0.681709,25,7.767265
-1.33513,10,8.40071
10.583211,37,10.823267
0.558593,13,11.538543
2.678986,14,12.307235
10.202036,31,14.390544
5.507728,41,16.7229
-0.545871,20,18.195728
-0.899569,21,20.691056
4.334045,26,22.178467
-0.030105,20,23.281593
-0.231703,11,23.890188
-2.065128,8,24.327181
0.713259,13,25.380984
-3.723759,9,25.878444
-9.427205,15,26.71971
-4.732995,25,28.148381
-0.135673,9,28.645954
-3.886772,11,29.260323
-0.737953,19,30.718632
-0.241913,11,31.754373
3.964294,21,33.746354
-2.048039,10,34.529126
6.033926,20,35.640982
1.484613,14,36.762915
-1.554078,26,470.531789
1.172939,31,472.321281
-2.205221,19,473.372367
15.216512,32,475.915652
-1.240624,12,476.581185
0.523131,22,477.824738
10.606438,35,481.706961
5.368363,17,482.669375
-7.176435,25,484.088995
-3.171801,9,484.633405
4.371277,32,487.224315
11.529799,30,488.984092
11.461069,49,493.382264
-7.577629,17,494.826707
-3.33354,24,496.317823
4.581233,22,497.600775
5.08057,15,499.225479
3.790216,23,500.595747
8.337132,20,501.770521
-5.632935,33,503.634687
-1.49848,18,505.912906
-7.198308,22,938.495235
2.376067,13,939.661626
3.025947,21,941.636812
5.844603,23,943.737588
6.479141,23,945.03459
2.797754,15,945.875051
9.176279,23,947.186044
4.184583,22,949.105023
19.728723,33,950.964657
10.939886,32,953.606268
-0.484128,9,955.305277
1.086037,16,956.191827
1.192675,17,957.143078
5.207624,19,958.18512
-0.600363,13,958.891493
1.293632,20,960.703418
-2.579448,14,961.477248
4.100691,23,962.722334
2.068399,33,964.532825
4.066998,32,968.144522
-3.21981,22,969.459127
-4.8386,18,970.445475
0.635811,18,971.463315
7.319529,29,973.82459
-0.661884,12,974.475531
0.284536,14,1405.443554
4.728884,20,1406.543025
30.230433,60,1410.995238
-4.876417,10,1411.896374
0.425859,12,1413.042599
16.460426,60,1417.338233
1.276342,29,1418.918951
-1.853089,14,1420.412883
12.889062,31,1422.104899
7.43906,20,1423.196043
7.507483,35,1427.198207
0.6919,14,1427.970657
5.26229,15,1428.786591
6.243466,37,1430.842896
10.420524,24,1432.928555
24.444758,44,1435.36324
16.586221,36,1438.771843
4.379936,43,1871.576329
37.974232,61,1875.743233
31.515961,40,1877.979389
7.915866,41,1881.236189
17.470761,29,1883.861724
-0.089496,11,1884.459844
32.584332,56,1888.277766
37.131574,45,1891.494491
6.092337,17,1892.450908
64.256443,67,1898.189914
10.639916,28,1899.710678
20.477086,30,1901.341005
44.230493,62,1905.547133
