#{"t_start": 1734868395.8014424, "env_id": "Walker2d-v4"}
r,l,t
1.119067,31,4.030803
1.176569,14,5.275796
-0.162933,14,6.63695
-1.741656,11,7.49012
-2.020644,12,8.227223
-0.2373,24,9.919105
-3.499085,8,10.384878
5.214936,29,11.983518
-0.757811,9,12.492342
3.18407,12,13.152462
-7.253707,15,14.338913
-3.817162,28,15.924933
-4.102707,12,16.616455
7.572179,28,18.824514
-3.150876,14,20.663669
-0.702026,26,22.126753
9.234839,33,23.942952
0.239031,14,25.048461
4.150129,22,26.290059
-2.074417,9,26.785094
3.434802,17,27.733958
-0.98983,20,28.868381
-4.759906,24,30.615624
-1.183606,15,32.000689
-2.515081,24,34.25117
-0.258553,23,35.53406
3.832016,17,36.826197
-9.469083,16,470.035612
-0.05423,35,472.0464
-4.187658,9,472.556125
-1.757587,16,473.439788
-5.068893,16,475.083972
4.083084,20,476.191267
5.901619,18,477.171146
5.111586,19,478.638155
-0.370558,12,480.756492
-0.173061,21,482.048288
3.503692,21,483.247916
8.220602,21,484.468979
-3.57565,12,485.183387
5.779944,18,486.940936
-3.964501,19,488.059354
1.048803,21,489.287288
5.57443,20,490.501492
-4.453401,19,492.956342
16.450972,35,495.674111
6.618534,39,497.973217
-2.299362,20,499.892719
0.793536,14,500.721356
0.594598,10,501.325416
1.888114,18,502.345425
-2.266316,7,502.727589
-0.481393,32,505.80985
-3.141032,17,937.955628
0.892527,14,939.188179
-4.256403,20,941.095348
3.359248,13,941.9832
44.623324,43,945.204151
10.899484,31,946.963856
-2.548392,17,948.621021
20.912192,35,950.570667
4.107865,24,952.334187
3.068571,16,953.808866
5.116004,29,956.477089
-2.149431,16,957.365352
3.38417,17,958.299105
-1.431859,17,959.229149
1.752423,11,960.540574
-0.124075,12,961.20857
-1.003153,16,962.074127
-1.318846,19,963.110526
-4.420376,22,964.318399
14.790682,40,968.467024
-7.788603,15,969.288887
5.136949,18,970.284567
21.688943,43,973.441501
-2.327069,25,1404.999992
-4.675795,8,1405.443942
1.793862,16,1406.327935
1.692038,15,1407.858581
-4.164377,8,1408.311017
-4.063572,17,1409.223532
1.057867,12,1409.882815
5.225178,22,1411.987608
24.176561,42,1415.673675
1.715122,22,1416.911338
11.45232,27,1418.369385
25.300113,68,1422.822084
7.159969,41,1427.149785
18.268404,55,1430.191545
6.728489,18,1431.92653
47.081579,56,1435.025025
19.473678,36,1438.296276
-2.356687,19,1440.119827
13.109878,36,1871.910275
2.015133,27,1874.187434
81.686577,111,1881.496471
1.189305,13,1882.704269
7.123659,21,1884.242903
10.758609,39,1887.125869
-3.076593,8,1887.570345
11.806156,32,1889.310812
16.19495,41,1892.344197
1.530086,10,1892.906267
37.434698,50,1897.68135
14.845407,42,1899.973509
9.907298,24,1901.288208
