#{"t_start": 1734868396.0111268, "env_id": "Walker2d-v4"}
r,l,t
0.396765,12,2.607839
-1.050743,11,3.247057
-4.69747,10,4.022975
10.896155,23,6.155998
1.423014,15,7.34656
-2.807686,19,8.83648
-8.132778,13,9.556615
7.903984,19,10.625851
1.193088,15,11.46037
0.352233,13,12.17961
-0.45047,11,12.785972
3.69577,17,14.084142
-5.897239,13,14.816585
-4.198752,19,15.890662
2.143387,29,17.898158
-0.794868,12,19.517644
6.401194,17,20.870584
-9.524171,19,21.92663
10.46415,23,23.191055
1.998989,13,23.910023
3.107271,16,25.128501
-0.424223,8,25.573035
0.083506,13,26.304843
-5.79543,17,27.261123
0.512714,12,27.952613
-11.5294,15,28.790078
11.174914,34,31.544763
3.002849,16,33.084019
0.433652,11,34.051879
4.732802,18,35.063196
-2.821166,21,36.572926
-2.231771,15,469.725121
0.145947,14,470.503298
-6.906301,14,471.316136
-12.277203,16,472.247796
-0.636763,12,472.903247
-6.693649,19,474.715817
1.099885,12,475.392925
11.80486,30,477.027744
-0.184188,10,477.71862
2.006732,12,478.794578
5.191634,27,481.737254
15.433099,27,483.269982
8.152465,46,486.679534
1.198588,17,487.681348
-0.680588,11,488.324033
-5.411063,12,489.028471
-5.409182,19,490.188654
-0.528547,19,492.544729
-5.061989,15,494.067523
-6.250929,12,494.810001
-4.002448,13,495.646568
11.607281,22,496.940855
-4.793544,11,497.581663
-1.248453,11,498.981104
9.337598,25,500.463999
-3.121619,18,501.520408
-0.655655,16,502.419734
11.476697,24,504.721676
-0.684898,15,506.120595
6.95783,22,938.644747
13.159489,42,942.812781
5.470765,19,943.935431
21.732005,32,945.737368
2.839666,12,946.432592
2.072807,17,947.381077
30.315379,53,951.068121
-4.94067,15,952.399662
3.627693,32,955.711749
7.151342,29,957.326324
3.715817,21,958.476244
0.361195,17,960.121882
11.38235,25,961.487038
0.035335,10,962.040226
4.049066,16,962.91098
5.958188,14,963.674047
26.510347,49,968.322211
16.900747,34,970.204199
5.34154,16,971.102658
6.903094,20,972.96282
-0.787087,29,1404.745225
11.18314,31,1406.452585
18.579468,31,1408.861862
8.583037,29,1411.039907
7.763632,18,1412.746576
12.161897,27,1415.180307
9.553097,25,1416.603276
-0.354256,20,1417.689299
-1.542707,17,1418.613017
4.438317,22,1420.556739
8.245716,21,1421.691468
0.749129,16,1422.567427
5.407251,31,1426.078363
19.375693,27,1427.83745
1.344303,17,1428.755434
1.923703,14,1429.532683
16.543743,35,1432.245481
0.2545,33,1434.06903
7.860974,18,1435.057045
15.005204,34,1438.294909
4.52579,34,1440.976407
1.351073,19,1871.710573
7.413533,22,1873.703149
6.306739,41,1875.998384
16.727523,37,1878.7876
34.676586,57,1883.05928
4.295433,20,1884.313191
-4.07131,11,1885.672736
31.177901,64,1889.168
4.615057,13,1890.632531
35.060285,80,1896.174296
6.065403,27,1898.588618
19.512596,39,1900.699475
18.52909,39,1903.582446
3.353281,24,1904.923629
