#{"t_start": 1734868396.0725465, "env_id": "Walker2d-v4"}
r,l,t
-8.345309,14,2.659322
5.519304,28,4.740071
0.173615,22,6.882784
-4.402219,8,7.345607
-1.60182,10,7.980111
-3.043398,16,9.225177
2.652198,12,9.880204
-0.71557,13,10.620238
-1.264407,13,11.344022
-1.832381,9,11.833261
-0.428476,14,12.615381
2.143023,14,13.744741
3.3492,16,14.645938
2.260682,18,15.667449
-4.72791,7,16.065434
8.250765,29,18.186579
-3.903797,11,19.755558
-2.012882,11,20.647154
-3.522026,13,21.363105
5.144736,19,22.413379
2.019826,23,23.685874
-4.233584,14,24.790248
11.116758,25,26.19333
23.289901,34,28.115082
4.98537,16,29.008337
-3.624693,12,30.070845
-5.303287,16,31.398414
1.078659,14,32.723521
3.136062,16,34.107023
9.915265,28,35.659486
-1.658775,18,469.334654
-1.977553,22,470.5599
3.682202,13,471.312578
3.517297,20,472.460671
2.25536,17,474.15529
-1.055284,14,474.935081
-3.616838,13,475.659384
-2.688736,12,476.322328
6.216103,18,477.311753
1.648386,14,478.555937
9.819515,33,481.901678
16.07191,40,484.211825
15.303982,30,486.682594
-2.021297,10,487.267895
11.909466,33,489.200475
-0.105551,11,489.896036
-2.315623,18,492.008114
11.511846,19,493.908993
0.074975,9,494.516255
3.704695,16,495.532716
-0.626139,19,496.636476
6.894604,27,498.995293
4.051094,29,500.7112
2.039475,15,501.571004
-9.321233,21,502.744047
2.168437,12,504.196432
8.296313,16,505.665626
0.147707,25,938.498825
6.276359,18,940.185412
1.629237,13,941.329089
1.113932,17,943.042441
3.771272,16,943.988103
6.746023,17,944.94702
20.626235,42,947.322679
4.709084,30,949.69911
3.270367,14,950.4881
1.72393,11,951.131316
5.031668,26,953.560053
-2.228552,13,955.318423
-1.065952,51,958.149951
3.089185,18,959.137652
-1.402024,9,960.337625
8.355442,30,961.982316
6.846858,34,963.843789
9.616918,28,966.860898
5.065152,14,968.097698
-7.658495,25,969.469602
-2.201554,11,970.082677
-5.205157,24,972.175195
-1.778747,10,972.73485
3.153968,18,973.730219
-3.527187,14,1404.686481
-0.536292,10,1405.238181
-1.942553,11,1405.8353
13.156122,25,1407.928205
19.249749,43,1410.813336
11.140185,30,1414.155708
-0.928444,24,1415.534829
12.62261,32,1417.294086
3.464006,15,1418.110967
4.498685,17,1419.771172
0.02266,9,1420.270289
10.504203,29,1421.84842
17.500887,55,1426.947299
27.300482,47,1429.527722
-7.155122,21,1431.437457
6.783637,63,1434.940845
1.667376,29,1437.685962
5.089214,27,1440.211727
-3.636594,22,1871.10285
1.557856,13,1871.821671
22.889755,50,1875.377179
7.86416,30,1877.072097
1.631961,14,1877.826331
27.804539,56,1882.637747
6.190639,24,1884.254626
0.840674,12,1885.673372
1.91075,19,1886.707419
13.305631,36,1888.667877
0.163361,10,1889.222063
12.131727,26,1891.415015
5.311301,15,1892.253318
-2.18791,14,1893.028898
41.518382,83,1899.608542
17.562542,34,1901.456228
