#{"t_start": 1734868396.2652915, "env_id": "Walker2d-v4"}
r,l,t
0.860981,24,3.058107
2.658064,14,4.229875
-2.602744,22,6.308853
-1.626695,19,7.609442
-3.254426,8,8.423228
-3.408752,13,9.153897
2.254043,12,9.804886
-6.754277,21,10.990325
-4.049939,15,11.816132
13.308622,23,13.450563
-1.63502,12,14.122699
-4.349953,11,14.74104
6.834976,30,16.44978
-1.737868,11,17.306648
-3.438997,13,18.493651
-8.197314,20,20.627985
-1.300541,10,21.178914
1.875046,17,22.118978
5.857177,16,23.002083
-6.244342,10,23.556355
-6.040077,23,25.161587
-8.257252,18,26.170729
-0.370797,14,26.964289
-7.990835,18,27.98662
-2.837743,16,28.880173
-8.206318,27,31.219847
-0.967873,17,32.850374
-6.644756,18,34.193046
-3.625197,14,34.983973
-8.676795,15,36.158609
8.78312,26,469.927684
-2.929173,29,471.604043
0.082805,12,472.276719
14.221224,28,474.587019
10.566835,24,475.912537
3.67287,19,476.950106
12.643014,29,480.537879
-12.060524,26,481.999453
4.242389,38,484.199031
-9.134788,16,485.852734
18.196762,34,487.852382
2.821423,13,488.610386
-1.965295,20,489.831781
-2.759138,13,490.62632
8.039565,25,493.995733
1.384903,17,495.058434
-7.444676,19,496.173643
-2.020327,19,497.283083
4.222725,24,499.45304
3.854173,19,500.584062
1.757054,19,501.668598
-2.565635,15,502.504426
-5.2453,21,504.762317
4.244844,14,506.094497
-2.244162,20,938.410247
-0.406659,29,941.088414
-2.457546,19,942.917502
3.015843,40,945.215584
2.590127,14,946.011291
43.514302,68,950.526235
2.985817,21,952.250588
-1.345533,20,954.866796
4.643995,17,955.81302
-1.620602,18,956.815073
2.816943,28,958.341469
11.610115,38,961.140513
3.38477,17,962.065345
6.000309,21,963.213293
0.008974,10,963.770179
6.284907,16,965.706057
11.957507,42,968.909603
6.186792,17,969.842129
-3.726753,16,970.751546
1.247108,10,972.049239
8.959316,37,1404.278446
8.638403,32,1406.046632
-0.682075,15,1407.583125
8.930836,18,1408.567231
12.411404,39,1411.659668
1.18467,16,1413.080671
-3.996752,14,1414.600688
-0.389504,10,1415.174352
-1.206255,10,1415.754457
18.282725,34,1417.604494
0.553513,15,1418.424322
13.423682,30,1420.798934
2.524529,24,1422.100373
22.531356,45,1426.652302
-0.843063,14,1427.42131
-4.502654,23,1428.686847
28.152525,44,1431.889337
-3.736085,12,1432.541833
5.774818,25,1433.936947
6.007569,16,1434.813814
20.248793,46,1439.211977
1.423709,17,1440.464974
5.992485,14,1870.919199
1.875217,16,1871.813471
13.819018,32,1874.361034
28.605189,52,1877.26733
-1.360862,19,1879.051974
-2.128382,10,1879.588598
20.183242,37,1882.734278
97.463593,91,1888.649024
8.547805,31,1891.117928
4.849041,22,1892.355089
1.204284,11,1892.954136
34.897682,46,1897.521458
