#{"t_start": 1734868395.633449, "env_id": "Walker2d-v4"}
r,l,t
0.884642,15,3.13584
-2.532142,13,3.897616
-4.77552,20,5.710628
0.046207,21,7.596062
0.768699,16,8.913814
-7.516414,16,9.810897
-6.250954,9,10.300181
-5.652966,17,11.254242
-1.658251,11,11.875273
-7.67734,20,12.977845
-2.600927,12,13.994485
-5.450008,18,15.006572
-2.899906,10,15.57311
-0.115869,9,16.085107
-4.522175,21,17.267045
-0.126484,17,18.780606
-3.959231,13,20.546156
7.877215,27,22.178104
2.746583,28,23.713919
6.19959,24,25.37688
18.845347,28,26.946146
-5.87472,13,27.675753
-1.853266,18,28.699994
-12.198615,16,29.592239
21.71054,37,32.939318
0.71176,17,34.468875
10.006938,23,35.750829
4.163328,19,37.15666
-1.257744,10,470.030238
0.874247,25,471.428739
-5.511723,43,474.632902
16.908976,36,476.635183
-2.975056,7,477.008799
0.16609,17,478.069545
4.567407,23,481.208983
1.062306,19,482.264295
16.197645,47,484.983641
3.908218,21,486.915011
-3.399277,10,487.508983
-1.381448,11,488.160659
-1.573461,27,489.733724
-6.190873,12,490.491247
-1.34933,9,491.006682
10.882628,20,493.814628
12.320743,38,496.436162
7.398683,16,497.366849
4.491562,26,499.643136
8.891948,50,502.560313
1.668016,14,503.3272
0.908913,15,505.165118
-2.302137,10,506.068843
-1.35548,13,937.948945
-1.094651,22,939.809268
6.023932,35,943.290169
3.58638,25,944.755408
4.537062,16,945.643972
17.422037,38,948.488909
1.250439,12,949.159261
2.532986,18,950.17397
-0.619524,23,951.486072
-1.573556,12,952.583223
6.620848,21,955.35928
7.22231,21,956.527553
2.871454,13,957.252734
-4.056129,18,958.239218
-4.5506,15,959.051156
13.709388,27,961.261556
-6.33067,20,962.345012
-1.682433,10,962.882294
5.435717,19,963.926057
2.200344,16,964.799228
-4.974346,17,967.171089
-0.465007,13,968.393719
-2.323424,19,969.449775
-1.767422,40,972.405702
-1.750753,10,972.98846
0.401862,20,974.096539
17.28505,79,1409.329134
13.923829,37,1412.335653
6.863317,16,1413.738765
19.509721,58,1417.714632
7.976409,26,1419.135886
10.398739,39,1422.001145
-1.217929,23,1423.250275
-0.833727,10,1423.967333
0.0143,19,1426.804004
12.591609,36,1428.895628
-0.612701,9,1429.402752
7.977599,34,1432.030315
17.573173,43,1434.428444
1.200866,12,1435.074577
17.157741,52,1439.796957
4.290109,23,1441.394114
6.479665,28,1872.629994
38.223322,61,1876.835197
0.205864,21,1877.977665
128.996314,94,1885.919622
3.809805,81,1891.105044
-1.079276,26,1892.56162
5.029367,18,1893.558104
28.505225,35,1896.617213
-0.220288,9,1898.009602
36.206777,64,1901.503381
40.547179,46,1904.776355
4.046587,23,1906.085392
