#{"t_start": 1734868395.4234922, "env_id": "Walker2d-v4"}
r,l,t
5.865895,18,3.518467
-0.106383,13,4.378513
0.885145,16,5.80702
-4.599523,12,6.986375
17.016159,43,10.065931
2.245827,18,11.077427
-0.099817,9,11.565363
-1.515334,33,13.401726
-5.219847,16,14.6454
-2.678094,17,15.6021
6.635285,19,16.684971
-8.576485,16,17.608885
1.474237,21,20.056511
2.421962,13,21.212808
28.685083,43,23.590898
-3.122263,19,24.636698
-3.828784,12,25.634996
-4.205465,11,26.254602
-3.596407,10,26.813632
-2.469138,13,27.543913
-0.636173,11,28.153384
-2.228159,10,28.735177
-3.687112,8,29.172399
-3.053574,11,29.792758
6.192245,20,31.561614
10.777309,34,34.668643
-0.30691,9,35.161992
1.799227,20,36.27983
2.118755,29,470.557923
7.266696,25,471.988462
0.948037,13,472.754899
-0.489969,26,474.946351
2.810944,14,475.719604
-0.691923,9,476.224375
-3.654103,11,476.831503
-2.283152,18,477.809178
9.467556,30,481.465733
-1.981267,19,482.520525
-3.718918,26,483.992835
3.050265,14,484.826278
-10.675278,15,485.717201
-5.700036,12,487.115674
-7.593266,19,488.240611
0.059852,28,489.877812
2.155058,18,490.976782
1.080277,21,493.724113
1.70649,13,494.91396
5.382908,28,496.635922
5.766745,22,497.913301
2.524699,37,500.849247
-1.604295,16,501.799603
-0.637356,12,502.472149
-2.809668,9,502.981176
1.815657,13,503.712323
-0.303699,13,505.448153
-2.771093,19,507.254957
-8.591842,19,939.453239
2.609004,30,942.116692
0.289552,16,943.777111
4.963019,21,945.012042
-0.645456,21,946.1858
1.707364,37,948.982668
3.683239,29,950.589988
23.064998,51,955.507806
2.850382,25,956.892969
5.666342,24,958.207956
2.828802,17,959.145797
10.875499,28,961.406651
15.067162,39,963.529164
3.507545,17,964.463656
0.342589,20,966.68322
17.991649,60,970.820171
6.406762,29,973.188817
29.499477,54,1406.349624
15.459176,35,1408.995225
41.706462,58,1413.562997
18.385496,28,1415.973963
4.102983,14,1416.776464
6.996286,26,1418.197641
5.97054,23,1420.167968
3.187978,19,1421.226433
3.022581,28,1422.748391
5.646473,17,1423.666011
-2.05875,8,1424.342087
6.670738,17,1426.996977
17.148447,30,1428.778476
4.848247,20,1429.87587
7.225334,26,1432.053244
1.286043,12,1432.75147
19.44816,39,1434.902022
3.346038,27,1436.380793
15.358047,27,1439.501196
12.308694,30,1441.704303
17.927413,38,1874.264185
19.47285,47,1876.927614
12.032459,33,1879.457689
7.028518,21,1880.607561
1.562033,11,1881.483693
0.360514,13,1882.675611
42.194063,70,1887.820433
6.750275,21,1888.95785
12.701369,36,1891.696129
11.774369,22,1892.928733
3.584601,18,1893.918907
3.470406,14,1895.116164
5.096174,24,1898.042376
4.86433,14,1898.827416
20.804517,58,1901.970899
7.124639,21,1903.874043
6.159336,28,1905.431157
