#{"t_start": 1734868396.2334723, "env_id": "Walker2d-v4"}
r,l,t
8.388119,29,3.444376
4.00578,20,5.2555
0.431259,21,7.079638
1.905591,20,8.624204
2.77571,15,9.453704
-1.941412,13,10.193522
-2.416799,9,10.683651
-2.491705,11,11.301519
2.954058,26,12.740906
2.647926,18,14.100019
-2.4138,14,14.888945
8.270119,37,17.155167
11.014475,26,20.091826
3.602943,19,21.209157
-5.633149,12,21.878281
-3.275555,21,23.032229
-4.722101,8,23.477463
-2.278313,17,24.745718
-2.431215,19,25.823172
0.3085,15,26.657219
-0.112885,14,27.456496
-6.70959,14,28.231838
4.846691,21,29.770866
-12.200517,27,32.094979
-1.423669,17,33.723725
-5.330337,12,34.38976
-0.971041,15,35.231788
-2.358879,14,36.360262
0.818331,26,470.123962
-0.834208,9,470.631986
14.630275,27,472.198868
1.471852,10,472.744194
0.748194,42,475.836639
-3.292761,9,476.329251
-5.157502,30,478.500346
8.481658,46,482.554671
0.566219,27,484.11472
-0.230938,14,484.944453
-0.223035,29,487.343381
-4.697117,15,488.224938
1.073725,13,488.988745
-3.714721,8,489.461606
1.635407,13,490.262768
19.871259,40,494.541219
-1.109231,12,495.320913
1.836947,14,496.147886
-5.088544,9,496.663251
-5.205765,19,498.516911
24.160266,48,501.363695
1.008272,52,505.710372
2.096842,16,937.697645
-1.398354,13,938.886991
3.931669,23,941.062874
18.728981,38,944.004321
-0.130436,11,944.626968
-2.593998,22,945.869289
0.094734,13,946.612164
-0.255648,22,948.531271
7.317553,22,949.762175
1.51195,13,950.5009
1.257323,16,951.758438
2.108318,25,954.843586
1.457067,21,956.011665
0.040756,17,956.953156
3.402726,19,957.996349
-2.594185,14,958.760908
19.983399,33,961.274479
-6.928295,23,962.523147
20.90798,32,964.280159
-0.370798,13,966.322611
-3.487691,19,967.998491
3.984952,21,969.155307
19.042045,33,971.686091
19.825834,38,973.850074
23.331066,60,1408.060507
0.647964,14,1408.811526
42.374589,47,1412.815331
13.773315,26,1415.079333
-3.158275,39,1417.262643
26.174554,45,1420.453166
31.69068,55,1423.763594
-3.617921,15,1426.250806
11.918619,37,1428.376115
-0.328418,14,1429.153859
13.782456,37,1431.978387
10.474535,32,1433.740965
8.609797,25,1435.111824
33.299435,50,1440.058158
-5.588354,19,1441.101436
5.999593,28,1873.091753
26.738395,66,1876.797506
6.99767,31,1879.241329
0.607809,15,1880.099667
8.216778,31,1882.944184
6.253843,19,1884.102292
53.854117,57,1887.970277
39.495942,52,1891.601904
41.635199,71,1897.550283
-2.961209,11,1898.16588
4.241789,22,1899.347353
12.912289,28,1900.876119
9.837983,28,1903.153482
-1.122576,15,1903.982883
