#{"t_start": 1734868395.2310092, "env_id": "Walker2d-v4"}
r,l,t
5.01879,16,3.587995
4.356772,36,6.466748
2.119527,25,8.481962
17.475694,30,10.518431
-2.842788,19,11.585145
6.330332,25,12.979729
-5.657641,23,14.603448
-2.366483,10,15.164906
-7.443919,19,16.243078
-2.550878,14,17.04829
2.87439,24,18.799014
-2.228552,13,20.531036
7.393928,37,22.889708
1.462192,11,23.505165
0.597743,10,24.04374
-0.262083,11,24.653519
0.226529,12,25.648559
-8.684002,13,26.383854
-2.18966,11,26.997319
4.527327,19,28.060306
-1.163086,29,29.697227
-3.038686,22,31.438061
-4.194133,12,32.525522
-0.958909,13,33.802373
-0.528301,14,34.965534
-1.433381,13,35.680307
-2.002377,16,36.573649
-0.065039,13,37.648719
-3.690847,13,470.687998
0.751332,17,471.643927
3.241693,16,472.591587
2.612865,16,473.482806
10.783226,33,476.082242
4.517142,25,477.448631
2.367357,20,478.804402
-5.874561,22,481.760689
11.212601,43,484.176643
0.037167,10,484.762186
1.324759,11,485.424214
-4.184104,18,487.184941
7.935136,28,488.838561
11.273341,26,490.344889
-0.963738,10,490.989752
-3.540262,26,494.0895
12.910299,24,495.880159
2.026973,21,497.16046
0.680852,15,498.036679
2.878898,13,499.5335
16.620265,40,501.925846
4.015704,26,503.381319
-3.371655,14,504.898984
27.287198,50,939.988877
31.587365,34,943.49784
5.445181,18,944.562931
4.756674,24,945.918555
-0.343249,10,946.481141
4.79744,31,948.930721
1.161145,15,949.767448
3.299805,18,950.774018
3.411826,13,951.512626
6.083868,40,955.798958
0.203967,20,956.910908
-2.749572,12,957.581387
-6.489025,17,958.513021
0.811408,22,959.719599
3.509994,15,961.249094
2.262285,22,962.443893
3.727631,15,963.267169
0.909028,17,964.201446
0.864819,13,964.916789
15.37853,26,967.931699
25.477275,40,970.492702
16.609015,51,974.100893
21.128317,42,1406.588009
4.82376,18,1408.297572
-1.163951,10,1408.854796
5.389313,22,1410.04948
10.851605,40,1413.558415
16.726405,37,1416.563707
15.803221,34,1418.43512
29.661775,39,1421.302845
3.654367,14,1422.052155
3.810126,25,1423.421232
9.594321,34,1427.269696
5.55269,23,1428.637276
23.266725,45,1431.119841
0.490788,11,1432.471895
-5.00326,8,1432.932044
4.404599,26,1434.355395
-3.585482,13,1435.085507
3.552605,16,1435.964102
19.717891,44,1440.259216
7.359274,22,1441.776931
42.353017,54,1875.243683
6.567343,37,1877.325599
-0.94506,19,1878.361321
13.909089,34,1880.964524
12.366347,29,1883.598497
-1.431008,12,1884.514561
1.040258,17,1886.189526
14.325039,28,1887.725065
7.298298,37,1889.745024
17.415408,42,1892.834107
4.578363,17,1893.776142
25.185607,32,1896.412294
14.040256,27,1899.064698
-0.283026,10,1899.61535
43.813588,74,1904.38214
