#{"t_start": 1734868396.272313, "env_id": "Walker2d-v4"}
r,l,t
-5.833552,17,2.653001
-2.503422,12,3.40895
8.407259,24,5.61035
2.577564,14,6.877117
6.463886,19,8.360786
3.987452,15,9.201361
-3.643454,37,11.264559
1.932881,13,11.988579
3.217151,21,13.499311
5.975303,21,14.678935
-1.419777,12,15.364617
2.690581,22,16.602474
-0.178604,12,17.657121
0.946937,13,19.383622
-1.311259,22,20.954987
7.486482,21,22.112406
-3.116406,15,22.942469
-0.24287,9,23.440594
-1.628784,24,25.096002
2.269307,32,26.902526
6.521553,18,27.923741
3.116309,24,29.613921
5.471008,18,31.038823
-4.783524,22,33.115573
9.616429,30,35.031018
0.905428,24,36.718997
1.575534,11,469.639227
2.362931,18,470.649459
2.778017,18,471.710387
5.055511,19,472.761877
6.35256,20,474.634042
-5.39594,26,476.078587
3.259401,21,477.291772
11.298419,32,480.98369
0.850168,11,481.59928
-4.520826,14,482.402254
3.341073,20,483.534574
-1.064224,16,484.494171
-3.607093,11,485.8462
0.478225,18,486.902563
-3.772589,13,487.671032
1.162287,24,489.067825
0.332561,18,490.168282
-4.171199,26,493.419647
5.158255,14,494.442706
2.144077,14,495.342184
-1.603255,11,495.998695
15.651243,29,498.422085
1.809394,16,499.388005
4.020219,20,500.577509
-5.207359,21,501.775594
-8.122236,12,502.44041
-6.327391,30,505.481601
-4.290151,28,938.578003
16.753452,43,942.73777
-10.302429,20,943.911485
1.932027,25,945.320681
8.427627,38,948.172448
2.202403,17,949.112327
2.693673,14,949.90741
1.714938,14,950.698038
1.67668,21,952.505949
0.159956,10,953.473171
1.0812,20,955.580308
5.435392,33,957.39866
-1.403932,14,958.173197
-2.234195,9,958.670603
5.606996,24,960.705747
-1.591813,8,961.133955
10.408316,24,962.430826
7.426757,19,963.479258
6.874682,37,967.244931
-1.739458,14,968.233842
15.567147,36,970.227696
0.736876,14,971.724433
10.859047,27,973.26849
2.934883,16,1404.328665
2.79527,18,1405.327708
15.37756,39,1408.183999
2.179477,23,1409.449476
0.197017,19,1411.266023
24.535003,39,1414.876824
12.929386,25,1416.299098
10.66559,26,1417.70242
8.885497,31,1420.134221
-2.695757,13,1420.845402
6.060251,18,1421.828882
-4.229383,14,1422.586405
17.327302,30,1426.215645
6.260317,26,1427.751755
4.615755,28,1429.283188
3.088845,17,1430.232203
15.221111,24,1432.319159
21.0644,51,1435.129228
-6.532067,16,1436.971378
1.207678,24,1439.205676
31.478329,42,1871.519838
9.369342,27,1873.80826
4.264108,18,1874.800745
57.682231,136,1885.072911
8.041547,21,1886.251061
29.547419,68,1890.720944
17.564272,50,1893.720411
2.871412,14,1894.978516
10.244811,22,1897.515266
84.907494,87,1903.008514
-2.561137,10,1903.55348
3.586889,16,1904.452238
7.807953,26,1905.968607
