#{"t_start": 1734868395.5726695, "env_id": "Walker2d-v4"}
r,l,t
0.641743,24,3.720189
2.776338,13,4.785464
0.411786,17,6.353847
-0.377319,28,8.443982
-2.191667,14,9.593192
-0.602752,13,10.303028
2.953139,19,11.369906
12.418234,41,13.995273
-2.937041,21,15.179726
0.746023,14,15.976867
-0.247419,19,17.056818
-6.907031,19,18.567859
-0.86327,11,20.123401
4.879542,17,21.403006
-5.01224,9,21.896104
-6.015412,17,22.8348
10.870861,27,24.327805
8.175317,24,25.99036
-11.075192,33,27.840927
11.822217,31,29.595357
-10.020498,16,30.925329
-0.68907,13,32.124849
3.027089,12,33.289097
-6.901109,14,34.526401
-4.283838,10,35.07502
3.954747,13,35.808313
1.032609,15,36.990775
-8.668795,16,470.200174
-4.925838,25,471.619074
1.167236,13,472.378541
2.959436,17,473.321903
-2.98536,10,474.624227
-2.592883,13,475.358083
0.846434,23,476.629779
1.650964,24,478.033824
2.213261,17,479.58568
-3.307709,18,481.875975
1.729112,12,482.547891
3.193226,17,483.525902
-0.152014,11,484.141376
2.641768,18,485.219262
-2.862388,26,487.452208
-1.037035,8,487.917253
-3.311035,24,489.328324
0.596961,26,490.891137
1.248011,18,493.387088
3.024992,34,495.949762
-2.402434,31,497.771399
3.487859,20,499.700521
5.418018,31,501.542913
-3.772225,8,501.99347
0.630465,9,502.500392
-1.245916,13,503.222025
3.056761,29,506.22677
-0.749449,31,939.586355
-3.608146,12,940.740502
2.102286,20,942.26597
-0.678598,17,944.01414
0.949026,13,944.757797
18.161417,34,946.671917
1.06396,42,949.721946
4.179317,13,950.448874
-0.975284,12,951.131244
8.507448,27,953.340683
9.737429,33,956.530309
15.354957,59,959.776885
9.503702,28,962.011738
-3.838453,12,962.674487
5.148968,19,963.714558
6.242497,18,964.698032
2.767635,16,966.832202
2.865454,18,968.510782
-2.896816,35,970.446557
19.453277,38,973.323276
10.465514,43,1405.881898
-3.724423,11,1406.489177
3.449294,16,1408.078049
12.771125,36,1410.048328
4.136937,25,1412.391559
30.592693,50,1416.471111
0.892665,12,1417.129665
3.547321,17,1418.054769
15.269373,31,1420.469418
2.788836,14,1421.24643
6.284499,29,1422.815134
16.24164,32,1426.27346
16.27901,35,1428.581751
11.547892,39,1430.740126
6.384074,23,1432.771792
0.547327,13,1433.484761
17.589031,55,1437.336892
10.483731,23,1439.456872
3.624497,30,1441.62153
6.464401,30,1873.720098
38.105351,84,1879.153701
30.194425,74,1884.517865
52.593652,72,1889.198954
-7.133184,24,1891.276619
23.178448,46,1893.834851
17.766198,58,1899.061142
14.037323,29,1900.635734
79.60188,83,1905.980872
