#{"t_start": 1734868396.314316, "env_id": "Walker2d-v4"}
r,l,t
3.023545,16,2.5555
4.357642,16,3.650556
-3.475252,14,4.893526
-2.953151,13,6.166267
5.287316,27,8.321186
-3.391582,17,9.267699
2.164655,33,11.114169
9.460146,31,13.170505
15.900672,30,14.868269
5.696574,31,16.618446
0.744707,15,17.96282
5.652455,20,20.30696
-6.537991,16,21.200164
-3.610676,10,21.747115
0.552927,13,22.470095
-0.730191,25,23.83803
10.139835,25,25.57283
1.147784,20,26.694403
-2.837185,27,28.213077
2.984717,13,28.942594
3.519421,40,32.611156
-3.455495,12,33.705532
7.313474,23,34.990951
3.190736,16,36.225696
7.247795,27,470.047481
11.12738,27,471.616337
5.032543,25,473.741156
1.777792,13,474.486294
2.727561,18,475.486293
-3.584727,17,476.414051
5.656606,20,477.801327
8.213995,26,480.943946
1.438728,30,482.648839
5.217408,32,484.511961
-0.21503,11,485.864729
-1.223762,25,487.334072
6.104252,19,488.448802
-1.893776,9,488.971314
-1.786297,16,489.95582
-3.833224,23,492.807843
-5.421458,15,494.119484
-3.04813,42,496.65989
0.603584,16,498.32562
4.790691,20,499.52586
-6.536302,19,500.656407
3.572625,28,502.238171
8.850079,23,504.534201
1.728698,32,938.007607
-3.300874,30,940.820984
3.968719,28,943.251975
-9.44596,21,944.438714
0.006658,14,945.22448
2.767452,22,946.476883
3.733875,12,947.841567
2.425961,13,948.564691
-0.245648,9,949.072804
-0.091165,29,950.720667
3.533305,22,952.655666
0.669632,22,955.194794
-0.983202,22,956.433389
-3.53547,14,957.195124
9.53091,28,958.741052
3.743705,16,960.32214
24.744331,55,963.331223
15.5849,28,966.153314
2.850722,29,968.409194
3.105041,27,969.915033
6.388961,21,971.819202
-2.326553,13,972.559399
5.57391,42,1405.063749
29.088691,56,1408.856419
25.77485,46,1412.844267
1.15693,16,1414.498676
5.623189,31,1416.259295
2.067332,15,1417.063399
5.953036,25,1418.431306
-0.534051,25,1420.537284
6.323021,19,1421.56486
3.715078,21,1422.705613
-1.375192,9,1423.428407
-2.335592,16,1425.987323
8.357377,26,1427.602295
2.90082,23,1428.866226
7.045122,22,1430.083978
9.393777,25,1432.223272
0.751228,14,1432.991587
24.156347,46,1435.530695
-2.541414,22,1438.202816
-0.232001,12,1439.355487
1.45115,29,1870.87295
33.24592,43,1874.050539
21.827698,30,1875.718033
-1.413693,21,1876.897257
12.01593,52,1880.832308
45.437016,66,1886.156829
4.140801,16,1887.024059
27.694784,48,1890.398691
19.724951,38,1892.527236
0.441423,14,1893.400657
0.341803,21,1895.319934
40.592072,61,1899.817533
8.731213,25,1901.172212
11.470764,39,1904.070089
0.270536,23,1905.381231
