#{"t_start": 1734868395.93599, "env_id": "Walker2d-v4"}
r,l,t
-1.522003,36,4.357503
-10.645902,21,6.320023
4.8124,33,8.908143
-1.34052,9,9.412228
2.853477,31,11.130653
4.640292,25,12.525488
-1.597784,17,13.81996
-3.747614,18,14.832029
0.224061,12,15.51445
3.949228,24,16.870949
-1.735922,9,17.610851
0.153649,9,18.402807
11.641999,27,21.110533
0.995924,16,21.998319
-2.379244,21,23.155644
5.832099,16,24.037293
-7.891551,16,25.254483
-2.277379,14,26.050419
1.348671,23,27.332722
0.11425,11,27.967483
7.686807,21,29.138527
-3.845159,14,30.316317
21.875809,48,34.453681
-2.193366,23,35.73594
-4.790045,22,469.631267
2.954995,13,470.351402
8.179978,48,473.081575
-3.452601,24,475.176285
-2.607306,13,475.900277
-2.595733,12,476.559496
-3.876051,21,477.881566
-5.444366,22,480.920517
6.059816,20,482.031343
8.161365,44,484.568155
0.821645,14,485.399878
-2.073147,21,487.339381
14.819913,40,489.673321
-2.829169,14,490.544123
-5.926608,19,493.154994
0.035795,11,494.238671
2.027647,34,496.318943
3.949466,32,498.928126
0.463614,24,500.361473
-0.941779,13,501.14193
-2.664179,9,501.646512
-0.693524,19,502.707135
3.861066,17,504.513488
4.555008,16,505.983488
2.386015,22,938.536092
-1.332488,19,940.311436
9.176283,28,943.057476
11.055241,25,944.521886
-0.62644,20,945.640294
22.182077,39,948.54741
2.415474,15,949.375153
4.064355,20,950.499834
-2.42522,14,951.326476
24.036644,33,955.181001
22.716654,48,957.839493
10.169916,23,959.100982
15.600453,31,961.50761
-2.678851,14,962.272376
2.748729,31,963.973756
-0.403132,14,965.654924
7.446254,34,968.554459
20.505011,41,970.834247
1.837866,40,973.806868
6.942552,27,1405.48031
9.211623,18,1406.470321
22.380884,49,1409.964849
8.932542,27,1412.533297
1.973675,14,1414.341233
5.963268,31,1416.124505
5.811084,18,1417.10325
4.965093,15,1417.919367
11.668545,26,1420.063373
20.954539,45,1422.521123
2.36064,20,1423.865875
-2.828836,19,1426.725889
13.823109,45,1429.22675
-0.317267,9,1429.712503
30.503648,50,1433.244895
-3.984169,18,1434.251448
4.103373,15,1435.070613
7.181414,24,1437.370202
42.089479,58,1871.449835
8.389285,28,1873.77433
5.624231,24,1875.121684
59.469313,71,1879.796837
11.223348,25,1881.725533
10.000149,31,1884.170652
-1.03547,12,1885.570664
16.073186,35,1887.495412
5.823673,15,1888.306507
7.630496,20,1889.40856
21.938616,42,1892.494501
13.569531,39,1895.386379
6.833567,18,1897.66382
23.442355,46,1900.17839
-1.047406,22,1901.37221
20.728062,45,1904.600463
0.452984,12,1905.311796
10.116394,20,1906.454725
