#{"t_start": 1734868396.0435152, "env_id": "Walker2d-v4"}
r,l,t
-8.84347,17,2.870779
4.661414,21,4.436113
-6.510279,12,5.527658
0.36497,27,7.706757
-4.903266,9,8.578643
-7.192296,16,9.472601
6.088516,55,12.531164
3.895734,20,13.994439
0.320002,10,14.557817
-7.17918,16,15.469718
-5.557507,16,16.385516
3.29398,24,18.213466
15.622212,33,21.283139
-5.47702,13,22.004432
3.737113,16,22.888423
-3.271481,13,23.605342
5.561601,18,24.927237
2.974069,13,25.661932
-3.690832,14,26.440094
0.784461,17,27.390806
5.590668,30,29.091794
-0.209936,26,31.34037
-3.536317,11,32.361284
0.447704,12,33.514217
-1.929372,10,34.243284
-0.723074,12,34.918983
1.012047,11,35.524974
-1.897612,16,36.764987
-3.804237,17,470.020644
-4.399053,8,470.473003
-1.292887,26,471.986106
-2.193117,21,473.154695
14.641299,25,475.306852
-4.200343,9,475.798145
-0.687986,26,477.218386
-4.957967,21,479.06206
-5.315266,14,481.147227
-2.062383,12,481.817436
0.981475,19,482.90601
8.510895,36,485.011724
2.356328,18,486.768096
4.277714,16,487.71076
-4.169875,14,488.51872
6.54853,33,490.500085
-1.2466,19,493.151073
1.671552,18,494.601123
5.588216,15,495.560148
2.15882,14,496.384939
-0.509689,31,498.951222
-4.039011,11,499.605587
-6.196582,22,500.913478
4.718226,30,502.605001
21.945046,46,937.668583
0.514448,11,938.615098
9.497832,22,940.678362
6.423795,16,941.830119
-4.743959,24,943.958171
2.936544,13,944.696949
6.649282,18,945.706562
28.610051,39,948.604607
7.693787,23,949.890992
-6.477358,15,950.737451
-5.309384,28,953.087617
11.720419,31,956.080495
-1.26968,18,957.080522
15.007335,29,958.658603
7.261114,25,960.75735
10.000987,19,961.788995
12.730962,40,963.981557
3.629609,20,966.303699
4.802343,23,968.291489
-1.893087,13,969.003425
5.112089,25,970.390871
0.771879,22,972.369382
1.630547,15,973.214327
3.417687,21,1404.546299
19.606338,42,1407.574844
7.286697,21,1408.725905
4.778981,20,1409.989059
-5.430418,19,1411.766601
4.583078,16,1413.228392
1.692416,12,1414.647051
2.764781,17,1415.618099
14.005211,35,1417.550784
8.226071,27,1419.744204
3.522371,14,1420.526044
4.366683,19,1421.556288
7.958847,25,1422.909719
0.641351,11,1423.766262
8.043829,30,1427.252308
7.143044,24,1428.557197
-1.524391,13,1429.282809
-0.743332,15,1430.127766
-1.999158,24,1432.214582
2.2122,20,1433.302727
3.8963,13,1434.038318
0.090542,13,1434.738365
1.027617,15,1435.568952
6.971318,17,1437.626022
61.163768,63,1871.849107
7.834673,45,1875.130621
9.312348,34,1877.03457
2.139747,20,1878.872443
6.599778,18,1879.853514
66.361929,67,1885.583071
2.985463,18,1886.574953
31.181971,50,1889.307732
5.407811,18,1891.04928
-1.522961,8,1891.506451
38.941362,70,1897.394973
40.694919,56,1900.456171
12.86127,33,1903.009231
0.189798,12,1903.661593
20.283922,47,1906.3526
