#{"t_start": 1734868395.7358727, "env_id": "Walker2d-v4"}
r,l,t
-7.80895,18,3.219938
-3.359156,26,5.237838
1.090347,16,6.795733
5.955997,17,7.99943
2.644478,13,9.099319
-1.242489,11,9.712908
-4.057813,12,10.385579
-4.313001,21,11.553576
1.377064,11,12.154196
-1.019569,15,12.991351
4.400469,27,14.850737
2.009949,20,15.98734
-0.517861,10,16.567359
-7.276164,22,18.153017
-3.09807,18,20.357712
6.060332,43,22.913178
-4.880235,14,23.668575
4.76773,18,24.656895
11.306393,39,27.189468
-2.806281,7,27.577517
2.371625,19,28.655344
-2.126607,23,30.329654
-4.203924,15,31.536026
-8.976727,15,32.941315
6.733751,26,34.919536
1.238255,15,35.760596
9.280415,37,470.487949
-1.382599,11,471.105681
-4.762518,23,472.455962
9.697698,33,475.034932
-7.375817,19,476.091699
11.887117,41,478.783557
-1.599339,21,481.494925
9.601781,36,483.532567
-3.615144,24,484.944141
-0.239599,13,486.414541
4.335685,43,488.940142
5.51201,31,490.793462
9.003186,23,493.814854
-3.18476,22,495.406909
-0.574247,22,496.733576
4.198899,21,497.965999
-1.34361,11,499.374704
-14.964061,28,501.031429
1.690713,18,502.062569
-1.756267,21,503.230547
3.480058,26,506.077791
21.106051,39,940.19277
-2.695241,10,941.156235
12.076493,54,945.157128
-2.083013,19,946.226391
6.435192,17,947.199559
26.063475,43,950.292923
8.106924,23,951.707641
3.533159,17,953.27632
0.641835,14,955.372351
9.133921,24,956.699368
9.90326,22,957.90932
10.526957,23,959.18181
-0.15902,24,961.218646
9.929105,27,962.678435
-4.861741,33,964.488847
1.342152,14,966.394342
2.625536,25,968.584944
26.994087,49,971.311744
7.661766,31,973.781003
-4.58503,26,1405.399642
4.606205,18,1406.390637
-2.605772,22,1408.305679
12.953696,28,1409.837372
4.861957,17,1411.385087
36.393872,71,1416.974267
6.250275,17,1417.8984
3.017312,17,1418.821419
-6.370905,15,1420.368926
0.887698,15,1421.194509
1.453446,14,1421.954678
12.03789,35,1424.13841
4.606089,25,1427.324967
5.682795,20,1428.425744
11.276819,25,1429.795676
6.286259,19,1430.862977
-1.506514,14,1432.395046
-3.6569,23,1433.651397
5.129126,15,1434.496147
3.559082,57,1439.305737
0.693294,15,1440.641599
5.549006,30,1871.972898
17.494296,44,1875.195307
17.226187,39,1877.393924
14.609988,59,1881.91065
38.187067,53,1886.319993
0.41907,13,1887.028703
-1.859216,11,1887.633055
8.500519,37,1889.656637
17.275458,35,1892.351566
47.481911,49,1895.944928
9.478962,19,1898.146172
9.769171,42,1900.423799
-0.445015,9,1900.908449
5.639801,32,1903.409665
0.918179,18,1904.402243
