#{"t_start": 1734868395.9465654, "env_id": "Walker2d-v4"}
r,l,t
-6.44564,16,2.905434
-0.595391,13,3.707426
-3.924876,28,6.310446
-1.512929,20,7.798795
-3.605364,16,9.06134
10.35405,28,10.633627
1.123152,26,12.0628
-3.336891,9,12.570551
-2.128415,34,14.822277
-5.557316,21,16.011601
-1.516838,11,16.645547
23.857366,41,20.657215
-4.432685,13,21.375285
-0.946893,17,22.314168
-2.849209,17,23.252602
0.777588,19,24.296296
-1.794646,13,25.352837
-0.771134,24,26.712202
1.734577,13,27.429593
1.120571,20,28.56167
0.936299,12,29.238153
0.7452,31,31.959566
0.559675,14,33.3256
-1.966907,11,34.226761
-6.591752,21,35.395466
-0.300172,11,36.346048
-4.26792,7,36.744933
-0.858526,20,470.178532
-3.55555,8,470.621619
-2.996778,9,471.129258
-0.597073,15,472.020676
2.756079,13,472.743856
-5.544059,16,474.390785
-3.13984,19,475.454234
-4.856014,13,476.164109
-1.411976,12,476.818311
17.415996,30,479.15169
-1.214265,10,481.022593
2.879138,21,482.190227
-2.050064,17,483.167848
3.181891,26,484.685127
18.726791,40,487.742372
2.636223,14,488.554294
-0.92014,23,489.931129
0.272926,15,490.84292
-0.638176,12,492.939692
-0.472279,9,493.816202
12.290888,25,495.535944
-2.506785,11,496.194553
3.845312,23,497.528643
16.455957,38,500.525244
8.665037,25,501.972141
-2.040336,12,502.643685
2.048558,11,503.276291
-2.807806,41,938.167341
-0.329682,10,939.053108
11.736854,37,942.814451
4.086861,23,944.163856
9.805689,37,946.258832
-5.34924,26,948.415975
3.453319,23,949.710166
1.043249,10,950.271966
4.53793,18,951.317118
-1.885101,10,952.292371
-9.530218,14,953.569774
-5.274014,12,955.33175
-1.267015,22,956.553849
0.947341,17,957.493588
9.579992,29,959.091021
-6.122211,10,960.348917
-2.505842,18,961.338939
5.059939,23,962.58174
0.326391,12,963.249496
5.657728,18,964.232949
1.664254,12,965.903556
-4.612007,20,967.81489
1.5363,19,968.986028
9.508695,34,970.88814
8.779782,29,973.242079
2.847964,19,974.28308
5.502421,16,1405.358207
42.914523,62,1409.473887
8.483899,52,1414.570345
1.17613,11,1415.187421
1.72469,29,1416.826126
3.961229,19,1417.856461
6.301118,29,1420.167219
-1.159574,23,1421.419567
14.150856,39,1423.768016
47.557013,67,1429.322534
6.318794,23,1430.598879
25.418373,48,1434.014541
8.613005,28,1435.547715
-1.115716,14,1437.272825
5.869462,23,1439.415732
-5.37018,9,1440.275061
14.196817,33,1871.772141
-2.190905,24,1873.876378
58.899225,84,1879.30289
5.526243,20,1880.459934
17.028322,36,1883.669561
2.725338,14,1884.441914
4.434782,30,1886.827167
8.530101,54,1889.791823
6.521946,20,1891.656393
10.874061,25,1893.038337
26.469055,39,1896.326887
8.957623,35,1899.144408
34.448695,48,1901.734731
0.15038,14,1903.266447
18.458212,35,1905.235579
