#{"t_start": 1734868395.5795732, "env_id": "Walker2d-v4"}
r,l,t
-3.222574,6,2.695052
1.423405,29,4.602168
7.900759,22,6.648946
0.387498,16,7.871444
3.937676,19,9.359159
-2.641572,10,9.916581
8.304765,27,11.415899
-8.806484,12,12.087565
-5.63762,17,13.028918
0.786739,12,14.045565
-7.904598,12,14.724931
-5.456118,16,15.62434
5.998248,20,16.771991
-5.366414,17,17.940284
5.354795,20,20.306178
-1.978641,14,21.340303
3.533639,22,22.557564
-9.688733,20,23.658487
11.791801,28,25.541031
-7.003768,11,26.161436
16.604479,28,27.727192
22.366367,45,30.655772
-3.592786,22,32.600983
5.680968,14,33.93732
1.523241,21,35.293068
-6.350843,10,35.856447
13.922955,33,470.355102
-4.313931,15,471.200752
-3.293698,14,472.017983
2.796387,19,473.092793
0.446422,17,474.797826
-4.138067,29,476.404081
16.066578,43,479.393109
-1.658485,43,483.1788
4.221368,15,484.019551
2.857972,13,484.795074
5.066469,28,487.152661
-0.287815,14,487.967092
-6.906093,35,490.013353
-2.827514,33,493.484032
0.682525,18,494.987366
-3.546985,9,495.554143
-4.119146,11,496.233729
-8.002403,15,497.105749
3.923207,18,498.181749
-2.835184,11,499.580922
-1.703445,11,500.225332
-1.422243,15,501.120779
-5.989917,25,502.558166
3.301132,28,505.029153
0.229027,19,506.822433
-3.174316,9,938.168075
1.221996,13,939.309994
2.333402,20,941.203611
0.222098,29,943.843343
-1.835429,12,944.514853
5.261673,18,945.528892
0.633466,20,946.665523
0.351702,33,949.210634
3.623998,32,951.01565
12.845495,34,953.807508
4.606018,18,955.952574
2.814584,31,957.686286
-1.24755,37,959.715829
2.507692,13,961.135695
-1.78908,8,961.582693
2.184937,15,962.396396
1.883311,29,963.977237
1.060619,13,964.691552
11.764284,27,967.885052
3.497127,32,969.888036
21.108429,36,972.643982
5.132771,27,974.147947
6.890449,29,1405.930818
5.193843,27,1408.126671
22.264788,30,1409.768928
-1.919902,24,1411.8203
28.59424,63,1416.85354
4.367335,17,1417.765961
10.076576,19,1418.796834
1.185439,13,1420.242763
4.683533,21,1421.398232
15.450776,24,1422.704281
13.812064,32,1425.062444
7.135594,16,1427.417021
2.823429,14,1428.194818
-2.818244,12,1428.839438
0.759559,17,1429.778923
13.323967,35,1432.485183
8.522063,22,1433.694033
49.133563,60,1438.142996
3.51788,14,1439.450755
1.865575,17,1440.900285
52.994027,62,1874.806357
10.264098,23,1876.061419
-1.716625,9,1876.612883
13.77507,35,1879.25296
5.817844,26,1880.701524
12.531837,28,1883.277506
0.222882,12,1884.181939
23.625457,46,1887.448655
1.266877,24,1888.752545
5.932966,19,1889.80604
19.555618,55,1893.609484
39.584918,53,1898.570433
-3.261661,20,1899.655837
11.193277,22,1900.848129
-3.143787,12,1901.501172
7.536579,19,1903.278358
29.03785,45,1905.813208
3.190226,17,1906.795554
