#{"t_start": 1734868395.3374581, "env_id": "Walker2d-v4"}
r,l,t
-3.85608,8,3.034305
-10.282624,16,3.944932
-3.045731,26,6.176809
-0.37023,21,7.990033
-4.989599,11,8.666537
-0.471332,14,9.817193
-0.934438,10,10.363454
-3.948806,10,10.939097
-11.400863,16,11.821224
13.607469,37,14.218913
-5.023525,11,14.836033
-1.941242,25,16.256064
-7.166915,12,16.947143
-1.861436,10,17.496799
-2.034226,23,20.017551
-7.521481,30,22.187787
10.212082,26,23.618109
-2.495605,11,24.226835
-4.192918,11,24.82517
-1.535815,13,25.88077
1.185446,16,26.789309
1.035622,29,28.427896
-2.272302,15,29.254544
2.942899,22,30.885851
-8.261829,18,32.430181
8.392815,19,34.258556
-4.372394,23,35.705654
-8.204073,15,36.527306
-4.044669,8,37.327048
-2.803361,10,470.2019
-0.445418,17,471.145998
-2.667828,21,472.361414
5.126748,25,473.763336
-2.560713,13,475.245987
3.784415,18,476.252786
0.027885,36,478.341426
0.74075,18,480.00141
-8.72759,20,482.322724
4.449736,24,483.692224
1.642589,18,484.719459
0.881171,28,487.083845
-8.572898,19,488.197174
14.038318,24,489.610319
3.687592,21,490.88885
-4.966319,23,493.705603
-5.537055,14,494.995777
0.026416,17,496.061658
1.370246,16,497.002814
5.923986,23,498.345682
-3.589622,15,499.982797
3.152209,16,500.930839
-1.156659,16,501.881058
-0.530181,18,502.89844
-1.548426,25,505.162309
3.085257,13,506.337918
-6.65126,16,938.398857
5.621668,23,940.460064
44.218378,71,945.872541
-0.166613,14,946.662919
9.726593,26,948.829416
-0.520293,12,949.497729
-8.064569,18,950.510479
11.607461,25,951.976379
3.702698,28,955.533078
15.979128,32,957.301974
10.393668,21,958.466751
-1.665743,17,959.38993
14.553212,42,962.396682
-2.749303,7,962.792717
0.618593,16,963.665416
25.806935,34,966.556937
0.749017,12,967.737435
3.958622,17,969.073905
-2.956273,15,969.901209
5.159247,27,971.401364
-11.252556,17,973.097961
2.069908,29,974.707205
9.638279,24,1406.219517
5.797574,25,1408.303041
-2.691736,11,1408.91537
18.287269,38,1411.497539
3.660834,29,1414.078974
1.249122,12,1415.485987
-1.516229,17,1416.462823
-2.910156,12,1417.139107
16.134747,23,1418.386839
17.852845,35,1421.027189
14.909881,26,1422.442371
0.940432,10,1422.98794
6.689898,29,1425.094997
6.265986,19,1427.704283
31.997173,52,1430.576083
15.251406,32,1433.102115
8.790333,28,1434.651566
-2.470404,8,1435.088157
21.062594,40,1438.454907
6.393806,19,1440.254996
26.950141,48,1872.859209
17.241975,31,1875.358965
4.629075,15,1876.18635
8.96536,27,1877.707439
8.195697,32,1880.206831
19.034107,39,1883.316092
8.163463,41,1886.646838
5.746048,21,1887.789286
91.391272,95,1893.785931
6.293634,16,1895.027525
3.675572,13,1896.221748
18.490458,34,1899.285815
3.555218,19,1900.311244
29.370516,43,1903.39807
11.827547,43,1905.808753
